,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM7470840,0.9969238042831421,GSE234563,Increased hyaluronan by naked mole-rat HAS2 extends healthspan in mice,,,"Abundant high molecular weight hyaluronic acid (HMW-HA) contributes to cancer resistance and possibly longevity of the longest-lived rodent, the naked mole-rat1,2. To study whether the benefits of increased HMW-HA could be transferred to other animal species, we generated a transgenic mouse overexpressing naked mole-rat hyaluronic acid synthase 2 gene (nmrHAS2). nmrHAS2 mice showed increase in hyaluronan levels in several tissues, and lower incidence of spontaneous and induced cancer, extended lifespan and improved healthspan. The transcriptome signature of nmrHAS2 mice shifted towards that of longer-lived species. The most striking change observed in nmrHAS2 mice was attenuated inflammation across multiple tissues. HMW-HA reduced inflammation via several pathways including direct immunoregulatory effect on immune cells, protection from oxidative stress, and improved gut barrier function during aging. These findings demonstrate that the longevity mechanism that evolved in the naked mole-rat can be exploited to other species, and open new avenues for using HMW-HA to improve lifespan and healthspan.","To investigate the mechanism responsible for increased lifespan and improved healthspan of nmrHAS2 mice, RNAseq analysis was performed on liver, muscle, white adipose tissue, kidney, small intestine, and spleen of 6- and 24-months old nmrHAS2 and control CreER animals",37612507,,,793182,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/10,144,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE234nnn/GSE234563/,Increased hyaluronan by naked mole-rat Has2 improves healthspan in mice.,Nature,2023 Sep,10.1038/s41586-023-06463-0,Ground Control
1,GSM7470822,0.9964518547058105,GSE234563,Increased hyaluronan by naked mole-rat HAS2 extends healthspan in mice,,,"Abundant high molecular weight hyaluronic acid (HMW-HA) contributes to cancer resistance and possibly longevity of the longest-lived rodent, the naked mole-rat1,2. To study whether the benefits of increased HMW-HA could be transferred to other animal species, we generated a transgenic mouse overexpressing naked mole-rat hyaluronic acid synthase 2 gene (nmrHAS2). nmrHAS2 mice showed increase in hyaluronan levels in several tissues, and lower incidence of spontaneous and induced cancer, extended lifespan and improved healthspan. The transcriptome signature of nmrHAS2 mice shifted towards that of longer-lived species. The most striking change observed in nmrHAS2 mice was attenuated inflammation across multiple tissues. HMW-HA reduced inflammation via several pathways including direct immunoregulatory effect on immune cells, protection from oxidative stress, and improved gut barrier function during aging. These findings demonstrate that the longevity mechanism that evolved in the naked mole-rat can be exploited to other species, and open new avenues for using HMW-HA to improve lifespan and healthspan.","To investigate the mechanism responsible for increased lifespan and improved healthspan of nmrHAS2 mice, RNAseq analysis was performed on liver, muscle, white adipose tissue, kidney, small intestine, and spleen of 6- and 24-months old nmrHAS2 and control CreER animals",37612507,,,793164,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/10,144,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE234nnn/GSE234563/,Increased hyaluronan by naked mole-rat Has2 improves healthspan in mice.,Nature,2023 Sep,10.1038/s41586-023-06463-0,Ground Control
2,GSM7470894,0.9959585666656494,GSE234563,Increased hyaluronan by naked mole-rat HAS2 extends healthspan in mice,,,"Abundant high molecular weight hyaluronic acid (HMW-HA) contributes to cancer resistance and possibly longevity of the longest-lived rodent, the naked mole-rat1,2. To study whether the benefits of increased HMW-HA could be transferred to other animal species, we generated a transgenic mouse overexpressing naked mole-rat hyaluronic acid synthase 2 gene (nmrHAS2). nmrHAS2 mice showed increase in hyaluronan levels in several tissues, and lower incidence of spontaneous and induced cancer, extended lifespan and improved healthspan. The transcriptome signature of nmrHAS2 mice shifted towards that of longer-lived species. The most striking change observed in nmrHAS2 mice was attenuated inflammation across multiple tissues. HMW-HA reduced inflammation via several pathways including direct immunoregulatory effect on immune cells, protection from oxidative stress, and improved gut barrier function during aging. These findings demonstrate that the longevity mechanism that evolved in the naked mole-rat can be exploited to other species, and open new avenues for using HMW-HA to improve lifespan and healthspan.","To investigate the mechanism responsible for increased lifespan and improved healthspan of nmrHAS2 mice, RNAseq analysis was performed on liver, muscle, white adipose tissue, kidney, small intestine, and spleen of 6- and 24-months old nmrHAS2 and control CreER animals",37612507,,,793236,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/10,144,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE234nnn/GSE234563/,Increased hyaluronan by naked mole-rat Has2 improves healthspan in mice.,Nature,2023 Sep,10.1038/s41586-023-06463-0,Ground Control
3,GSM4933412,0.9957842826843262,GSE162113,Metabolic reprogramming and epigenetic changes of vital organs in SARS-CoV-2 induced systemic toxicity,,,"SARS-CoV-2 primarily affects the respiratory system but extra-pulmonary manifestations in individuals with COVID-19 are commonly seen. All major organ systems have been reported to be affected by SARS-CoV-2 and complications arising from ensuing organ dysfunction significantly increase the mortality rate of COVID-19. Yet, despite the clinical importance of systemic involvement of SARS-CoV-2, little is known about the pathogenesis of extra-pulmonary complications of COVID-19. Here, we create a murine model of SARS-CoV-2 induced severe systemic toxicity and multi- organ involvement by expressing the human ACE2 transgene in multiple tissues using an adeno associated virus (serotype 9) followed by administration of the SARS-CoV-2 virus intra-peritoneally. The animals develop a profound phenotype within 7 days of SARS-CoV-2 infection with severe weight loss, morbidity and failure to thrive, that necessitated euthanasia. We demonstrate that following a robust anti-viral immune response, there is metabolic suppression of oxidative phosphorylation and the tri- carboxylic acid (TCA) cycle in multiple organs with neutrophilia, lymphopenia and splenic atrophy mirroring human COVID-19 phenotypes with adverse prognosis. Animals had a significantly lower heart rate and electron microscopy demonstrated myofibrillar disarray and myocardial edema, a common pathogenic cardiac phenotype in human COVID-19. An organ wide metabolic reprogramming consistent with depression of oxidative phosphorylation led to utilization of peripheral fat stores and gross accumulation of fat in the heart and other vital organs. We perform metabolomic profiling of peripheral blood and identify a panel of TCA cycle metabolites that serve as biomarkers of depressed oxidative phosphorylation, several of these markers been noted in human clinical studies to be associated with adverse prognosis. Finally, we observed that SARS-CoV-2 induces epigenetic changes with a significant number of differentially methylated sites in vital organs, across the whole host cell genome, that affects expression of immune response genes and could in part contribute to dysregulated gene expression in affected tissues. Our model suggests that SARS-CoV- 2 induced metabolic reprogramming and epigenetic changes in internal organs could contribute to systemic toxicity and lethality in COVID-19.",Examination of expression changes of mouse organs with nCOV2 infection,33284134,,,437004,GPL21493; GPL21290,Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/11/24,71,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162113/,Metabolic reprogramming and epigenetic changes of vital organs in SARS-CoV-2-induced systemic toxicity.,JCI insight,2021 Jan 25,10.1172/jci.insight.145027,Ground Control
4,GSM4933415,0.9957756996154785,GSE162113,Metabolic reprogramming and epigenetic changes of vital organs in SARS-CoV-2 induced systemic toxicity,,,"SARS-CoV-2 primarily affects the respiratory system but extra-pulmonary manifestations in individuals with COVID-19 are commonly seen. All major organ systems have been reported to be affected by SARS-CoV-2 and complications arising from ensuing organ dysfunction significantly increase the mortality rate of COVID-19. Yet, despite the clinical importance of systemic involvement of SARS-CoV-2, little is known about the pathogenesis of extra-pulmonary complications of COVID-19. Here, we create a murine model of SARS-CoV-2 induced severe systemic toxicity and multi- organ involvement by expressing the human ACE2 transgene in multiple tissues using an adeno associated virus (serotype 9) followed by administration of the SARS-CoV-2 virus intra-peritoneally. The animals develop a profound phenotype within 7 days of SARS-CoV-2 infection with severe weight loss, morbidity and failure to thrive, that necessitated euthanasia. We demonstrate that following a robust anti-viral immune response, there is metabolic suppression of oxidative phosphorylation and the tri- carboxylic acid (TCA) cycle in multiple organs with neutrophilia, lymphopenia and splenic atrophy mirroring human COVID-19 phenotypes with adverse prognosis. Animals had a significantly lower heart rate and electron microscopy demonstrated myofibrillar disarray and myocardial edema, a common pathogenic cardiac phenotype in human COVID-19. An organ wide metabolic reprogramming consistent with depression of oxidative phosphorylation led to utilization of peripheral fat stores and gross accumulation of fat in the heart and other vital organs. We perform metabolomic profiling of peripheral blood and identify a panel of TCA cycle metabolites that serve as biomarkers of depressed oxidative phosphorylation, several of these markers been noted in human clinical studies to be associated with adverse prognosis. Finally, we observed that SARS-CoV-2 induces epigenetic changes with a significant number of differentially methylated sites in vital organs, across the whole host cell genome, that affects expression of immune response genes and could in part contribute to dysregulated gene expression in affected tissues. Our model suggests that SARS-CoV- 2 induced metabolic reprogramming and epigenetic changes in internal organs could contribute to systemic toxicity and lethality in COVID-19.",Examination of expression changes of mouse organs with nCOV2 infection,33284134,,,437007,GPL21493; GPL21290,Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/11/24,71,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162113/,Metabolic reprogramming and epigenetic changes of vital organs in SARS-CoV-2-induced systemic toxicity.,JCI insight,2021 Jan 25,10.1172/jci.insight.145027,Ground Control
5,GSM5737062,0.9955941438674927,GSE190986,In vivo partial reprogramming alters manifestation of age-associated molecular changes in aging mice,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,578704,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/01/11,180,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190986/,,,,,Ground Control
6,GSM4591986,0.9955539703369141,GSE151831,Absence of central tolerance in Aire-deficient mice synergizes with immune-checkpoint inhibition to enhance antitumor responses,,,This SuperSeries is composed of the SubSeries listed below.,"Tumor (B16F10) bearing Aire+/+ and Aire-/- mice were treated with anti-CTLA4 or control antibodies and harvested on Day 23 and bulk-RNAseq was performed (Samples GSM4592014-GSM4592033). Tumor (MC38) bearing Aire+/+ and Aire-/- mice were treated with anti-PD1 or control antibodies and tumors, spleens and lymph nodes were harvested on Day 23 and bulk-RNAseq was performed (Samples GSM4591941-GSM4592013). Tumor bearing Aire+/+ and Aire-/- mice were treated with anti-PD1 or control antibodies and tumors, spleens were harvested on Day 19. scRNAseq was performed on CD45+ splenic or intra-tumoral cells. scRNAseq was also performed on splenic CD8+ T cells and CD8+ TILs. (Samples GSM4592034-GSM4592049).",32641748,,,377483,GPL17021; GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/07/08,59,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151831/,Absence of central tolerance in Aire-deficient mice synergizes with immune-checkpoint inhibition to enhance antitumor responses.,Communications biology,2020 Jul 8,10.1038/s42003-020-1083-1,Ground Control
7,GSM5090786,0.9955363273620605,GSE167014,Novel ADNP syndrome mice reveal dramatic sex-specific peripheral gene expression with brain synaptic and Tau pathologies.,,,"Essential for brain formation and function, activity-dependent neuroprotective protein (ADNP) is a major autism gene. Here, a novel Tyr mouse carrying p.Tyr718* mutation (homologous to the most common ADNP syndrome p.Tyr719*) was generated using CRISPR-Cas9. Adnp p.Tyr718* inhibited early mouse development and showed sex-dependent gait deficits. Delayed speech acquisition was translated to sex-specific mouse syntax abnormalities. Mechanistically, dendritic spine densities/morphologies were significantly decreased in Tyr mice. All mentioned impediments were ameliorated by daily treatments with the ADNP fragment, drug candidate, NAP. Early onset tauopathy was male-specific (hippocampus and visual cortex) mimicking the human condition, paralleled by impaired visual evoked potentials and corrected by acute NAP treatment. RNA-sequencing of spleens revealed a comprehensive effect only on females, with 5 transcripts (SMOX, ARRB1, ADCY6, FOXO3, CPXM1), shared as deregulated by different human patient-derived ADNP mutated lymphoblastoid cell lines. With FOXO3 implicated in apoptosis and steroid synthesis, these changes, converging on AKT1, were further translated to sex-specific microbiota signatures. The Tyr mouse is thus a valid model for the ADNP syndrome, with a human-like pathology. NAP’s corrective effects attest to specificity, leading to future drug development with objective biomarkers, including rapidly responsive visual evoked potentials, blood proteomics and microbiota signatures.","Samples include 14 week-mouse male and female spleens, wild-type or mutated ADNP (p.Tyr718*) and NAP treated or untreated, in triplicates.",34865853,,,470841,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/09/30,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167014/,Novel ADNP Syndrome Mice Reveal Dramatic Sex-Specific Peripheral Gene Expression With Brain Synaptic and Tau Pathologies.,Biological psychiatry,2022 Jul 1,10.1016/j.biopsych.2021.09.018,Ground Control
8,GSM5737184,0.9954835176467896,GSE190986,In vivo partial reprogramming alters manifestation of age-associated molecular changes in aging mice,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,578826,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/01/11,180,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190986/,,,,,Ground Control
9,GSM2856237,0.9954463839530945,GSE106229,Gene expression changes upon activation of RIG-I by a minimal potent RIG-I ligand,,,"We have developed highly potent synthetic activators of the vertebrate immune system that specifically target the RIG-I receptor.  When introduced into mice, a family of short, triphosphorylated Stem Loop RNAs (SLRs) induces a potent interferon response and the activation of specific genes essential for antiviral defense.  Using RNAseq, we provide the first in-vivo genome-wide view of the expression networks that are initiated upon RIG-I activation.  We observe that SLRs specifically induce type I interferons, subsets of interferon-stimulated genes (ISGs), and cellular remodeling factors.  By contrast, poly(I:C), which binds and activates multiple RNA sensors, induces type III interferons and several unique ISGs. The short length (10-14 base pairs) and robust function of SLRs in mice demonstrate that RIG-I forms active signaling complexes without oligomerizing on RNA. These findings demonstrate that SLRs are potent therapeutic and investigative tools for targeted modulation of the innate immune system.","We have triplicate samples of spleens from mice treated with SLR10, SLR14, poly(I:C) and pppNS, we have duplicate samples of mice treated with jetPEI vehicle control, and we have triplicate samples of untreated control mice",29492454,,,137139,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/02/03,17,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106229/,A minimal RNA ligand for potent RIG-I activation in living mice.,Science advances,2018 Feb,10.1126/sciadv.1701854,Ground Control
