Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM1645658,0.9968299865722656,GSE67375,Neuropathic Gaucher mouse brain,,"strain: C57BL/6J/129SvEV,age: 42-45 days,genotype: 4L;C*,tissue: Midbrain,tissue (abbreviation): MID",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,26420838.0,,,33439,GPL6246; GPL14613; GPL9250; GPL13112,Mus musculus; synthetic construct,GSE,Expression profiling by array; Expression profiling by high throughput sequencing; Non-coding RNA profiling by array; Non-coding RNA profiling by high throughput sequencing,2015/10/01,83,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67375/,Neuronopathic Gaucher disease: dysregulated mRNAs and miRNAs in brain pathogenesis and effects of pharmacologic chaperone treatment in a mouse model.,Human molecular genetics,2015 Dec 15,10.1093/hmg/ddv404,Ground Control
1,GSM5660593,0.9967596530914308,GSE186756,mRNA sequencing of brain and liver in multiple Alzheimer's Disease mouse models after treatment with either a Non-Targeting Control siRNA or an siRNA targeting mouse Apoe mRNA,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","The most common genetic risk factor for late onset Alzheimer Disease (AD) is the APOE4 allele, with evidence for gain- and loss-of-function as a primary mechanism. ApoE knockout in mice abrogates AD phenotypes but causes severe atherosclerosis due to the role of liver ApoE in cholesterol homeostasis. Previous attempts to therapeutically block brain-specific ApoE in adult models of AD only modestly reduced ApoE expression and no significant impact on amyloid burden. Here, we optimized a divalent siRNA (di-siRNA) to selectively silence ApoE in brain (>2 months). By measuring transcriptomic changes upon knockdown of ApoE in the CNS in multiple mouse models of AD, we find that ApoE knockdown results in an upregulation of the innate immune response, likely through activation of microglia. Additionally, we find that the changes in the transcriptome were similar, but not identical, two weeks and two months post-treatment. We find that mild reduction of ApoE in the liver does not cause widespread transcriptomic changes, but near complete knockdown of ApoE in the liver results in the dysregulation of many lipid metabolism-related pathways.","For the brain samples in each mouse model and each treatment (NTC or ApoE siRNA) timepoint (2 Weeks or 2 Months post-treatment) the sample size was 10-20 mice. For the liver samples in each treatment (NTC or ApoE siRNA, bilateral intracerebroventricular or subcutaneous injections) the sample size was 3-4 mice.",,,,558336,GPL21626,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/10/02,89,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186756/,,,,,Ground Control
2,GSM3544117,0.9967094659805298,GSE124726,ASO-mediated RNA Suppression through Targeted Epigenetic Reprogramming of the Hdac2 Gene,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","We elicited ASO-mediated knockdown of mRNAs in the nervous system by targeting the memory-repressor gene Histone deacetylase 2 (Hdac2) in vitro and in vivo. We observed that an Hdac2-targeted ASO not only triggered a reduction in mRNA levels, but also a direct transcriptional suppression of the Hdac2 gene in neurons in vitro. In further in vivo studies, we observed that a single dose of the Hdac2-targeted ASO delivered by intracerebroventricular injection into the central nervous system (CNS) achieved steady-state diminution of Hdac2 mRNA levels that lasted more than 6 months in vivo. Knockdown of this factor resulted in memory enhancement. ASO administration also caused a prolonged alteration of steady-state levels of a set of known memory-associated mRNAs and triggered secondary changes in the epigenome at sites outside of the primary target gene.","3 scrambled ASO and 3 HDAC2 ASO mice were sacrificed and at 9 timepoints (3d, 2w, 4w, 8w, 16w, 32w, 40w, 48w, 52w) after ASO injection. Cortex, hippocampus and cerebellum were analyzed for total RNA expression. expression.",32160709.0,,,219980,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/02/21,162,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124726/,An Antisense Oligonucleotide Leads to Suppressed Transcription of Hdac2 and Long-Term Memory Enhancement.,Molecular therapy. Nucleic acids,2020 Mar 6,10.1016/j.omtn.2020.01.027,Ground Control
3,GSM3263307,0.9965583682060242,GSE116878,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","Intermittent fasting is previously reported to exhibit neuroprotection against experimental ischemic stroke. However, the detailed understanding of protection mechanisms are lacking. By observing the overall transcriptomic changes in each timepoint of ischemic stroke would benefit the understanding of underlying active pathways and mechanisms. Here, we conduct experimental MCAO ischemic stroke on mice exposed to different daily intermittent fasting method to compare not only among the ischemic stroke timepoints but also the efficacy of different intermittent fasting interventions. Our current study presented the transcriptomic changes for the first time in specific timepoints of ischemic stroke as well as under the condition of intermittent fasting. A number of neuroprotective mechanisms-related genes were significantly affected by intermittent fasting conditions in differential manners.","After 4 months of exposure to daily 12 or 16 h of intermittent fasting, mice were conducted with MCAO for 1 h to induce experimental ischemic stroke on single hemisphere of the brain. Mid-coronal section of ipsilateral cerebrum was dissected after 1 h of ischemia, or at 3, 12, 24, and 72 h after initiation of reperfusion. Total RNA was extracted from collected brain tissue samples and mRNA sequencing was conducted using Illumina HiSeq 4000 system.",29447348.0,,,190524,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/11,72,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116878/,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke.,Human molecular genetics,2018 May 1,10.1093/hmg/ddy057,Ground Control
4,GSM4173766,0.9965107440948486,GSE140532,Ctcf Haploinsufficiency Mediates Intron Retention in A Tissue-specific Manner,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","CCCTC binding-factor (CTCF) is a master regulator of gene transcription and chromatin organization with occupancy at tens of thousands of DNA target sites genome-wide. CTCF is essential for embryonic development and somatic cell viability and has been well-characterized as a haploinsufficient tumor suppressor. Increasing evidence demonstrates CTCF as a key player in several alternative splicing (AS) regulatory mechanisms, including transcription elongation, transcriptional regulation of splicing factors, DNA methylation, histone modification and chromatin architecture. However, the genome-wide impact of Ctcf haploinsufficiency on AS has not been investigated. We performed a transcriptomic analysis on multiple tissues from a Ctcf hemizygous (Ctcf+/-) mouse model to examine the effect of Ctcf haploinsufficiency on gene expression and AS. Distinct tissue-specific differences in gene expression were observed in Ctcf+/- mice compared to wildtype mice. While exon skipping was the most abundant form of AS in all tissues, we observed a surprisingly large number of increased intron retention (IR) events in Ctcf+/- liver and kidney. Increased IR in liver affected genes involved in cytoskeletal organization, splicing- and metabolic-related processes. This study provides further evidence for Ctcf dose-dependent and tissue-specific regulation of gene expression and AS. Our data provide a strong foundation for elucidating the mechanistic role of CTCF in AS regulation and its biological consequences.","Transcriptomic analyses were performed on five tissues (brain, kidney, liver, muscle and spleen) from three wild type (C57BL/6) and three Ctcf haploinsufficient (Ctcf+/-) mice",32816606.0,,,312285,GPL21103; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/11/11,30,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140532/,Ctcf haploinsufficiency mediates intron retention in a tissue-specific manner.,RNA biology,2021 Jan,10.1080/15476286.2020.1796052,Ground Control
5,GSM3263315,0.996449887752533,GSE116878,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 24 months,Sex: male","Intermittent fasting is previously reported to exhibit neuroprotection against experimental ischemic stroke. However, the detailed understanding of protection mechanisms are lacking. By observing the overall transcriptomic changes in each timepoint of ischemic stroke would benefit the understanding of underlying active pathways and mechanisms. Here, we conduct experimental MCAO ischemic stroke on mice exposed to different daily intermittent fasting method to compare not only among the ischemic stroke timepoints but also the efficacy of different intermittent fasting interventions. Our current study presented the transcriptomic changes for the first time in specific timepoints of ischemic stroke as well as under the condition of intermittent fasting. A number of neuroprotective mechanisms-related genes were significantly affected by intermittent fasting conditions in differential manners.","After 4 months of exposure to daily 12 or 16 h of intermittent fasting, mice were conducted with MCAO for 1 h to induce experimental ischemic stroke on single hemisphere of the brain. Mid-coronal section of ipsilateral cerebrum was dissected after 1 h of ischemia, or at 3, 12, 24, and 72 h after initiation of reperfusion. Total RNA was extracted from collected brain tissue samples and mRNA sequencing was conducted using Illumina HiSeq 4000 system.",29447348.0,,,190532,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/11,72,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116878/,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke.,Human molecular genetics,2018 May 1,10.1093/hmg/ddy057,Ground Control
6,GSM3187921,0.996415078639984,GSE115702,Transcriptomic hallmarks of tumor plasticity and stromal interactions in brain metastasis,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 24 months,Sex: male",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,177180,GPL17021; GPL16791; GPL22245,Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/08,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115702/,,,,,Ground Control
7,GSM7472997,0.9964139461517334,GSE234667,Extracellular vesicles in young serum contribute to restoration of age-related brain transcriptomes and cognition in old mice,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 24 months,Sex: male","We have demonstrated that the circulating extracellular vesicles (EVs) are essential to the beneficial effect of young serum on the skeletal muscle regenerative cascade. Here, we show that infusions of young serum significantly improved age-associated memory deficits, and the effect was abolished after serum depletion of EVs. RNA-seq analysis of the choroid plexus demonstrated EV-mediated effects on genes involved in barrier function and trans-barrier transport. Comparing the differentially expressed genes to the recently published chronological aging clocks revealed a reversal of transcriptomic aging in the choroid plexus. The hippocampal transcriptome demonstrated a significant upregulation of the anti-aging gene Klotho following young serum treatment and an abrogated effect after EV depletion. Subsequent transcriptomic profiling of Klotho knockout and heterozygous mice showed downregulation of genes associated with transport, exocytosis, and lipid transport, while upregulated genes were associated with activated microglia. The results of our study indicate the significance of EVs as vehicles to deliver signals from the periphery to brain and the importance of Klotho in maintaining brain homeostasis.",We performed RNA-seq on 1) dissected choroid plexus and hippocampus isoalted from aged mice infused with young serum; 2) 2-month-old α-Klotho knockout (Klko) and WT mice; 3) 9-month-old Klotho heterozygous (Klhet) and WT mice.,37628730.0,,,793446,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/30,89,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE234nnn/GSE234667/,Extracellular Vesicles in Young Serum Contribute to the Restoration of Age-Related Brain Transcriptomes and Cognition in Old Mice.,International journal of molecular sciences,2023 Aug 8,10.3390/ijms241612550,Ground Control
8,GSM7595478,0.9963826537132264,GSE237107,TMEM106B reduction or partial depletion does not rescue GRN haploinsufficiency in mouse and iPSC-derived human microglia cell models.,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 24 months,Sex: male",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37965143.0,,,797793,GPL24676; GPL24247,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2023/11/15,78,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE237nnn/GSE237107/,TMEM106B reduction does not rescue GRN deficiency in iPSC-derived human microglia and mouse models.,iScience,2023 Nov 17,10.1016/j.isci.2023.108362,Ground Control
9,GSM3302026,0.996374249458313,GSE117504,Host transcriptional responses during chronic Toxoplasma gondii infection reveals sex specific differences that lead to altered protection against secondary infection,,mouse strain: athymic nu/nu mice,"We sequenced the cerebral cortex transcriptome of both male and female mice either infected with T. gondii or age-matched uninfected controls. These transcriptomes were determined along the infection timeline with early (21 and 28 days) and late (3 and 6 months) chronic represented. We obtained 5.7 billion paired-end sequences and aligned them to the Mus musculus genome. We found that a majority of the host genes with greater abundance at day 21 post-infection are still more abundant 6 months post-infection in male and female mice, although, females have far fewer genes that are significantly less abundant. Genes that were significantly less abundant in males are involved with the immune response, and may lead to the slight increase in cyst numbers in males during chronic infection.","The RNA from the cerebral cortex of CBA/J mice infected with the T. gondii strain ME49 strain after 21, 28, 90, and 180 days of infection was processed for Illumina sequencing.",30858341.0,,,191965,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/24,33,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117504/,Transcriptional Analysis Shows a Robust Host Response to Toxoplasma gondii during Early and Late Chronic Infection in Both Male and Female Mice.,Infection and immunity,2019 Mar,10.1128/IAI.00024-19,Ground Control
