,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM4491050,0.9996047616004944,GSE149150,Activation of the Crtc2/Creb1 transcriptional network in skeletal muscle enhances weight loss during intermittent fasting,,,"Exercise is a behavior modification indispensable for long-term weight loss. Exercise activates the Creb-Regulated Transcriptional Coactivator (Crtc) family of transcriptional coregulators to drive Creb1-mediated anabolic transcriptional programs in skeletal muscle. Here, we show that induced overexpression of a skeletal muscle specific Crtc2 transgene in aged mice leads to greater weight loss during alternate day fasting, and selective loss of fat rather than lean mass. Transcriptional profiling revealed that fasting and weight loss downregulated most of the mitochondrial electron transport genes and other regulators of mitochondrial function that were substantially reversed in the Crtc2 mice, which maintained higher energy expenditure during fasting. The Crtc2 mice displayed greater mitochondrial activity, metabolic flux capacity for both carbohydrates and fats, improved glucose tolerance and insulin sensitivity, and increased oxidative capacity before the fast, suggesting muscle-intrinsic mechanisms in support of improved weight loss. This work reveals that Crtc2/Creb1-mediated signaling coordinates metabolic adaptations in skeletal muscle that explain how Crtc2/Creb contribute to the effects of exercise on metabolism and weight loss.",mice tibialis anterior muscles transduced with GFP (empty) or Crtc2 expression vector were compared by mRNA-seq after ad libitum feeding or 3 rounds of alternate day fasting (ADF),34748223,,,359381,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/11/09,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149150/,Activation of Crtc2/Creb1 in skeletal muscle enhances weight loss during intermittent fasting.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021 Dec,10.1096/fj.202100171R,Ground Control
1,GSM7709845,0.9994813203811646,GSE240814,Biological sex divergence in transcriptomic profiles during the onset of hindlimb unloading-induced atrophy,,,"Disuse-induced muscle atrophy is a common clinical problem observed mainly in older adults, intensive care units patients, or astronauts. Previous studies presented biological sex divergence in progression of disuse-induced atrophy along with differential changes in molecular mechanisms possibly underlying muscle atrophy. The aim of this study was to perform transcriptomic profiling of male and female mice during the onset and progression of unloading disuse-induced atrophy. Male and female mice underwent hindlimb unloading (HU) for 24, 48, 72 and 168h (n=8/group). Muscles were weighed for each cohort and gastrocnemius was used for RNA-sequencing analysis. Females exhibited muscle loss as early as 24h of HU, while males after 168h of HU. In males, pathways related to proteasome degradation were upregulated throughout 168-h HU, while in females these pathways were upregulated up to 72-h HU. Lcn2, a gene contributing to regulation of myogenesis, was upregulated by 6.46–19.86-fold across all time points in females only. A reverse expression of Fosb, a gene related to muscle degeneration, was observed between males (4.27-fold up) and females (4.57-fold down) at 24-h HU. Mitochondrial pathways related to TCA cycle were highly downregulated at 168h of HU in males, while in females this downregulation was less pronounced. Collagen-related pathways were consistently downregulated throughout 168-h HU only in females, suggesting a potential biological sex-specific protective mechanism against disuse-induced fibrosis. In conclusion, females may have protection against HU-induced skeletal muscle mitochondrial degeneration and fibrosis through transcriptional mechanisms, although they may be more vulnerable to HU-induced muscle wasting compared to males.","Male and female mice underwent hindlimb unloading (HU) for 24, 48, 72 and 168h (n=8/group). Muscles were weighed for each cohort and gastrocnemius was used for RNA-sequencing analysis.",37746697,,,812715,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/09/21,80,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240814/,Biological sex divergence in transcriptomic profiles during the onset of hindlimb unloading-induced atrophy.,American journal of physiology. Cell physiology,2023 Nov 1,10.1152/ajpcell.00352.2023,Ground Control
2,GSM5399046,0.9994686245918274,GSE174540,"Characterization of a novel mouse model of undifferentiated pleomorphic sarcoma that  is lymphocyte poor, macrophage rich, and resistant to immune checkpoint blockade",,,"Sarcomas are rare, difficult to treat, mesenchymal lineage tumours that  disproportionately affect children and young adults. Immunologically-based therapies  have improved outcomes for numerous adult cancers, however, such approaches have  proven ineffective for the majority of individuals with advanced sarcomas. Clinically  relevant, immunologically-competent, and transplantable pre-clinical sarcoma models  are needed in order to test and develop novel immunologically-based therapies for  sarcoma. Herein we show that Cre- lox P-mediated simultaneous activation of  Kras  G12D , and deletion  Trp53,  in the hindlimb muscles of C57Bl/6 mice results in the  development of highly penetrant, rapid onset undifferentiated pleomorphic sarcomas  (UPS). The latter represents a model one of the most common human sarcoma  subtypes both histologically and genetically. Furthermore, cell lines derived from the  UPS tumors induced in C57Bl/6 mice can be transplanted into the hindlimbs or lungs of  naïve, immune competent syngeneic mice. Immunological characterization of both the  spontaneous and transplanted UPS tumours demonstrates an immunologically-  ‘quiescent’ microenvironment, characterized by a paucity of lymphocytes and  spontaneous adaptive immune pathways in addition to dense macrophage infiltrates.  UPS cell line induced tumours demonstrate mildly increased lymphocytic infiltrates as  compared with the spontaneous UPS tumours, furthermore, growth of transplanted  UPS was unaltered in lymphocyte deficient hosts. Despite expression of PD-1 on the  tumour infiltrating lymphocytes, UPS tumours were resistant to immunological  checkpoint blockade. This syngeneic transplantable UPS model that recapitulates  many of the immunological features of human UPS will prove invaluable for the preclinical development and evaluation of novel immunotherapeutic approaches for  targeting sarcomas.",Examination of spontaneous tumor and control muscle,34242269,,,513934,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/06/24,5,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174540/,"The KrasG12D;Trp53fl/fl murine model of undifferentiated pleomorphic sarcoma is macrophage dense, lymphocyte poor, and resistant to immune checkpoint blockade.",PloS one,2021,10.1371/journal.pone.0253864,Ground Control
3,GSM4239706,0.9993972778320312,GSE142760,GDF11 rejuvenates neural stem cells via Smad2/3-PI3K-AKT-mTOR and reverses aged-dependent cognitive decline,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,319990,GPL11154; GPL13112; GPL14954,Macaca mulatta; Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/31,184,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142760/,,,,,Ground Control
4,GSM2839753,0.9993456602096558,GSE106521,Gene Expression Changes in the LA/BC muscle of a knock-in mouse model of SBMA,,,Examining changes in expression in a mouse model of SBMA compared to WT littermates.,Mice sacrificed at 14wks of age had LABC isolated and cDNA generated and sequenced on an illumina platform.,29809168,,,136346,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/10/24,6,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106521/,Androgen receptor polyglutamine expansion drives age-dependent quality control defects and muscle dysfunction.,The Journal of clinical investigation,2018 Aug 1,10.1172/JCI99042,Ground Control
5,GSM5737178,0.9993401765823364,GSE190986,In vivo partial reprogramming alters manifestation of age-associated molecular changes in aging mice,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,578820,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/01/11,180,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190986/,,,,,Ground Control
6,GSM5425157,0.9993335008621216,GSE179619,"Gene expression profile (RNAseq) in atrophic gastrocnemius muscle of wild type, ZEB1 and ZEB2 knock out mice",,,"Purpose: Characterize the gene expression profile of gastrocnemius muscle in wild type, ZEB1 and ZEB2 knock out mice subjected to 36 hours of fasting Methods: RNA sequencing of RNA from total gastrocnemius muscle after 36h of fasting from the three genotypes used in this study: ZEB1-control, ZEB1-KO, ZEB2-control, ZEB2-KO. Males and females were used from the four genotype (ZEB1flx/flx, ZEB1flx/flx;HSACre, ZEB2flx/flx, ZEB2flx/flx;HSACre). Results: Knockout of ZEB1 or ZEB2 results in differential gene expression in atrophic gastrocnemius muscle Conclusions: Comparison of wild type, ZEB1 and ZEB2 KO muscles displayed differential gene expression profiles after fasting",RNA sequencing of total RNA from ZEB1 and ZEB2 HSA-Cre knocked-down muscles and their respective controls. Two mice of each genotype was used per sample. At least two sample per genotype were used for RNA sequencing.,,,,516557,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/09/28,11,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179619/,,,,,Ground Control
7,GSM3528497,0.9993320107460022,GSE124303,"Liver, Adipose Tissue, and Skeletal Muscle from adult male offspring of maternal nutrient restriction in mice",,,"Pregnant CD-1 mice were fed control (ad libitum) and 70% total food (g) (MNR) diets from E6.5-birth. At birth, litters with 11-15 pups were cross-fostered to ad libitum-fed mothers. At weaning, males were kept for analysis and fed ad libitum until 6 months when they were euthanized by CO2 necropsis for quadriceps femoris, right medial liver lobe and perigonadal adipose tissue. Tissues were frozen in liquid nitrogen until total RNA isolations were done on whole-tissue homogenate. Libraries were made with polyA enrichment and sequenced. Differential expression between maternal nutrition or glucose tolerance groups (glucose intolerant MNR, tolerant MNR, MNR with a high fasting blood glucose [IFBG] and controls).","Liver: control N=8 and MNR N= 19 (intolerant N=7, tolerant N=8, IMFB N=4), muscle: control N=8 and MNR N=21 (intolerant N=9, tolerant N=8, IMFB N=4), adipose tissue: control N=8 and MNR N=21 (intolerant N=9, tolerant N=8, IMFB=4)",,,,219059,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/12/19,138,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124303/,,,,,Ground Control
8,GSM5957497,0.9993308782577515,GSE198826,PolyA RNA sequencing of gastrocnemius and soleus muscles of WT and LSD1-mKO mice under dexamethasone administration,,,"To understand the role of LSD1 in transcriptional regulation in muscle under glucocorticoid stress, RNA-seq analyses of gastrocnemius and soleus muscles of  skeletal muscle-specific LSD1 KO mice (LSD1-mKO mice) and WT mice after dexamethasone were carried out. We found that LSD1 inhibition led to increased expression of muscle atrophy associated genes and slow fiber genes in gastrocnemius muscle but not in soleus muscle.",Dexamethasone was administerd to LSD1-mKO and WT mice.,36695573,,,614796,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/24,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE198nnn/GSE198826/,LSD1 defines the fiber type-selective responsiveness to environmental stress in skeletal muscle.,eLife,2023 Jan 25,10.7554/eLife.84618,Ground Control
9,GSM3528540,0.9993283748626709,GSE124303,"Liver, Adipose Tissue, and Skeletal Muscle from adult male offspring of maternal nutrient restriction in mice",,,"Pregnant CD-1 mice were fed control (ad libitum) and 70% total food (g) (MNR) diets from E6.5-birth. At birth, litters with 11-15 pups were cross-fostered to ad libitum-fed mothers. At weaning, males were kept for analysis and fed ad libitum until 6 months when they were euthanized by CO2 necropsis for quadriceps femoris, right medial liver lobe and perigonadal adipose tissue. Tissues were frozen in liquid nitrogen until total RNA isolations were done on whole-tissue homogenate. Libraries were made with polyA enrichment and sequenced. Differential expression between maternal nutrition or glucose tolerance groups (glucose intolerant MNR, tolerant MNR, MNR with a high fasting blood glucose [IFBG] and controls).","Liver: control N=8 and MNR N= 19 (intolerant N=7, tolerant N=8, IMFB N=4), muscle: control N=8 and MNR N=21 (intolerant N=9, tolerant N=8, IMFB N=4), adipose tissue: control N=8 and MNR N=21 (intolerant N=9, tolerant N=8, IMFB=4)",,,,219102,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/12/19,138,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124303/,,,,,Ground Control
