,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM5722579,0.9991936683654785,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,576673,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,Ground Control
1,GSM3702095,0.9991321563720703,GSE129188,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model,,,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.","48 kidney samples from mice that were heat-stressed or unheated, poly I:C- or saline-injected, at time point of Tcmax or 1 day following (8 groups total, N=6 per group) were subjected to RNAseq for total mRNA",32367690,,,250455,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/05/15,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129188/,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model.,Journal of thrombosis and haemostasis : JTH,2020 Aug,10.1111/jth.14875,Ground Control
2,GSM5722573,0.9991167187690735,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,576667,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,Ground Control
3,GSM3702104,0.9991053342819214,GSE129188,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model,,,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.","48 kidney samples from mice that were heat-stressed or unheated, poly I:C- or saline-injected, at time point of Tcmax or 1 day following (8 groups total, N=6 per group) were subjected to RNAseq for total mRNA",32367690,,,250464,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/05/15,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129188/,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model.,Journal of thrombosis and haemostasis : JTH,2020 Aug,10.1111/jth.14875,Ground Control
4,GSM3702124,0.9990792274475098,GSE129188,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model,,,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.","48 kidney samples from mice that were heat-stressed or unheated, poly I:C- or saline-injected, at time point of Tcmax or 1 day following (8 groups total, N=6 per group) were subjected to RNAseq for total mRNA",32367690,,,250484,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/05/15,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129188/,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model.,Journal of thrombosis and haemostasis : JTH,2020 Aug,10.1111/jth.14875,Ground Control
5,GSM5722563,0.9990619421005249,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,576657,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,Ground Control
6,GSM5722576,0.9990532398223877,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,576670,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,Ground Control
7,GSM3702139,0.999036967754364,GSE129188,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model,,,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.","48 kidney samples from mice that were heat-stressed or unheated, poly I:C- or saline-injected, at time point of Tcmax or 1 day following (8 groups total, N=6 per group) were subjected to RNAseq for total mRNA",32367690,,,250497,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/05/15,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129188/,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model.,Journal of thrombosis and haemostasis : JTH,2020 Aug,10.1111/jth.14875,Ground Control
8,GSM3702120,0.9990183115005493,GSE129188,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model,,,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.","48 kidney samples from mice that were heat-stressed or unheated, poly I:C- or saline-injected, at time point of Tcmax or 1 day following (8 groups total, N=6 per group) were subjected to RNAseq for total mRNA",32367690,,,250480,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/05/15,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129188/,Coagulopathy signature precedes and predicts severity of end-organ heat stroke pathology in a mouse model.,Journal of thrombosis and haemostasis : JTH,2020 Aug,10.1111/jth.14875,Ground Control
9,GSM5722527,0.9990131855010986,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,576621,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,Ground Control
