,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM3825539,0.9991887211799622,GSE131894,Renal circadian rhythm dysregulation in lupus nephritis,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,34488619,,,257906,GPL21103; GPL6885,Mus musculus,GSE,Expression profiling by array; Expression profiling by high throughput sequencing,2021/09/14,117,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131894/,Reversible dysregulation of renal circadian rhythm in lupus nephritis.,"Molecular medicine (Cambridge, Mass.)",2021 Sep 6,10.1186/s10020-021-00361-9,Basal Control
1,GSM3825540,0.9990639686584473,GSE131894,Renal circadian rhythm dysregulation in lupus nephritis,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,34488619,,,257907,GPL21103; GPL6885,Mus musculus,GSE,Expression profiling by array; Expression profiling by high throughput sequencing,2021/09/14,117,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131894/,Reversible dysregulation of renal circadian rhythm in lupus nephritis.,"Molecular medicine (Cambridge, Mass.)",2021 Sep 6,10.1186/s10020-021-00361-9,Basal Control
2,GSM7074448,0.9990230202674866,GSE226397,Lysosomal cystine export regulates mTORC1 signaling to guide kidney epithelial cell fate specialization (RNA-Seq),,,"Differentiation is critical for epithelial cell fate decisions, but the signals involved remain unclear. The kidney proximal tubule (PT) cells reabsorb disulphide-rich proteins through endocytosis, generating cystine via lysosomal proteolysis. Here we report that defective cystine mobilization from lysosomes through cystinosin (CTNS), which is mutated in cystinosis, diverts PT cells towards growth and proliferation, disrupting their functions. Mechanistically, lysosomal cystine storage stimulates Ragulator-Rag GTPase-dependent recruitment of mechanistic target of Rapamycin complex 1 (mTORC1) and its constitutive activation. Re-introduction of CTNS restores nutrient-dependent regulation of mTORC1 in knockout cells, whereas cell-permeant analogues of L-cystine, accumulating within lysosomes, render wild-type cells resistant to nutrient withdrawal. Therapeutic mTORC1 inhibition corrects lysosome and differentiation downstream of cystine storage, and phenotypes in a zebrafish model of cystinosis. Thus, cystine serves as a lysosomal signal that tailors mTORC1 signaling and metabolism to direct epithelial cell fate decisions. These results identify mechanisms and therapeutic targets for dysregulated homeostasis in cystinosis.",Comparative gene expression profiling analysis of RNA-seq data on kidney cortex from CTNS KO Mouse and Rat model vs WT control,37452023,,,738377,GPL25947; GPL24247,Rattus norvegicus; Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/03/08,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226397/,Lysosomal cystine export regulates mTORC1 signaling to guide kidney epithelial cell fate specialization.,Nature communications,2023 Jul 14,10.1038/s41467-023-39261-3,Basal Control
3,GSM6321564,0.9989995956420898,GSE207865,RNA sequencing of liver and kidney tissues from mice treated with rapamycin during development,,,"RNA sequencing of mouse liver and kidney. UMHET pups were treated with diet containing encapsulated rapamycin or encapsulating material as a control from birth to 45 days of age, and tissues were collected at 2, 20-22 and 27-29 months of age from both males and females, and 3-5 samples per age, sex and treatment were sequenced.",Comparative gene expression profiling analysis of RNA-seq data for mice treated with rapamycin or control diet during postnatal development.,36112674,,,656886,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/13,97,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207865/,Rapamycin treatment during development extends life span and health span of male mice and Daphnia magna.,Science advances,2022 Sep 16,10.1126/sciadv.abo5482,Basal Control
4,GSM6321554,0.9989742636680603,GSE207865,RNA sequencing of liver and kidney tissues from mice treated with rapamycin during development,,,"RNA sequencing of mouse liver and kidney. UMHET pups were treated with diet containing encapsulated rapamycin or encapsulating material as a control from birth to 45 days of age, and tissues were collected at 2, 20-22 and 27-29 months of age from both males and females, and 3-5 samples per age, sex and treatment were sequenced.",Comparative gene expression profiling analysis of RNA-seq data for mice treated with rapamycin or control diet during postnatal development.,36112674,,,656876,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/13,97,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207865/,Rapamycin treatment during development extends life span and health span of male mice and Daphnia magna.,Science advances,2022 Sep 16,10.1126/sciadv.abo5482,Basal Control
5,GSM3431533,0.998925507068634,GSE121330,Transcriptomic profiling reveals distinct modes of aging in the kidney,,,"The kidney is an excellent model for studying organ aging, but little is known about the molecular changes that take place during the aging process. In this article we measured mRNA expression and protein expression in a large cohort of Diversity Outbred mice at 6, 12, and 18 months of age, and studied the relationship between the changes we observe in mRNA and protein expression as a function of age. We observed enrichments of specific pathways including those that were previously observed to have significant changes with age at the mRNA level, and here we also identified enriched pathways at the protein level. Our analysis of the direction of change in mRNA and protein levels with age at the total population level revealed distinct functional groups that have either concordant or discordant changes in expression levels. The age-interactive quantitative trait loci (QTL) analysis of mRNA (eQTL) and protein (pQTL) revealed many distantly regulated loci as opposed to the many locally regulated eQTL and pQTL observed without age-interaction. From this, we found a locus on chromosome 12 and chromosome 15 to regulate many age-interactive eQTL and pQTL respectively. Overall, our findings demonstrate that the changes with age in the kidney at the protein level are distinctly different from the changes at the mRNA level and are not mediated by mRNA expression.","Kidneys of 188 Diversity Outbred mice at 6-months, 12-months, and 18-months of age were sequenced using 100bp single-end HiSeq 2500 to understand transcriptional changes that occur in the aging kidney.",33687326;34910517,,,211949,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/12/31,188,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121330/,Proteomic and transcriptomic profiling reveal different aspects of aging in the kidney.,eLife,2021 Mar 9,10.7554/eLife.62585,Basal Control
6,GSM3814862,0.9988881349563599,GSE131735,Tsc1 and Vhl loss cooperates to drive renal cell carcinoma through augmenting HIF1 and NRF2 signaling pathways,,,"Besides the truncal VHL mutations, ccRCC is characterized by upregulated MTOR signals from both preclinical and clinical studies. To understand how upregulated MTOR signals cooperate with VHL loss in promoting kidney tumorigenesis, we generated kidney-specific deletion of Vhl and Tsc1 (Vhl;Tsc1 cDKO) in mice. The mice showed decreased life span with maximal age of 11 weeks, bilateral polycystic kidney diseases from ~3 weeks and multifocal solid renal cell carcinoma with eosinophilic cytoplasm and grade 2-3 from 7 weeks old. The mouse tumors resemble histology of the human kidney tumors with VHL and TSC1 mutations. To understand the mechanism of how Tsc1 loss cooperates with Vhl loss in promoting tumorigenesis, we performed transcriptomic, metabolomic and immunohistochemical profilings of renal cortices from age-matched wild-type, Vhl  or Tsc1  single knockout, and Vhl;Tsc1 cDKO mice. Tsc1 loss cooperates with Vhl loss by augmenting the HIF1 transcriptional output, as well as altering the glutamine/glutamate metabolism, urea cycle, glycogen metabolism, and activating NRF2 signaling pathways which reprogram the cells to counteract the high oxidative stress associated with the proliferation. Our study reports a ccRCC mouse model recapitulating human ccRCC with same genetic background, provides mechanistic insights concerning cooperation between upregulated mTORC1 signals and VHL loss, generates in vivo reagents for studying ccRCC, and implicates potential clinical values.","Kidney Cortices mRNA profiles of 4-week-old wild type (WT), Vhl cKO, Pbrm1 cKO, Tsc1 cKO, Vhl;Pbrm1 cDKO, and Vhl;Tsc1 cDKO mice were generated by deep sequencing, in quadruplicates, using HiSeq 4000.",,,,257377,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/05/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131735/,,,,,Basal Control
7,GSM6085221,0.9988822937011719,GSE201969,In vivo self-assembly and targeted delivery of EGFR siRNA-encapsulating small extracellular vesicles to EGFR-positive cancer cells for NSCLC therapy,,,"We designed a synthetic biology circuit encoding both an EGFR-targeting peptide (GE11) and an EGFR siRNA under the control of the cytomegalovirus (CMV) promoter. After uptake by mouse liver cells via intravenous injection, this genetic circuit can reprogram the liver cells to produce and self-assemble EGFR siRNAs into secretory small extracellular vesicles (sEVs) tagged with the GE11 peptide, after which the siRNA-encapsulating sEVs are further transported via the blood circulation and guided by the GE11 peptide to EGFR-positive tumour cells for NSCLC therapy. RNA sequencing-based transcriptomic profiling confirmed the safety and low off-target activity of in vivo self-assembled EGFR siRNAs.","EGFR DEL19 transgenic mice were administered doxycycline for 25 days and analysed by micro-CT to ensure spontaneous tumour formation in the lungs. Mice were then intravenously injected with the CMV-scrR, CMV-siRE or CMV-GE11-siRE circuit (10 mg/kg) every 2 days for a total of 7 injections. After treatment, mice were sacrificed, and normal tissues and tumours were harvested to determine the global transcriptome alterations by RNA sequencing.",,,,635573,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/30,72,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201969/,,,,,Basal Control
8,GSM3431549,0.9988601207733154,GSE121330,Transcriptomic profiling reveals distinct modes of aging in the kidney,,,"The kidney is an excellent model for studying organ aging, but little is known about the molecular changes that take place during the aging process. In this article we measured mRNA expression and protein expression in a large cohort of Diversity Outbred mice at 6, 12, and 18 months of age, and studied the relationship between the changes we observe in mRNA and protein expression as a function of age. We observed enrichments of specific pathways including those that were previously observed to have significant changes with age at the mRNA level, and here we also identified enriched pathways at the protein level. Our analysis of the direction of change in mRNA and protein levels with age at the total population level revealed distinct functional groups that have either concordant or discordant changes in expression levels. The age-interactive quantitative trait loci (QTL) analysis of mRNA (eQTL) and protein (pQTL) revealed many distantly regulated loci as opposed to the many locally regulated eQTL and pQTL observed without age-interaction. From this, we found a locus on chromosome 12 and chromosome 15 to regulate many age-interactive eQTL and pQTL respectively. Overall, our findings demonstrate that the changes with age in the kidney at the protein level are distinctly different from the changes at the mRNA level and are not mediated by mRNA expression.","Kidneys of 188 Diversity Outbred mice at 6-months, 12-months, and 18-months of age were sequenced using 100bp single-end HiSeq 2500 to understand transcriptional changes that occur in the aging kidney.",33687326;34910517,,,211965,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/12/31,188,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121330/,Proteomic and transcriptomic profiling reveal different aspects of aging in the kidney.,eLife,2021 Mar 9,10.7554/eLife.62585,Basal Control
9,GSM4742424,0.9988596439361572,GSE156692,Identification of cellular context sensitive regulatory variation in mouse genomes,,,"RNA-seq and DHS mapping in hybrid mouse kidney, liver, lung, and B cells",138 DNase-seq and 17 RNA-seq samples collected from 4 tissues in 5 hybrid mouse strains,33990600,,,411689,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/11/25,158,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156692/,Tissue context determines the penetrance of regulatory DNA variation.,Nature communications,2021 May 14,10.1038/s41467-021-23139-3,Basal Control
