,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM8196053,0.9940959811210632,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854721,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,Ground Control
1,GSM7014081,0.9940654039382935,GSE224146,A pairwise cytokine code explains the organism-wide response to sepsis,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,38191855;42065235,,,733159,GPL21626; GPL24247; GPL30172,Mus musculus,GSE,Expression profiling by high throughput sequencing; Other,2024/01/08,2196,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224146/,A pairwise cytokine code explains the organism-wide response to sepsis.,Nature immunology,2024 Feb,10.1038/s41590-023-01722-8,Ground Control
2,GSM8196052,0.9935595989227295,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854720,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,Ground Control
3,GSM2816898,0.9934123754501343,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134678,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,Ground Control
4,GSM2816837,0.9934026002883911,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134619,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,Ground Control
5,GSM3464183,0.9926363229751587,GSE122336,Single-cell profiling guided combinatorial immunotherapy for breast cancer resistance to Her2/neu and CDK4/6 targeted therapy,,,"Trastuzumab (Herceptin™), a humanized monoclonal antibody targeting the extracellular domain of human epidermal growth factor receptor-2 (HER2), is one of the most successful examples of targeted therapies for HER2-positive breast cancer. However, drug resistance remains daunting challenges. New combinatorial regimen of CDK4/6 inhibitors plus trastuzumab is currently under active clinical investigations. In this study, we seek to prospectively model the in vivo response to CDK4/6 inhibitor Palbociclib (Pal) plus trastuzumab (Ab) using transgenic Her2/Neu mouse model in parallel with the current clinical trial scenario. We performed single cell RNA-seqencing (Drop-seq) to profile and compare tumor cells and infiltrated immune cells derived from control, Ab+Pal sensitive/residual (APS) and resistant/progressive (APR) tumors. We revealed that although Ab+Pal treatment enhanced antigen processing, presentation and interferon signaling on tumor cells, a distinct immunosuppressive immature myeloid cells (IMCs) infiltrated in the resistant tumor microenvironment to promote resistant phenotype. Based on single cell gene set enrichment analysis (profiling) guided drug screening, we identified and evaluated a combinatorial immunotherapy regimen. We found that combinatorial immunotherapy with receptor tyrosine kinase inhibitor Cabozantinib and immune checkpoint blockades overcome Ab+Pal resistance by inhibiting IMCs and enhancing anti-tumor immunity. Moreover, our rationally designed sequential combinatorial regimens enabled durable response and sustained controlling of the emergence of acquired resistance, thus significantly improved outcomes of rapidly evolving Her2/Neu positive breast cancers. Our results implicate that single-cell RNA sequencing profiling guided combinatorial immunotherapy as a strategy to mitigate the emergence of resistance and to achieve long-term therapeutic benefit merits clinical translation.",Drop-seq of tumor cells and tumor infiltrating immune cells derived from FVB/N MMTV-neu202Mul mice with different treatment/phenotypes (sensitive and resistant tumors).,31444334,,,214561,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/06/19,21,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122336/,Single-cell profiling guided combinatorial immunotherapy for fast-evolving CDK4/6 inhibitor-resistant HER2-positive breast cancer.,Nature communications,2019 Aug 23,10.1038/s41467-019-11729-1,Ground Control
6,GSM8196057,0.9924869537353516,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854725,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,Ground Control
7,GSM8196070,0.9924817681312561,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854738,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,Ground Control
8,GSM8196066,0.9924736022949219,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854734,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,Ground Control
9,GSM2816836,0.9924600124359131,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134618,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,Ground Control
