Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM4953967,0.9938400983810424,GSE162535,RNA-seq analysis of the mouse brain reveals inflammatory genes associated with early artesunate treatment of experimental cerebral malaria,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","Purpose:This study aimed to investigate the transcriptome-wide response of experimental cerebral malaria (ECM) and artesunate treated mice brain on 6 days post-infection. Methods: C57BL/6 mice were infected with Plasmodium berghei ANKA to construct a murine ECM in MB and AB group. AB group treated with artesunate (30mg/kg), while CB group treated with PBS for 4 days. Mice brain was tested by RNA-seq. Results: Gene ontology and KEGG pathway analyses of differentially expressed genes (DEGs) were performed. quantitative reverse transcription polymerase chain reaction (qPCR) verify DEGs such as Il6, Il1b, Il10, Tnf, Ifng, Il21, Icam1, which were up-regulated in MB vs. CB, while down-regulated in AB vs. MB. Conclusions:Our study revealed a transcriptome-wide profile in ECM and artesunate treated mice brain, and help to explore the underlying mechanism, as well as the further development of therapeutic strategies for clinical cerebral malaria.",Cerebral mRNA profiles of 6 weeks old mice with ECM and ECM mice treated with artesunate,,,,437916,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/02,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162535/,,,,,Ground Control
1,GSM3302028,0.9935846328735352,GSE117504,Host transcriptional responses during chronic Toxoplasma gondii infection reveals sex specific differences that lead to altered protection against secondary infection,,"tissue: Whole brain,strain: C57BL/6J,genotype: wildtype,age: 3 months,Sex: male","We sequenced the cerebral cortex transcriptome of both male and female mice either infected with T. gondii or age-matched uninfected controls. These transcriptomes were determined along the infection timeline with early (21 and 28 days) and late (3 and 6 months) chronic represented. We obtained 5.7 billion paired-end sequences and aligned them to the Mus musculus genome. We found that a majority of the host genes with greater abundance at day 21 post-infection are still more abundant 6 months post-infection in male and female mice, although, females have far fewer genes that are significantly less abundant. Genes that were significantly less abundant in males are involved with the immune response, and may lead to the slight increase in cyst numbers in males during chronic infection.","The RNA from the cerebral cortex of CBA/J mice infected with the T. gondii strain ME49 strain after 21, 28, 90, and 180 days of infection was processed for Illumina sequencing.",30858341,,,191967,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/24,33,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117504/,Transcriptional Analysis Shows a Robust Host Response to Toxoplasma gondii during Early and Late Chronic Infection in Both Male and Female Mice.,Infection and immunity,2019 Mar,10.1128/IAI.00024-19,Ground Control
2,GSM3963441,0.993094563484192,GSE134685,Transcriptomes of several organs of lean and obese mice infected with avian influenza,,"mouse strain: CBA/J,agent: Uninfected,days post-infection: 21,Sex: Female","Influenza A virus (IAV) causes a wide range of extra-respiratory complications, ranging from central nervous system disease to cardiac disease. Obesity/overweight has previously been identified as a susceptibility factor for both severe influenza and cardiac disease. We therefore sought to investigate the systemic pathogenesis of influenza in an obese mouse model with a focus on cardiac complications of influenza.","C57BL/6 mice were fed either a high-fat diet consisting of 40% calories from fat or a low-fat diet consisting of 12% calories from fat for 10 weeks and supplied with water ad libitum. The mice were then inoculated with influenza A/Auckland/09(H1N1). Lung, heart and brain was collected from naive or infected mice and subjected to RNA sequencing.",32246148,,,276934,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/04/14,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134685/,A High-Fat Diet Increases Influenza A Virus-Associated Cardiovascular Damage.,The Journal of infectious diseases,2020 Aug 4,10.1093/infdis/jiaa159,Ground Control
3,GSM5705624,0.9930211305618286,GSE203344,Brain transcriptome analysis of Arid1b heterozygote mutation and long-lasting effects of early chronic fluoxetine treatment for mutant mice,,"brain: C57BL/6,tissue: Brain,age: 4-week,Sex: male",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,36030255,,,573790,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/21,66,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203344/,Early postnatal serotonin modulation prevents adult-stage deficits in Arid1b-deficient mice through synaptic transcriptional reprogramming.,Nature communications,2022 Aug 27,10.1038/s41467-022-32748-5,Ground Control
4,GSM5830781,0.9925631284713744,GSE194203,Transcriptome changes in 11 organs after endogenous melatonin reduction,,"tissue: Entorhinal cortex,age_months: 8,sample_id: K24,mouse_model: rTg4510,genotype/variation: rTg4510","We knocked out the Aanat gene of mice by CRISPR CAS technology, and performed RNA-seq on brain, heart, liver, kidney, lung, skin, stomach, spleen, testis, skeletal muscle, and EWAT of 10-week-old wild-type(WT) and Aanat knockout(Aanat-/-) mice. Through the analysis of differentially expressed genes, we found the genes related to disease and tissue development. Finally, these differential genes were verified by qRT-PCR",11 organs mRNA profiles of 10-week-old wild type (WT) and Aanat-/- mice,,,,594120,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/04/28,66,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE194nnn/GSE194203/,,,,,Ground Control
5,GSM5352814,0.992438018321991,GSE176018,Hybrid sequencing characterizes expression and function of mouse pseudogenes,,"tissue: Entorhinal cortex,age_months: 6,sample_id: S21,mouse_model: rTg4510,genotype/variation: Wild Type","Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Identification of full-length pseudogene transcripts and subsequent quantification.,36348461,,,499783,GPL24247; GPL24198,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/18,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176018/,Evolution and function of developmentally dynamic pseudogenes in mammals.,Genome biology,2022 Nov 8,10.1186/s13059-022-02802-y,Ground Control
6,GSM5589190,0.9923893213272096,GSE184451,Elimination of radiation-induced senescence in the brain tumor microenvironment attenuates glioblastoma recurrence,,"cell type: whole brain,treatment protocol: low fat diet, no infection,donor: Mouse_2",We report gene expression changes in the brains of C57BL6/J mice 30 days after cranial irradiation with 10 Gy of X-rays,Examination of RNA profiles of brains of C57BL6/J mice at 30 days post irradiation compared to mock-irradiated mice (3 mice per group),34580063,,,550084,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/09/22,6,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184451/,Elimination of Radiation-Induced Senescence in the Brain Tumor Microenvironment Attenuates Glioblastoma Recurrence.,Cancer research,2021 Dec 1,10.1158/0008-5472.CAN-21-0752,Ground Control
7,GSM4954637,0.9923099875450134,GSE162566,Infection with herpesviridae in pregnant dams alters midbrain dopaminergic signatures in adult offspring,,"strain: C57BL/6,tissue: brain,age: 6 weeks old,genotype: wild type","The adult offspring of MHV68 infected dams had a significantly decreased expression of genes linked to dopamine neurons (Th, lmx1b, and foxa1). Deconvolution analysis revealed that the proportion of dopamine neurons in the midbrain was reduced. Pathway analyses indicated mitochondrial dysfunction, with reductions in genes associated with ATP synthesis, mitochondrial respiratory chain, and mitochondrial translation in the offspring of dams infected with MHV68. TIGAR (a negative regulator of mitophagy) and SDHA (mitochondrial complex II subunit) protein levels were increased, and the levels of 3,4-dihydroxyphenylacetic acid (DOPAC) in the striatum were increased in these offspring. No such changes were observed in the offspring of dams infected with MCMV.","Pregnant dams were injected with murine cytomegalovirus (MCMV), murine gamma herpes virus (MHV68) or phosphate buffered saline (PBS) at embryonic day 8.5. The young adult offspring were sacrificed at eight weeks of age, and their midbrains processed for unbiased whole genome RNA sequencing as well as targeted protein expression and high-performance liquid chromatography of dopamine and its metabolites.",35417751,,,438006,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/04/14,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162566/,Maternal Herpesviridae infection during pregnancy alters midbrain dopaminergic signatures in adult offspring.,Neurobiology of disease,2022 Jul,10.1016/j.nbd.2022.105720,Ground Control
8,GSM5830779,0.9921985864639282,GSE194203,Transcriptome changes in 11 organs after endogenous melatonin reduction,,"damid: 24,pupid: 8,condition: MHV68,Sex: M,rin: 9.4,batch: 4","We knocked out the Aanat gene of mice by CRISPR CAS technology, and performed RNA-seq on brain, heart, liver, kidney, lung, skin, stomach, spleen, testis, skeletal muscle, and EWAT of 10-week-old wild-type(WT) and Aanat knockout(Aanat-/-) mice. Through the analysis of differentially expressed genes, we found the genes related to disease and tissue development. Finally, these differential genes were verified by qRT-PCR",11 organs mRNA profiles of 10-week-old wild type (WT) and Aanat-/- mice,,,,594118,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/04/28,66,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE194nnn/GSE194203/,,,,,Ground Control
9,GSM7573951,0.9921019077301024,GSE236711,Ablation of placental REST deregulates fetal brain metabolism and impacts gene expression of the offspring brain at the postnatal and adult stages,,"tissue: cerebellum,development stage: Adult,gender: female,strain: C57BL/6J,library type: fr-firststrand (dUTP)","In this study, the transcriptional repressor REST (Repressor Element 1 Silencing Transcription factor) was ablated in the mouse placenta to investigate molecular and cellular impacts on the offspring brain at different life stages. Ablation of placental REST deregulated several brain metabolites, including glucose and lactate that fuel brain energy, vitamin C (ascorbic acid) that functions in the epigenetic programming of the brain during postnatal development, and glutamate and creatine that help the brain to respond to stress conditions during adult life. Bulk RNA-seq analysis showed that a lack of placental REST persistently altered multiple transport genes, including those related to oxygen transportation in the offspring brain. While metabolic genes were impacted in the postnatal brain, different stress response genes were activated in the adult brain. DNA methylation was also impacted in the adult brain due to the loss of placental REST, but in a sex-biased manner. Single-nuclei RNA-seq analysis showed that specific cell types of the brain, particularly those of the choroid plexus and ependyma, which play critical roles in producing cerebrospinal fluid and maintaining metabolic homeostasis, were significantly impacted due to the loss of placental REST. These cells showed significant differential expression of genes associated with the metabotropic (G coupled protein) and ionotropic (ligand-gated ion channel) glutamate receptors, suggesting an impact of ablation of placental REST on the glutamatergic signaling of the offspring brain. The study expands our understanding of placental influences on the offspring brain.","RNA-seq was performed with embryonic brain at day 15 (E15), postnatal brain day 7 (P7) and adult brain at week 8 (W8)  from control and knockout mice (three each time point).",38069914,,,796910,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/19,18,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE236nnn/GSE236711/,Ablation of placental REST deregulates fetal brain metabolism and impacts gene expression of the offspring brain at the postnatal and adult stages.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2024 Jan,10.1096/fj.202301344R,Ground Control
