,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM6404159,0.9961403608322144,GSE209893,Proteolysis resistant huntingtin isoform induced by antisense oligonucleotide maintains normal huntingtin function in mouse,,,"Huntington’s disease (HD) is a late onset neurological disorder for which no neuroprotective therapies efficiently delay onset or progression. A key pathological mechanism in disease involves the proteolysis of polyglutamine (polyQ)-expanded mutant huntingtin (mHTT) generating polyQ-containing N-terminal fragments that are crucial contributors to HD pathogenesis since inhibition of the cleavage at the putative caspase-6 site reduces pathology in a HD mouse model. Interestingly, a naturally occurring alternative spliced form of HTT lacking exon12 (HTTΔ12) leads to a protein with an internal deletion of the caspase-6 N-terminal cleavage site. Here, we have taken a multidisciplinary approach to characterize the therapeutic potential of targeting exon12 of HTT. We show that HTTΔ12 is fully resistant to caspase-6 cleavage in both cell-free and tissue lysate assays, while maintaining overall biochemical and structural properties similar to wild-type (wt)-HTT. We generated mouse deleted for exon12 and found that exon12 is dispensable for HTT main physiological functions including embryonic development and intracellular trafficking such as BDNF transport. Finally, we pharmacologically induced HTTΔ12 using an antisense oligonucleotide (ASO). QRX-704 ASO efficiently distributes in the whole brain, is stable several months, and reduces pathogenic proteolysis. Thus, ASO-induced exon12 deletion of HT We performed gene expression profiling analysis using data obtained from RNA-seq of brain tissue (cortex and striatum) samples originating from mouse littermates from HttΔ12 (Δ12;KI) and HttKO (KO) lines at 3 month of age.",Comparative gene expression profiling analysis of RNA-seq data for c57BL/6N mouse adult HttΔ12 brain.,35943803,,,659964,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/29,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209893/,A pathogenic proteolysis-resistant huntingtin isoform induced by an antisense oligonucleotide maintains huntingtin function.,JCI insight,2022 Sep 8,10.1172/jci.insight.154108,Ground Control
1,GSM2757278,0.9957394599914551,GSE103194,Reduced Slc1a1 expression is associated with neuroinflammation and impaired sensorimotor gating and cognitive performance in mice: implications for schizophrenia,,,"We characterized the in vivo and in vitro consequences of reduced expression of Slc1a1 in mice. Heterozygous (HET) Slc1a1+/- mice, which model the hemi-deletion we found in human subjects with schizophrenia, were examined in a series of behavioral, anatomical and biochemical assays. Knockout (KO) mice were also included in the behavioral studies for comparative purposes. Both HET and KO mice exhibited evidence of increased anxiety-like behavior, impaired working memory, decreased exploratory activity and impaired sensorimotor gating, but no changes in overall locomotor activity compared to wildtype (WT) mice. The magnitude of changes was approximately equivalent in the HET and KO mice suggesting a dominant effect of the haploinsufficiency. Whole transcriptome RNA-Seq analysis detected expression changes of genes and pathways involved in cytokine signaling and synaptic functions in both brain and blood of the HET mice compared to WT mice.","mRNA profiles of the whole brain and whole blood of young adult wild type (WT) Slc1a1 +/+ and heterozygous (HET) Slc1a1 +/- mice were generated by stranded RNA-seq, with n = 5 per genotype per tissue, using an Illumina NextSeq500.",28886095,,,130951,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/29,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103194/,Reduced Slc1a1 expression is associated with neuroinflammation and impaired sensorimotor gating and cognitive performance in mice: Implications for schizophrenia.,PloS one,2017,10.1371/journal.pone.0183854,Ground Control
2,GSM2757281,0.9956530332565308,GSE103194,Reduced Slc1a1 expression is associated with neuroinflammation and impaired sensorimotor gating and cognitive performance in mice: implications for schizophrenia,,,"We characterized the in vivo and in vitro consequences of reduced expression of Slc1a1 in mice. Heterozygous (HET) Slc1a1+/- mice, which model the hemi-deletion we found in human subjects with schizophrenia, were examined in a series of behavioral, anatomical and biochemical assays. Knockout (KO) mice were also included in the behavioral studies for comparative purposes. Both HET and KO mice exhibited evidence of increased anxiety-like behavior, impaired working memory, decreased exploratory activity and impaired sensorimotor gating, but no changes in overall locomotor activity compared to wildtype (WT) mice. The magnitude of changes was approximately equivalent in the HET and KO mice suggesting a dominant effect of the haploinsufficiency. Whole transcriptome RNA-Seq analysis detected expression changes of genes and pathways involved in cytokine signaling and synaptic functions in both brain and blood of the HET mice compared to WT mice.","mRNA profiles of the whole brain and whole blood of young adult wild type (WT) Slc1a1 +/+ and heterozygous (HET) Slc1a1 +/- mice were generated by stranded RNA-seq, with n = 5 per genotype per tissue, using an Illumina NextSeq500.",28886095,,,130954,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/29,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103194/,Reduced Slc1a1 expression is associated with neuroinflammation and impaired sensorimotor gating and cognitive performance in mice: Implications for schizophrenia.,PloS one,2017,10.1371/journal.pone.0183854,Ground Control
3,GSM6404156,0.9953110218048096,GSE209893,Proteolysis resistant huntingtin isoform induced by antisense oligonucleotide maintains normal huntingtin function in mouse,,,"Huntington’s disease (HD) is a late onset neurological disorder for which no neuroprotective therapies efficiently delay onset or progression. A key pathological mechanism in disease involves the proteolysis of polyglutamine (polyQ)-expanded mutant huntingtin (mHTT) generating polyQ-containing N-terminal fragments that are crucial contributors to HD pathogenesis since inhibition of the cleavage at the putative caspase-6 site reduces pathology in a HD mouse model. Interestingly, a naturally occurring alternative spliced form of HTT lacking exon12 (HTTΔ12) leads to a protein with an internal deletion of the caspase-6 N-terminal cleavage site. Here, we have taken a multidisciplinary approach to characterize the therapeutic potential of targeting exon12 of HTT. We show that HTTΔ12 is fully resistant to caspase-6 cleavage in both cell-free and tissue lysate assays, while maintaining overall biochemical and structural properties similar to wild-type (wt)-HTT. We generated mouse deleted for exon12 and found that exon12 is dispensable for HTT main physiological functions including embryonic development and intracellular trafficking such as BDNF transport. Finally, we pharmacologically induced HTTΔ12 using an antisense oligonucleotide (ASO). QRX-704 ASO efficiently distributes in the whole brain, is stable several months, and reduces pathogenic proteolysis. Thus, ASO-induced exon12 deletion of HT We performed gene expression profiling analysis using data obtained from RNA-seq of brain tissue (cortex and striatum) samples originating from mouse littermates from HttΔ12 (Δ12;KI) and HttKO (KO) lines at 3 month of age.",Comparative gene expression profiling analysis of RNA-seq data for c57BL/6N mouse adult HttΔ12 brain.,35943803,,,659962,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/29,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209893/,A pathogenic proteolysis-resistant huntingtin isoform induced by an antisense oligonucleotide maintains huntingtin function.,JCI insight,2022 Sep 8,10.1172/jci.insight.154108,Ground Control
4,GSM6404145,0.9951189756393433,GSE209893,Proteolysis resistant huntingtin isoform induced by antisense oligonucleotide maintains normal huntingtin function in mouse,,,"Huntington’s disease (HD) is a late onset neurological disorder for which no neuroprotective therapies efficiently delay onset or progression. A key pathological mechanism in disease involves the proteolysis of polyglutamine (polyQ)-expanded mutant huntingtin (mHTT) generating polyQ-containing N-terminal fragments that are crucial contributors to HD pathogenesis since inhibition of the cleavage at the putative caspase-6 site reduces pathology in a HD mouse model. Interestingly, a naturally occurring alternative spliced form of HTT lacking exon12 (HTTΔ12) leads to a protein with an internal deletion of the caspase-6 N-terminal cleavage site. Here, we have taken a multidisciplinary approach to characterize the therapeutic potential of targeting exon12 of HTT. We show that HTTΔ12 is fully resistant to caspase-6 cleavage in both cell-free and tissue lysate assays, while maintaining overall biochemical and structural properties similar to wild-type (wt)-HTT. We generated mouse deleted for exon12 and found that exon12 is dispensable for HTT main physiological functions including embryonic development and intracellular trafficking such as BDNF transport. Finally, we pharmacologically induced HTTΔ12 using an antisense oligonucleotide (ASO). QRX-704 ASO efficiently distributes in the whole brain, is stable several months, and reduces pathogenic proteolysis. Thus, ASO-induced exon12 deletion of HT We performed gene expression profiling analysis using data obtained from RNA-seq of brain tissue (cortex and striatum) samples originating from mouse littermates from HttΔ12 (Δ12;KI) and HttKO (KO) lines at 3 month of age.",Comparative gene expression profiling analysis of RNA-seq data for c57BL/6N mouse adult HttΔ12 brain.,35943803,,,659953,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/29,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209893/,A pathogenic proteolysis-resistant huntingtin isoform induced by an antisense oligonucleotide maintains huntingtin function.,JCI insight,2022 Sep 8,10.1172/jci.insight.154108,Ground Control
5,GSM3397218,0.995070219039917,GSE120262,Transcriptome-wide mapping of host mRNA m6A modification to decipher the role of gut microbiome,,,"A recently layer of gene expression regulation is N6-methyladenosine (m6A) mRNA modification. The role of gut microbiota in modulating host m6A epitranscriptomic and gene expression has not been studied. To decipher the role of gut microbiome, we profiled m6A mRNA modification epitranscriptomic mark in conventional mice compared to germ free mice. Transcriptome-wide mapping of host m6A mRNA modifications in four mice tissues allowed us to discover that gut microbiota can greatly impact host m6A mRNA modifications. The expression levels of m6A writers in mice tissues are regulated by gut microbiota. In conclusion, we report transcriptome-wide mapping of host m6A mRNA modifications regulated by gut microbiota. The present study can help better understand the role of the microbiome in host gene expression and host-microbiome interactions.",The profiles of mRNA m6A modifications of four tissues from specific pathogen free mice and germ free mice are compared.,30559439,,,198861,GPL17021,Mus musculus,GSE,Other,2018/12/28,46,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120262/,Transcriptome-wide reprogramming of N(6)-methyladenosine modification by the mouse microbiome.,Cell research,2019 Feb,10.1038/s41422-018-0127-2,Ground Control
6,GSM3263299,0.9950255155563354,GSE116878,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke,,,"Intermittent fasting is previously reported to exhibit neuroprotection against experimental ischemic stroke. However, the detailed understanding of protection mechanisms are lacking. By observing the overall transcriptomic changes in each timepoint of ischemic stroke would benefit the understanding of underlying active pathways and mechanisms. Here, we conduct experimental MCAO ischemic stroke on mice exposed to different daily intermittent fasting method to compare not only among the ischemic stroke timepoints but also the efficacy of different intermittent fasting interventions. Our current study presented the transcriptomic changes for the first time in specific timepoints of ischemic stroke as well as under the condition of intermittent fasting. A number of neuroprotective mechanisms-related genes were significantly affected by intermittent fasting conditions in differential manners.","After 4 months of exposure to daily 12 or 16 h of intermittent fasting, mice were conducted with MCAO for 1 h to induce experimental ischemic stroke on single hemisphere of the brain. Mid-coronal section of ipsilateral cerebrum was dissected after 1 h of ischemia, or at 3, 12, 24, and 72 h after initiation of reperfusion. Total RNA was extracted from collected brain tissue samples and mRNA sequencing was conducted using Illumina HiSeq 4000 system.",29447348,,,190516,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/11,72,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116878/,Transcriptome analysis reveals intermittent fasting-induced genetic changes in ischemic stroke.,Human molecular genetics,2018 May 1,10.1093/hmg/ddy057,Ground Control
7,GSM3189045,0.9950178265571594,GSE115769,RNA-Sequencing of carnosine treated wild-type BDF1 (WT) and transgenic Thy1-aSyn mice,,,"Mitochondrial dysfunction plays a central role in the pathogenesis of neurodegenerative diseases such as Parkinson’s disease (PD). This study tested the hypothesis that the dipeptide carnosine would exert a beneficial effect in the Thy1-aSyn mouse model of PD, which displays mitochondrial dysfunction. Mitochondrial function and gene expression were evaluated in the midbrain after two months of carnosine administration by intranasal (IN) or drinking water routes of exposure. IN carnosine attenuated transcriptional changes in the midbrain in Thy1-aSyn mice. Additionally, IN-carnosine increased expression of mitochondria complexes and enhanced mitochondrial function, suggesting a potential neuroprotective role for IN-carnosine in PD.","5 treatment groups, 3 replicates/group, 1 WT control group, 1 WT treated with 2 mg of carnosine intranasally, 1 TG control group, 1 TG treated with 2 mg of carnosine intranasally, 1 TG treated with 10 mM carnosine in drinking water.",30146452,,,177755,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/12/31,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115769/,Intranasal carnosine attenuates transcriptomic alterations and improves mitochondrial function in the Thy1-aSyn mouse model of Parkinson's disease.,Molecular genetics and metabolism,2018 Nov,10.1016/j.ymgme.2018.08.002,Ground Control
8,GSM6404167,0.9950090646743774,GSE209893,Proteolysis resistant huntingtin isoform induced by antisense oligonucleotide maintains normal huntingtin function in mouse,,,"Huntington’s disease (HD) is a late onset neurological disorder for which no neuroprotective therapies efficiently delay onset or progression. A key pathological mechanism in disease involves the proteolysis of polyglutamine (polyQ)-expanded mutant huntingtin (mHTT) generating polyQ-containing N-terminal fragments that are crucial contributors to HD pathogenesis since inhibition of the cleavage at the putative caspase-6 site reduces pathology in a HD mouse model. Interestingly, a naturally occurring alternative spliced form of HTT lacking exon12 (HTTΔ12) leads to a protein with an internal deletion of the caspase-6 N-terminal cleavage site. Here, we have taken a multidisciplinary approach to characterize the therapeutic potential of targeting exon12 of HTT. We show that HTTΔ12 is fully resistant to caspase-6 cleavage in both cell-free and tissue lysate assays, while maintaining overall biochemical and structural properties similar to wild-type (wt)-HTT. We generated mouse deleted for exon12 and found that exon12 is dispensable for HTT main physiological functions including embryonic development and intracellular trafficking such as BDNF transport. Finally, we pharmacologically induced HTTΔ12 using an antisense oligonucleotide (ASO). QRX-704 ASO efficiently distributes in the whole brain, is stable several months, and reduces pathogenic proteolysis. Thus, ASO-induced exon12 deletion of HT We performed gene expression profiling analysis using data obtained from RNA-seq of brain tissue (cortex and striatum) samples originating from mouse littermates from HttΔ12 (Δ12;KI) and HttKO (KO) lines at 3 month of age.",Comparative gene expression profiling analysis of RNA-seq data for c57BL/6N mouse adult HttΔ12 brain.,35943803,,,659971,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/29,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209893/,A pathogenic proteolysis-resistant huntingtin isoform induced by an antisense oligonucleotide maintains huntingtin function.,JCI insight,2022 Sep 8,10.1172/jci.insight.154108,Ground Control
9,GSM6404173,0.9950006008148193,GSE209893,Proteolysis resistant huntingtin isoform induced by antisense oligonucleotide maintains normal huntingtin function in mouse,,,"Huntington’s disease (HD) is a late onset neurological disorder for which no neuroprotective therapies efficiently delay onset or progression. A key pathological mechanism in disease involves the proteolysis of polyglutamine (polyQ)-expanded mutant huntingtin (mHTT) generating polyQ-containing N-terminal fragments that are crucial contributors to HD pathogenesis since inhibition of the cleavage at the putative caspase-6 site reduces pathology in a HD mouse model. Interestingly, a naturally occurring alternative spliced form of HTT lacking exon12 (HTTΔ12) leads to a protein with an internal deletion of the caspase-6 N-terminal cleavage site. Here, we have taken a multidisciplinary approach to characterize the therapeutic potential of targeting exon12 of HTT. We show that HTTΔ12 is fully resistant to caspase-6 cleavage in both cell-free and tissue lysate assays, while maintaining overall biochemical and structural properties similar to wild-type (wt)-HTT. We generated mouse deleted for exon12 and found that exon12 is dispensable for HTT main physiological functions including embryonic development and intracellular trafficking such as BDNF transport. Finally, we pharmacologically induced HTTΔ12 using an antisense oligonucleotide (ASO). QRX-704 ASO efficiently distributes in the whole brain, is stable several months, and reduces pathogenic proteolysis. Thus, ASO-induced exon12 deletion of HT We performed gene expression profiling analysis using data obtained from RNA-seq of brain tissue (cortex and striatum) samples originating from mouse littermates from HttΔ12 (Δ12;KI) and HttKO (KO) lines at 3 month of age.",Comparative gene expression profiling analysis of RNA-seq data for c57BL/6N mouse adult HttΔ12 brain.,35943803,,,659977,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/29,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209893/,A pathogenic proteolysis-resistant huntingtin isoform induced by an antisense oligonucleotide maintains huntingtin function.,JCI insight,2022 Sep 8,10.1172/jci.insight.154108,Ground Control
