,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM6005011,0.9985923171043396,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619520,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
1,GSM6005010,0.9982882738113403,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619519,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
2,GSM4984899,0.9978349208831787,GSE163740,IL-31 signaling in pulmonary fibrosis,,,"Pulmonary fibrosis (PF) is associated with many chronic lung diseases including Systemic sclerosis (SSc), Idiopathic Pulmonary Fibrosis (IPF) and Cystic Fibrosis (CF) which are characterized by the progressive accumulation of mesenchymal cells and formation of scar tissue. Th2 T cell-derived cytokines including IL-4 and IL-13 have been shown to contribute to inflammation and fibrotic remodeling in multiple tissues. Interleukin-31 (IL-31) is a newly identified cytokine that is predominantly produced by CD4 Th2 T cells, but its signaling receptor IL-31RA is primarily expressed by non-hematopoietic cells. However, the potential role of the IL-31-IL31RA axis in pulmonary inflammation and fibrosis has remained largely unknown. To determine the role of IL-31 signaling in pulmonary fibrosis, wildtype, and IL-31RA knockout mice were treated with bleomycin and measured changes in total lung transcripts using RNA-seq. The total lung transcriptome analysis showed a significant reduction in fibrosis-associated gene transcripts including extracellular matrix and epithelial cell-associated gene networks.","mRNA profiles of IL-31 RA wild type, knock-out mice treated with bleomycin and measured changes in total lung transcripts.",33815402,,,452341,GPL15103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/12/23,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163740/,The Protective Effects of IL-31RA Deficiency During Bleomycin-Induced Pulmonary Fibrosis.,Frontiers in immunology,2021,10.3389/fimmu.2021.645717,Space Flight
3,GSM6005014,0.9977624416351318,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619523,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
4,GSM6005009,0.9977282285690308,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619518,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
5,GSM5464795,0.9976730346679688,GSE180563,Contribution of host miRNA-223-3p to SARS-CoV-induced lung inflammatory pathology,,,"Severe acute respiratory syndrome coronavirus (SARS-CoV) and the closely related SARS-CoV-2 are emergent highly pathogenic human respiratory viruses causing acute lethal disease associated with lung damage and dysregulated inflammatory responses. SARS-CoV envelope protein (E) is a virulence factor involved in the activation of various inflammatory pathways. Here, we study the contribution of host miRNAs to the virulence mediated by E protein. Small RNAseq analysis of infected mouse lungs identified miRNA-223 as a potential regulator of pulmonary inflammation, since it was significantly increased in SARS-CoV-WT virulent infection as compared to the attenuated SARS-CoV-∆E infection. In vivo inhibition of miRNA-223-3p increased mRNA levels of pro-inflammatory cytokines and NLRP3 inflammasome, suggesting that during lung infection, miRNA-223 might contribute to restrict an excessive inflammatory response. Interestingly, miRNA-223-3p inhibition also increased the levels of the CFTR transporter, which is involved in edema resolution and was significantly downregulated in the lungs of mice infected with the virulent SARS-CoV-WT virus. At the histopathological level, a decrease in the pulmonary edema was observed when miR-223-3p was inhibited, suggesting that miRNA-223-3p was involved in the regulation of the SARS-CoV-induced inflammatory pathology. These results indicate that miRNA-223 participates in the regulation of E protein mediated- inflammatory response during SARS-CoV infection by targeting different host mRNAs involved in the pulmonary inflammation and identify miRNA-223 as a potential therapeutic target in SARS-CoV infection.","Standard RNA-seq (Illumina 100nt single-ends, strand-specific, total RNA) of two or three biological replicates per sample. Two time points (2dpi and 4dpi). Three infection types (infected with rSARS-CoV-deltaE, infected with rSARS-CoV wild type and Mock).",35229638,,,519336,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/04,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE180nnn/GSE180563/,Contribution of Host miRNA-223-3p to SARS-CoV-Induced Lung Inflammatory Pathology.,mBio,2022 Apr 26,10.1128/mbio.03135-21,Space Flight
6,GSM6005004,0.9976050853729248,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619513,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
7,GSM6005012,0.9975916147232056,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619521,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
8,GSM6005018,0.9973903894424438,GSE200028,Mesenchymal stem cell administration changes transcriptomic profiles of non-inflamed lungs in mice.,,,"Here, we report that intranasal administration of MSCs to non-inflamed lung microenvironment changed transcriptomic profiles compared to control group. We found 674 differentially regulated genes unique for the short-term model, while only 75 genes were unique for the prolonged observations, suggesting waning of the low-grade inflammation and active resolution in the longer time point. Moreover, we evaluated the enrichment of differentially expressed genes (DEGs) in the gene ontologies, signaling pathways, and mapped predicted interactions using clusterProfiler v.4.0.0. The normalized enrichment score (NES) analysis indicated activation of the innate and adaptive immune responses. More precisely, the analysis of activation canonical pathways in Ingenuity Pathway Analysis (IPA) software revealed the increase in IL-7 signaling, T and B cell signaling in the short- and long-term models compared to controls. In addition to this observation, we noted gradual downregulation in HIF1α signaling, IL-17 signaling, and B cell receptor signaling in the longer time-point. Furthermore, the analysis of expression of genes clustered to the terms and processes related to airway inflammation, namely Th1-, Th2-, Th17- driven immune responses development, tight junction molecules, and mucins, revealed a relatively low number of significantly changed genes. Next, we analyzed deeper the expression profiles of genes related to oxidative stress and immune responses, focusing on macrophages activation and phagocytosis. We noted the dysregulated expression of pattern recognition receptors (PRRs) macrophage activation, oxidative stress, phagocytosis, and inflammation of the respiratory system. Furthermore, we analyzed the most significant genes with altered z-scores at the investigated time-points according to the Ingenuity Pathway Analysis. We observed a trend in a longitudinal decrease in the expression of the shared genes. This study provides a new knowledge regarding a changes in lung transcriptomic profiles in mice administrated with adipose tissue- derived MSCs.",Female 6-8-week-old C57BL/6 mice were divided into three groups. Mice were sacrificed after 2 (short-term) and 9 (long-term) days from adipose-tissue-derived MSCs administration intranasally. Biological material was collected and biobanked for further analysis.,36189248,,,619527,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/05,15,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200028/,The short-term and long-term effects of intranasal mesenchymal stem cell administration to noninflamed mice lung.,Frontiers in immunology,2022,10.3389/fimmu.2022.967487,Space Flight
9,GSM6618531,0.9973896741867065,GSE214937,Gene network analysis for identification of microRNA biomarkers for asthma,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,36572876,,,693151,GPL21626,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2022/12/26,90,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE214nnn/GSE214937/,Gene network analysis for identification of microRNA biomarkers for asthma.,Respiratory research,2022 Dec 26,10.1186/s12931-022-02304-2,Space Flight
