Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM5979972,0.9978032112121582,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,"strain: C57BL/6,age: 24 months (aged),tissue: gastrocnemius muscle",Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617565,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Ground Control
1,GSM5979973,0.9977279901504515,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,"strain: C57BL/6,tissue: Muscle",Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617566,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Ground Control
2,GSM5979974,0.9976660013198853,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,"tissue: Hind limb skeletal muscle,cell type: Myf6 KO,protocol: without injury",Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617567,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Ground Control
3,GSM2241599,0.9976106882095336,GSE84534,A multi-functional AAV-CRISPR-Cas9 and its host response,,"strain: C57B6/J,tissue: Gastrocnemius muscle,age: 10-11-week-old,gender: Male,treatment: Exercise,phase: Rest phase (ZT3),zt: 16","CRISPR-Cas9 delivery by AAV holds promise for gene therapy but faces critical barriers due to its potential immunogenicity and limited payload capacity. Here, we demonstrate genome engineering in postnatal mice using AAV-split-Cas9, a multi-functional platform customizable for genome-editing, transcriptional regulation, and other previously impracticable AAV-CRISPR-Cas9 applications. We identify crucial parameters that impact efficacy and clinical translation of our platform, including viral biodistribution, editing efficiencies in various organs, antigenicity, immunological reactions, and physiological outcomes. These results reveal that AAV-CRISPR-Cas9 evokes host responses with distinct cellular and molecular signatures, but unlike alternative delivery methods, does not induce detectable cellular damage in vivo. Our study provides a foundation for developing effective genome therapeutics",mRNA-Seq from muscles (9 samples; 3 mice x 3 conditions) and lymph nodes (9 samples; 3 mice x 3 conditions).,27595405,,,74253,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2016/07/29,18,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84534/,A multifunctional AAV-CRISPR-Cas9 and its host response.,Nature methods,2016 Oct,10.1038/nmeth.3993,Ground Control
4,GSM4134076,0.9974019527435304,GSE139214,Muscle response to aging and aging-modulating interventions.,,"strain: C57BL/6,tissue: a single EDL myofiber",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,32908143;35440545;36302954,,,298784,GPL17021; GPL19057; GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/06/19,167,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139214/,The neuromuscular junction is a focal point of mTORC1 signaling in sarcopenia.,Nature communications,2020 Sep 9,10.1038/s41467-020-18140-1,Ground Control
5,GSM3512231,0.997347354888916,GSE123836,Myf6/MRF4 Mediated Myokine Signaling is Required for the Maintenance of the Adult Skeletal Muscle Stem Cell Pool,,"strain: C57BL/6JRj,tissue: Tibialis anterior muscle,age: post natal month 10,genotype: wild type","In metazoans, skeletal muscle evolved to contract and to produce force. Recent experimental evidence suggests, however, that skeletal muscle has also acquired endocrine functions and produces a vast array of myokines, but how myokine production is regulated and how they affect the resident stem cell population of the skeletal muscle is unknown. Here, we show that in adult skeletal muscle, Myf6/MRF4 is a major regulator of myokine expression. Genetic deletion of Myf6 in skeletal muscles leads to exhaustion of the muscle stem cell (MuSCs) pool in adult mice in a myokine-dependent manner but, surprisingly, does not disrupt muscle differentiation. Using ChIP-Seq and gene expression analyses of myogenic factors, we show that Myf6/MRF4 is essential for the transcriptional activation of many myokines and muscle-secreted proteins, including ligands for canonical signaling pathways such as EGFR, VEGFR and STAT3.  Consequently, MuSCs from Myf6 knockout animals show impaired activation of those signaling pathways and exhibit impaired quiescence, defective self-renewal, but nevertheless undergo differentiation. Lastly, we show that induction of myokine expression during aerobic and anaerobic exercise closely correlates with Myf6 expression. Together, these findings indicate that control of myokine signaling by Myf6 is critical to maintain muscle stem cell pool in adult skeletal muscle.","ChIP-seq for Myf6 in adult mouse muscle satellite cells, and RNA-seq in WT and Myf6 KO conditions, with or without injury.",33047485,,,217690,GPL19057; GPL11002,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/09/18,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123836/,Myf6/MRF4 is a myogenic niche regulator required for the maintenance of the muscle stem cell pool.,EMBO reports,2020 Dec 3,10.15252/embr.201949499,Ground Control
6,GSM7187355,0.9972823858261108,GSE230102,Conserved multitissue transcriptomic adaptations to exercise training in humans and mice,,"strain: C57BL/6JRj,tissue: Tibialis anterior muscle,age: post natal month 30,genotype: wild type","Physical activity is associated with beneficial adaptations in human and rodent metabolism. We studied over 50 complex traits before and after exercise intervention in middle-aged men and a panel of 100 diverse strains of female mice. Candidate gene analyses in three brain regions, muscle, liver, heart, and adipose tissue of mice revealed genetic drivers of clinically relevant traits including volitional exercise volume, muscle metabolism, adiposity, and hepatic lipids. Although ~33% of genes differentially expressed in skeletal muscle following the exercise intervention were similar in mice and men independent of BMI, responsiveness of adipose tissue to exercise-stimulated weight loss appears impacted by species and underlying genotype. We leveraged genetic diversity to generate prediction models of metabolic trait responsiveness to volitional activity offering a framework for advancing personalized exercise prescription. Finally, we make the human and mouse data publicly available via user-friendly web-based application to enhance data mining and hypothesis development.","Expression profiling by RNA-Seq for five tissues (gonadal white adipose, heart, liver, quadriceps, brown adipose) in 50 inbred mouse strains under sedentary and exercised conditions",37178122,,,775509,GPL21493; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/20,499,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE230nnn/GSE230102/,Conserved multi-tissue transcriptomic adaptations to exercise training in humans and mice.,Cell reports,2023 May 30,10.1016/j.celrep.2023.112499,Ground Control
7,GSM4134063,0.9971660375595092,GSE139214,Muscle response to aging and aging-modulating interventions.,,"strain: C57BL/6,tissue: muscle,age: 15M,treatment: rGDF11 treatment 30 days",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,32908143;35440545;36302954,,,298771,GPL17021; GPL19057; GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/06/19,167,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139214/,The neuromuscular junction is a focal point of mTORC1 signaling in sarcopenia.,Nature communications,2020 Sep 9,10.1038/s41467-020-18140-1,Ground Control
8,GSM4491048,0.9971234798431396,GSE149150,Activation of the Crtc2/Creb1 transcriptional network in skeletal muscle enhances weight loss during intermittent fasting,,"strain: C57BL/6,Sex: male,age: 13 weeks,tissue: tibialis anterior,transduction: Crtc2,diet: Fed ad libitum","Exercise is a behavior modification indispensable for long-term weight loss. Exercise activates the Creb-Regulated Transcriptional Coactivator (Crtc) family of transcriptional coregulators to drive Creb1-mediated anabolic transcriptional programs in skeletal muscle. Here, we show that induced overexpression of a skeletal muscle specific Crtc2 transgene in aged mice leads to greater weight loss during alternate day fasting, and selective loss of fat rather than lean mass. Transcriptional profiling revealed that fasting and weight loss downregulated most of the mitochondrial electron transport genes and other regulators of mitochondrial function that were substantially reversed in the Crtc2 mice, which maintained higher energy expenditure during fasting. The Crtc2 mice displayed greater mitochondrial activity, metabolic flux capacity for both carbohydrates and fats, improved glucose tolerance and insulin sensitivity, and increased oxidative capacity before the fast, suggesting muscle-intrinsic mechanisms in support of improved weight loss. This work reveals that Crtc2/Creb1-mediated signaling coordinates metabolic adaptations in skeletal muscle that explain how Crtc2/Creb contribute to the effects of exercise on metabolism and weight loss.",mice tibialis anterior muscles transduced with GFP (empty) or Crtc2 expression vector were compared by mRNA-seq after ad libitum feeding or 3 rounds of alternate day fasting (ADF),34748223,,,359379,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/11/09,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149150/,Activation of Crtc2/Creb1 in skeletal muscle enhances weight loss during intermittent fasting.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021 Dec,10.1096/fj.202100171R,Ground Control
9,GSM4006938,0.9970846772193908,GSE135364,High Resolution Genome Wide Expression Analysis of Single Myofibers Using SMART-Seq,,"strain: C57BL10,tissue: skeletal muscle (quadriceps),age: 10 weeks","Skeletal muscle is a heterogeneous tissue. Individual myofibers that make up the contractile muscle tissue exhibit variation in their metabolic and contractile properties. Although there are biochemical and histological assays to study myofiber heterogeneity, methods to analyze the transcriptomes of individual myofibers are lacking.  We have developed single myofiber RNA-Seq (smfRNA-Seq) to analyze the whole transcriptome of an individual myofiber by combining single fiber isolation with Switching Mechanisms at 5’ end of RNA Template (SMART) technology. Our method provides high-resolution genome wide expression profiles of single myofibers. This method will be useful to study developmental and age-related dynamics in the composition of skeletal muscle.","Gene expression analysis of single myofibers, groups of 5 or 20 myofibers, and whole muscle, each in triplicate",31753917,,,278381,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/08/04,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135364/,High-resolution genome-wide expression analysis of single myofibers using SMART-Seq.,The Journal of biological chemistry,2019 Dec 27,10.1074/jbc.RA119.011506,Ground Control
10,GSM2241599,0.9983986616134644,GSE84534,A multi-functional AAV-CRISPR-Cas9 and its host response,,"strain: DBA/2J,tissue: skeletal muscle (quadriceps),age: 10 weeks","CRISPR-Cas9 delivery by AAV holds promise for gene therapy but faces critical barriers due to its potential immunogenicity and limited payload capacity. Here, we demonstrate genome engineering in postnatal mice using AAV-split-Cas9, a multi-functional platform customizable for genome-editing, transcriptional regulation, and other previously impracticable AAV-CRISPR-Cas9 applications. We identify crucial parameters that impact efficacy and clinical translation of our platform, including viral biodistribution, editing efficiencies in various organs, antigenicity, immunological reactions, and physiological outcomes. These results reveal that AAV-CRISPR-Cas9 evokes host responses with distinct cellular and molecular signatures, but unlike alternative delivery methods, does not induce detectable cellular damage in vivo. Our study provides a foundation for developing effective genome therapeutics",mRNA-Seq from muscles (9 samples; 3 mice x 3 conditions) and lymph nodes (9 samples; 3 mice x 3 conditions).,27595405,,,74253,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2016/07/29,18,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84534/,A multifunctional AAV-CRISPR-Cas9 and its host response.,Nature methods,2016 Oct,10.1038/nmeth.3993,Space Flight
11,GSM5979974,0.998390793800354,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,"strain: mdx,tissue: skeletal muscle (quadriceps),age: 10 weeks",Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617567,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Space Flight
12,GSM4491048,0.9979404211044312,GSE149150,Activation of the Crtc2/Creb1 transcriptional network in skeletal muscle enhances weight loss during intermittent fasting,,"tissue: Triceps Brachii Muscle,Sex: Male,disease: Sham SCI,timepoint: 3 days post surgery","Exercise is a behavior modification indispensable for long-term weight loss. Exercise activates the Creb-Regulated Transcriptional Coactivator (Crtc) family of transcriptional coregulators to drive Creb1-mediated anabolic transcriptional programs in skeletal muscle. Here, we show that induced overexpression of a skeletal muscle specific Crtc2 transgene in aged mice leads to greater weight loss during alternate day fasting, and selective loss of fat rather than lean mass. Transcriptional profiling revealed that fasting and weight loss downregulated most of the mitochondrial electron transport genes and other regulators of mitochondrial function that were substantially reversed in the Crtc2 mice, which maintained higher energy expenditure during fasting. The Crtc2 mice displayed greater mitochondrial activity, metabolic flux capacity for both carbohydrates and fats, improved glucose tolerance and insulin sensitivity, and increased oxidative capacity before the fast, suggesting muscle-intrinsic mechanisms in support of improved weight loss. This work reveals that Crtc2/Creb1-mediated signaling coordinates metabolic adaptations in skeletal muscle that explain how Crtc2/Creb contribute to the effects of exercise on metabolism and weight loss.",mice tibialis anterior muscles transduced with GFP (empty) or Crtc2 expression vector were compared by mRNA-seq after ad libitum feeding or 3 rounds of alternate day fasting (ADF),34748223,,,359379,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/11/09,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149150/,Activation of Crtc2/Creb1 in skeletal muscle enhances weight loss during intermittent fasting.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021 Dec,10.1096/fj.202100171R,Space Flight
13,GSM5979972,0.9977760314941406,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,"tissue: quadriceps,Sex: female,strain: FVB/NJ,exercise group: Sedentary",Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617565,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Space Flight
14,GSM1330634,0.9976599216461182,GSE55165,Genome-Wide Profiling of miRNA-mRNA regulatory network in Skeletal Muscle with Aging,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,25063768,,,14914,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2014/08/08,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55165/,Genome-wide profiling of the microRNA-mRNA regulatory network in skeletal muscle with aging.,Aging,2014 Jul,10.18632/aging.100677,Space Flight
15,GSM7017198,0.9976406097412108,GSE224186,Acute spinal cord injury induces systemic muscle wasting by lesion-level dependent neuroendocrine tone,,,"A limited mechanistic understanding of skeletal muscle wasting after acute spinal cord injury (SCI) precludes targeted molecular interventions. Here, we demonstrate marked systemic wasting also affecting neurologically intact non-paralyzed (supralesional) muscle early after SCI. Systemic muscle mass loss propagates muscle weakness, affects fast type 2 myofibers preferentially, and becomes exacerbated after high (T3) compared to low (T9) thoracic paraplegia indicating lesion-level dependent (“neurogenic”) mechanisms. The wasting of non-paralyzed muscle, its rapid onset and severity beyond what can be explained by disuse implies additional systemic drivers. Muscle transcriptome and biochemical analysis revealed a glucocorticoid-mediated catabolic signature of SCI-induced systemic muscle wasting that was mitigated i) by endogenous glucocorticoid ablation (adrenalectomy), ii) by pharmacological glucocorticoid receptor (GR) blockade, and was iii) completely prevented, relative to T9 SCI, by genetic muscle-specific GR deletion. We provide evidence of neurogenic hypercortisolism underlying a rapid systemic and functionally relevant muscle wasting syndrome after acute SCI.","4 to 6 replicates of sham, high-thoracic (T3), or low-thoracic (T9) spinal cord injuries from Gastrocnemius Muscle or Triceps Brachii Muscle",38117902,,,733252,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/01/31,30,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224186/,Lesion level-dependent systemic muscle wasting after spinal cord injury is mediated by glucocorticoid signaling in mice.,Science translational medicine,2023 Dec 20,10.1126/scitranslmed.adh2156,Space Flight
16,GSM5979973,0.9976319074630736,GSE199659,"Spatial transcriptomics (Visium, 10x Genomics) data of Duchenne mouse models",,,Quadricep sections of 10µm thick were placed on Visium spatial transcriptomics slide to obtain spatial datasets for these skeletal muscle sections,healthy controls (C57BL10 and DBA/2J) and DMD affected mouse models (mdx and D2-mdx samples) all n=1,37582915,,,617566,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/06/28,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199659/,Spatial transcriptomics reveal markers of histopathological changes in Duchenne muscular dystrophy mouse models.,Nature communications,2023 Aug 15,10.1038/s41467-023-40555-9,Space Flight
17,GSM4239779,0.9975146055221558,GSE142760,GDF11 rejuvenates neural stem cells via Smad2/3-PI3K-AKT-mTOR and reverses aged-dependent cognitive decline,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,330056,GPL11154; GPL13112; GPL14954,Macaca mulatta; Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/31,184,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142760/,,,,,Space Flight
18,GSM3512231,0.9974278211593628,GSE123836,Myf6/MRF4 Mediated Myokine Signaling is Required for the Maintenance of the Adult Skeletal Muscle Stem Cell Pool,,,"In metazoans, skeletal muscle evolved to contract and to produce force. Recent experimental evidence suggests, however, that skeletal muscle has also acquired endocrine functions and produces a vast array of myokines, but how myokine production is regulated and how they affect the resident stem cell population of the skeletal muscle is unknown. Here, we show that in adult skeletal muscle, Myf6/MRF4 is a major regulator of myokine expression. Genetic deletion of Myf6 in skeletal muscles leads to exhaustion of the muscle stem cell (MuSCs) pool in adult mice in a myokine-dependent manner but, surprisingly, does not disrupt muscle differentiation. Using ChIP-Seq and gene expression analyses of myogenic factors, we show that Myf6/MRF4 is essential for the transcriptional activation of many myokines and muscle-secreted proteins, including ligands for canonical signaling pathways such as EGFR, VEGFR and STAT3.  Consequently, MuSCs from Myf6 knockout animals show impaired activation of those signaling pathways and exhibit impaired quiescence, defective self-renewal, but nevertheless undergo differentiation. Lastly, we show that induction of myokine expression during aerobic and anaerobic exercise closely correlates with Myf6 expression. Together, these findings indicate that control of myokine signaling by Myf6 is critical to maintain muscle stem cell pool in adult skeletal muscle.","ChIP-seq for Myf6 in adult mouse muscle satellite cells, and RNA-seq in WT and Myf6 KO conditions, with or without injury.",33047485,,,217690,GPL19057; GPL11002,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/09/18,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123836/,Myf6/MRF4 is a myogenic niche regulator required for the maintenance of the muscle stem cell pool.,EMBO reports,2020 Dec 3,10.15252/embr.201949499,Space Flight
