,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM6508501,0.9960224628448486,GSE212054,Phosphatidylinositol-Specific Phospholipase C can inhibit the proliferation of and suppress the phagocytosis of Müller cells via modulating PI3K/AKT signaling pathway,,,Transcriptome analysis showed that the PI-PLC protein is closely related to phagocytosis by tissue cells,We then performed gene expression profiling analysis using data obtained from RNA-seq of eyeball organization from C57/B6 mouse and human muller cell,37672795,,,675497,GPL24247; GPL24676,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2022/09/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE212nnn/GSE212054/,Phosphatidylinositol-specific phospholipase C can decrease Müller cell viability and suppress its phagocytic activity by modulating PI3K/AKT signaling pathway.,Canadian journal of microbiology,2023 Dec 1,10.1139/cjm-2023-0044,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
1,GSM2412070,0.995685875415802,GSE90755,Transcriptome profiling of wildtype C57BL/6 mouse with metformin treatment,,,"Background: Metformin, one of the first-line medication for the treatment of type 2 diabetes and gestational diabetes, has recently be suggested for targeting cardiovascular disease, cancer and aging. Therefore, current understanding of the mechanism of this drug is incompletely understood, and the function of multiple tissues, other than liver metabolism alone, may be influenced. Methods: The wildtype healthy mice treated with metformin were compared with controls (treated with double distilled water). The transcriptome changes with/without metformin treatment were probed by using high-throughput RNA-seq techniques Results: A comprehensive mouse transcriptome map with metformin treatment across ten tissues including aorta, eyeball, brain, adipose tissue, heart, kidney, liver, skeletal muscle, stomach and testis, was provided. Function enrichment, network characteristics and disease association of the differentially expressed genes were analyzed. We also compared our expression profiles with related microarray data in order to find conditions that share similar expression profiles with metformin treatment. Conclusions: This dataset could serve as a baseline resource for investigating the potential beneficial or adverse effects of metformin across different tissues.","Wildtype healthy C57BL/6 mice were treated with either metformin (treatment group) or double distilled water (control group). The mRNA profiles across 10 tissues (including aorta, eyeball, brain, adipose tissue, heart, kidney, liver, skeletal muscle, stomach and testis) were generated RNA-seq technique, in triplicate for each group, using Illumina HiSeq 2500.",32529766,,,91858,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/07/15,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90755/,Transcriptomic landscape profiling of metformin-treated healthy mice: Implication for potential hypertension risk when prophylactically used.,Journal of cellular and molecular medicine,2020 Jul,10.1111/jcmm.15472,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
2,GSM4008388,0.9954904317855835,GSE135415,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium,,,"Accurate analysis of gene expression in human tissues using RNA Sequencing is often dependent on the quality of source material. One major source of variation in mRNA quality is post-mortem time. While it is known that individual transcripts show differential post-mortem stability, few studies have directly and comprehensively analyzed mRNA stability following death, and in particular, the extent to which tissue- and species-specific factors influence post-mortem mRNA stability are poorly understood. This knowledge is particularly important for ocular tissues studies, where tissues obtained post-mortem are frequently used for research or therapeutic applications. To directly investigate this question, we profiled mRNA levels in both neuroretina and retinal pigment epithelium (RPE) from mouse and baboon over a series of post-mortem intervals. We found substantial changes in gene expression as early as 15 minutes in the mouse and as early as three hours in the baboon eye tissues. Importantly, our findings demonstrate both tissue- and species- specific patterns of RNA metabolism, by identifying a set of genes that are either rapidly degraded or very stable in both species and/or tissues. Taken together, the data from this study lays the foundation for understanding RNA regulation post-mortem, and provide novel insights into RNA metabolism in the tissues of the mammalian eye.",Mice at different post-mortem intervals were used to collect retina and RPE/choroid tissues.,31616038,,,278713,GPL27009; GPL19057,Papio anubis; Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/11/04,106,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135415/,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium.,Scientific reports,2019 Oct 15,10.1038/s41598-019-51379-3,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
3,GSM6508506,0.9949001669883728,GSE212054,Phosphatidylinositol-Specific Phospholipase C can inhibit the proliferation of and suppress the phagocytosis of Müller cells via modulating PI3K/AKT signaling pathway,,,Transcriptome analysis showed that the PI-PLC protein is closely related to phagocytosis by tissue cells,We then performed gene expression profiling analysis using data obtained from RNA-seq of eyeball organization from C57/B6 mouse and human muller cell,37672795,,,675502,GPL24247; GPL24676,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2022/09/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE212nnn/GSE212054/,Phosphatidylinositol-specific phospholipase C can decrease Müller cell viability and suppress its phagocytic activity by modulating PI3K/AKT signaling pathway.,Canadian journal of microbiology,2023 Dec 1,10.1139/cjm-2023-0044,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
4,GSM6508503,0.9948678612709045,GSE212054,Phosphatidylinositol-Specific Phospholipase C can inhibit the proliferation of and suppress the phagocytosis of Müller cells via modulating PI3K/AKT signaling pathway,,,Transcriptome analysis showed that the PI-PLC protein is closely related to phagocytosis by tissue cells,We then performed gene expression profiling analysis using data obtained from RNA-seq of eyeball organization from C57/B6 mouse and human muller cell,37672795,,,675499,GPL24247; GPL24676,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2022/09/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE212nnn/GSE212054/,Phosphatidylinositol-specific phospholipase C can decrease Müller cell viability and suppress its phagocytic activity by modulating PI3K/AKT signaling pathway.,Canadian journal of microbiology,2023 Dec 1,10.1139/cjm-2023-0044,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
5,GSM6508508,0.9946001172065735,GSE212054,Phosphatidylinositol-Specific Phospholipase C can inhibit the proliferation of and suppress the phagocytosis of Müller cells via modulating PI3K/AKT signaling pathway,,,Transcriptome analysis showed that the PI-PLC protein is closely related to phagocytosis by tissue cells,We then performed gene expression profiling analysis using data obtained from RNA-seq of eyeball organization from C57/B6 mouse and human muller cell,37672795,,,675504,GPL24247; GPL24676,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2022/09/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE212nnn/GSE212054/,Phosphatidylinositol-specific phospholipase C can decrease Müller cell viability and suppress its phagocytic activity by modulating PI3K/AKT signaling pathway.,Canadian journal of microbiology,2023 Dec 1,10.1139/cjm-2023-0044,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
6,GSM4008378,0.9945275783538818,GSE135415,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium,,,"Accurate analysis of gene expression in human tissues using RNA Sequencing is often dependent on the quality of source material. One major source of variation in mRNA quality is post-mortem time. While it is known that individual transcripts show differential post-mortem stability, few studies have directly and comprehensively analyzed mRNA stability following death, and in particular, the extent to which tissue- and species-specific factors influence post-mortem mRNA stability are poorly understood. This knowledge is particularly important for ocular tissues studies, where tissues obtained post-mortem are frequently used for research or therapeutic applications. To directly investigate this question, we profiled mRNA levels in both neuroretina and retinal pigment epithelium (RPE) from mouse and baboon over a series of post-mortem intervals. We found substantial changes in gene expression as early as 15 minutes in the mouse and as early as three hours in the baboon eye tissues. Importantly, our findings demonstrate both tissue- and species- specific patterns of RNA metabolism, by identifying a set of genes that are either rapidly degraded or very stable in both species and/or tissues. Taken together, the data from this study lays the foundation for understanding RNA regulation post-mortem, and provide novel insights into RNA metabolism in the tissues of the mammalian eye.",Mice at different post-mortem intervals were used to collect retina and RPE/choroid tissues.,31616038,,,278703,GPL27009; GPL19057,Papio anubis; Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/11/04,106,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135415/,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium.,Scientific reports,2019 Oct 15,10.1038/s41598-019-51379-3,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
7,GSM4008360,0.9944381713867188,GSE135415,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium,,,"Accurate analysis of gene expression in human tissues using RNA Sequencing is often dependent on the quality of source material. One major source of variation in mRNA quality is post-mortem time. While it is known that individual transcripts show differential post-mortem stability, few studies have directly and comprehensively analyzed mRNA stability following death, and in particular, the extent to which tissue- and species-specific factors influence post-mortem mRNA stability are poorly understood. This knowledge is particularly important for ocular tissues studies, where tissues obtained post-mortem are frequently used for research or therapeutic applications. To directly investigate this question, we profiled mRNA levels in both neuroretina and retinal pigment epithelium (RPE) from mouse and baboon over a series of post-mortem intervals. We found substantial changes in gene expression as early as 15 minutes in the mouse and as early as three hours in the baboon eye tissues. Importantly, our findings demonstrate both tissue- and species- specific patterns of RNA metabolism, by identifying a set of genes that are either rapidly degraded or very stable in both species and/or tissues. Taken together, the data from this study lays the foundation for understanding RNA regulation post-mortem, and provide novel insights into RNA metabolism in the tissues of the mammalian eye.",Mice at different post-mortem intervals were used to collect retina and RPE/choroid tissues.,31616038,,,278685,GPL27009; GPL19057,Papio anubis; Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/11/04,106,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135415/,Tissue- and Species-Specific Patterns of RNA metabolism in Post-Mortem Mammalian Retina and Retinal Pigment Epithelium.,Scientific reports,2019 Oct 15,10.1038/s41598-019-51379-3,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
8,GSM1557914,0.9944140911102295,GSE63810,Next Generation Sequencing Comparison of C57BL/6J and BC027072 -/- Eye Transcriptomes,,,We report the single base pair analysis of the ocular transcriptome from wild type and BC027072 knockout animals. Comparison was analyzed to understand gene expression changes in a mouse model for early onset retinal degeneration which phenocopies a human form of autosomal recessive retinitis pigmentosa,Eye mRNA profiles were generated from 3 week-old C57BL/6J and BC027072 -/- in triplicate and sequenced using the Illumina HiSeq 2500,25616964,,,30037,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2015/02/03,6,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63810/,"Animals deficient in C2Orf71, an autosomal recessive retinitis pigmentosa-associated locus, develop severe early-onset retinal degeneration.",Human molecular genetics,2015 May 1,10.1093/hmg/ddv025,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
9,GSM6508505,0.9942383766174316,GSE212054,Phosphatidylinositol-Specific Phospholipase C can inhibit the proliferation of and suppress the phagocytosis of Müller cells via modulating PI3K/AKT signaling pathway,,,Transcriptome analysis showed that the PI-PLC protein is closely related to phagocytosis by tissue cells,We then performed gene expression profiling analysis using data obtained from RNA-seq of eyeball organization from C57/B6 mouse and human muller cell,37672795,,,675501,GPL24247; GPL24676,Mus musculus; Homo sapiens,GSE,Expression profiling by high throughput sequencing,2022/09/01,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE212nnn/GSE212054/,Phosphatidylinositol-specific phospholipase C can decrease Müller cell viability and suppress its phagocytic activity by modulating PI3K/AKT signaling pathway.,Canadian journal of microbiology,2023 Dec 1,10.1139/cjm-2023-0044,OSD-162|Mmus_BAL-TAL_EYE_BSL_Rep1_B2,Basal Control
