,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM6668859,0.9965757727622986,GSE216327,Effect of high-fat diet (HFD) and icosapent ethyl on the transcriptome of the adrenal cortex,,,We studied the effect of diet-induced obesity on the transcriptional profile of the adrenal cortex. We also studied the effect of icosapent ethyl on the transcriptome of the adrenal cortex of obese mice.,Mice were fed for 20 weeks a high-fat or a low-fat diet. Some HFD mice received the last 10 weeks HFD supplemented with icosapent ethyl. The adrenal cortex of the mice was isolated and RNASeq was performed.,37478183,,,696475,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/26,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216327/,Fatty acid desaturase 2 determines the lipidomic landscape and steroidogenic function of the adrenal gland.,Science advances,2023 Jul 21,10.1126/sciadv.adf6710,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
1,GSM6668854,0.9962340593338013,GSE216327,Effect of high-fat diet (HFD) and icosapent ethyl on the transcriptome of the adrenal cortex,,,We studied the effect of diet-induced obesity on the transcriptional profile of the adrenal cortex. We also studied the effect of icosapent ethyl on the transcriptome of the adrenal cortex of obese mice.,Mice were fed for 20 weeks a high-fat or a low-fat diet. Some HFD mice received the last 10 weeks HFD supplemented with icosapent ethyl. The adrenal cortex of the mice was isolated and RNASeq was performed.,37478183,,,696470,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/26,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216327/,Fatty acid desaturase 2 determines the lipidomic landscape and steroidogenic function of the adrenal gland.,Science advances,2023 Jul 21,10.1126/sciadv.adf6710,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
2,GSM3720860,0.9961545467376709,GSE129725,Deletion of adrenocortical Bmal1 results in sex-biased gene expression.,,,"We report that deletion of BMAL1 from adrenocortical cells using a SCC(Cyp11a1)-Cre driver reults in elevated plasma corticosterone in female, but not in male mice, following submaximal stress stimulation. RNA sequencing of adrenal glands from control and experimental animals was adopted to identify sex-dependent differences in gene expression that may explain the augmented corticosterone response specifically in female mice.",Examination of the effect of BMAL1 inactivation in female and male adrenals.,,,,252411,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/13,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129725/,,,,,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
3,GSM6051390,0.9960906505584717,GSE201127,Senescence-Induced Immune Remodeling Facilitates Metastatic Adrenal Cancer in a Sex-Dimorphic Manner,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37231196,,,633239,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/03,58,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201127/,Senescence-induced immune remodeling facilitates metastatic adrenal cancer in a sex-dimorphic manner.,Nature aging,2023 Jul,10.1038/s43587-023-00420-2,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
4,GSM5695818,0.9959638118743896,GSE189182,Next generation sequencing analysis of mouse adrenal glands after a one-hour dexamethasone treatment,,,RNA sequencing (RNA-seq) was used to identify early transcriptomic responses of the adrenal gland to the 1-hour dexamethasone treatment in mice.,Five male mice were IP injected with dexamethason (10 micro gram) and another five mice were IP injected with phosphate-buffered saline. Adrenal glands were collected one hour after the treatment. Adrenal glands were pooled (2 mice and 3 mice) and total RNAs were extracted to make two replicates for each treatment group. Paired-end RNA-seq (PE150) was performed using the Illumina platform.,35904237,,,572329,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/07,4,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189182/,Early transcriptomic response of mouse adrenal gland and Y-1 cells to dexamethasone.,Endocrine connections,2022 Aug 1,10.1530/EC-22-0064,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
5,GSM3720865,0.9959367513656616,GSE129725,Deletion of adrenocortical Bmal1 results in sex-biased gene expression.,,,"We report that deletion of BMAL1 from adrenocortical cells using a SCC(Cyp11a1)-Cre driver reults in elevated plasma corticosterone in female, but not in male mice, following submaximal stress stimulation. RNA sequencing of adrenal glands from control and experimental animals was adopted to identify sex-dependent differences in gene expression that may explain the augmented corticosterone response specifically in female mice.",Examination of the effect of BMAL1 inactivation in female and male adrenals.,,,,252416,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/13,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129725/,,,,,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
6,GSM6051383,0.9958654642105103,GSE201127,Senescence-Induced Immune Remodeling Facilitates Metastatic Adrenal Cancer in a Sex-Dimorphic Manner,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37231196,,,633232,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/03,58,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201127/,Senescence-induced immune remodeling facilitates metastatic adrenal cancer in a sex-dimorphic manner.,Nature aging,2023 Jul,10.1038/s43587-023-00420-2,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
7,GSM3720858,0.9958633184432983,GSE129725,Deletion of adrenocortical Bmal1 results in sex-biased gene expression.,,,"We report that deletion of BMAL1 from adrenocortical cells using a SCC(Cyp11a1)-Cre driver reults in elevated plasma corticosterone in female, but not in male mice, following submaximal stress stimulation. RNA sequencing of adrenal glands from control and experimental animals was adopted to identify sex-dependent differences in gene expression that may explain the augmented corticosterone response specifically in female mice.",Examination of the effect of BMAL1 inactivation in female and male adrenals.,,,,252409,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/13,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129725/,,,,,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
8,GSM6051388,0.9958268404006958,GSE201127,Senescence-Induced Immune Remodeling Facilitates Metastatic Adrenal Cancer in a Sex-Dimorphic Manner,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37231196,,,633237,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/03,58,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201127/,Senescence-induced immune remodeling facilitates metastatic adrenal cancer in a sex-dimorphic manner.,Nature aging,2023 Jul,10.1038/s43587-023-00420-2,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
9,GSM3720861,0.9958110451698303,GSE129725,Deletion of adrenocortical Bmal1 results in sex-biased gene expression.,,,"We report that deletion of BMAL1 from adrenocortical cells using a SCC(Cyp11a1)-Cre driver reults in elevated plasma corticosterone in female, but not in male mice, following submaximal stress stimulation. RNA sequencing of adrenal glands from control and experimental animals was adopted to identify sex-dependent differences in gene expression that may explain the augmented corticosterone response specifically in female mice.",Examination of the effect of BMAL1 inactivation in female and male adrenals.,,,,252412,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/13,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129725/,,,,,OSD-98|Mmus_C57-6J_ADR_FLT_Rep1_M23,Space Flight
