,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM3302028,0.9920637607574463,GSE117504,Host transcriptional responses during chronic Toxoplasma gondii infection reveals sex specific differences that lead to altered protection against secondary infection,,,"We sequenced the cerebral cortex transcriptome of both male and female mice either infected with T. gondii or age-matched uninfected controls. These transcriptomes were determined along the infection timeline with early (21 and 28 days) and late (3 and 6 months) chronic represented. We obtained 5.7 billion paired-end sequences and aligned them to the Mus musculus genome. We found that a majority of the host genes with greater abundance at day 21 post-infection are still more abundant 6 months post-infection in male and female mice, although, females have far fewer genes that are significantly less abundant. Genes that were significantly less abundant in males are involved with the immune response, and may lead to the slight increase in cyst numbers in males during chronic infection.","The RNA from the cerebral cortex of CBA/J mice infected with the T. gondii strain ME49 strain after 21, 28, 90, and 180 days of infection was processed for Illumina sequencing.",30858341,,,191967,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/07/24,33,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117504/,Transcriptional Analysis Shows a Robust Host Response to Toxoplasma gondii during Early and Late Chronic Infection in Both Male and Female Mice.,Infection and immunity,2019 Mar,10.1128/IAI.00024-19,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
1,GSM6621716,0.991667628288269,GSE215099,Multi-organ profiles of C fiber degenerated (KPCF) mice and respiratory syncytial virus (RSV)-infected KPCF mice,,,"Stimulation of unmyelinated C-fibers is able to initiate host responses. In this study, we established the model of C fiber degenerated (KPCF) mice. KPCF mice were given  respiratory syncytial virus (RSV) infection. We aimed to figure out the role of C fibers in RSV infection.","Lung, intestine, brain, and spleen tissues from six KCF mice (6 - 8 weeks old; three in KCF group and three in RSV-infected KCF group) were subjected to RNA sequencing",36350149,,,693489,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/11,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE215nnn/GSE215099/,C-Fiber Degeneration Enhances Alveolar Macrophage-Mediated IFN-α/β Response to Respiratory Syncytial Virus.,Microbiology spectrum,2022 Dec 21,10.1128/spectrum.02410-22,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
2,GSM7050413,0.9915566444396973,GSE225568,Upregulated Hepatic Lipogenesis from Dietary Sugars Supplies Palmitic Acid to the Developing Brain of Mice fed Low Palmitic Acid from Birth,,,"Background: Palmitic acid (PAM) can be provided in the diet or synthesized via de novo lipogenesis (DNL) primarily from glucose. Preclinical work on the origin of brain PAM during development is scarce and contrasts results on the origin of adult brain PAM. Here, we utilize naturally occurring carbon isotope ratios (13C/12C; δ13C) and RNA sequencing to uncover the origin of brain PAM, and pathways involved in maintaining brain PAM, respectively, during development. maintaining brain PAM, respectively, during development.    Methods: Dams were equilibrated onto diets low (<2%), medium (47%) or high (>95%) in PAM prior to breeding. Dietary PAM was depleted in δ13C, while dietary sugars were enriched. Offspring stayed on the respective dam diet and were euthanized at postnatal day 0, 10, 21, and day 35. Pup liver and brain fatty acids were quantified, after which, tissue δ13C-PAM was measured by compound specific isotope analysis. Day 35 tissue RNA was sequenced on a NovaSeq S4 Flowcell.    Results: Although PAM levels in the liver reflected levels of dietary PAM, PAM was maintained in total and individual brain phospholipid fractions across diet groups at all timepoints. Tissue δ13C-PAM was enriched overall and augmented in mice fed low PAM, compared to medium and high PAM suggesting that DNL from dietary sugars maintained the majority of the brain PAM pool. Furthermore, DNL pathways were upregulated in mice fed low compared to high PAM in the liver, but not the brain at day 35.   Conclusions: Lipogenesis from dietary sugars maintains the majority of brain PAM during development and is augmented in mice fed low PAM from birth. Importantly, hepatic lipogenesis from dietary sugars determines PAM availability to the developing brain when low in the diet – a compensatory mechanism identified to maintain total brain PAM pools compared to periphery which ultimately suggests an importance of brain PAM regulation during development.","Pairwise comparisons of RNAseq data of brain and liver tissue from 35-day old BALB/c mice fed custom diets containing low (<2%), medium (~47%) and high (>95%) PAM",38233416,,,735693,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/11/08,30,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE225nnn/GSE225568/,Upregulated hepatic lipogenesis from dietary sugars in response to low palmitate feeding supplies brain palmitate.,Nature communications,2024 Jan 17,10.1038/s41467-023-44388-4,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
3,GSM3485372,0.9914143085479736,GSE122785,Unveil the transcriptional landscape at the Cryptococcus-host axis in mice and nonhuman primates,,,"Pathogens and hosts require rapid modulation of virulence and defense mechanisms at the infection axis, but monitoring such modulations is challenging. In studying the human fungal pathogen Cryptococcus neoformans, mouse and rabbit infection models are often employed to shed light on the disease mechanisms but that may not be clinically relevant. In this study, we developed an animal infection model using the non-human primate cynomolgus monkey Macaca fascicularis. In addition, we systematically profiled and compared transcriptional responses between the infected mice and the cynomolgus monkey, using simultaneous or dual RNA next-generation sequencing. We demonstrated that there are shared but distinct transcriptional profiles between the two models following C. neoformans infection. Specifically, genes involved in immune and inflammatory responses are all upregulated. Osteoclastogenesis and insulin signaling are also significantly co-regulated in both models and disrupting an osteoclastogenesis-associated gene (OC-STAMP) or the insulin-signaling process significantly altered the host tolerance to C. neoformans. Moreover, C. neoformans was shown to activate metal sequestration, dampen the sugar metabolism, and control cell morphology during infection. Taking together, we described the development of a non-human primate model of cryptococcosis that allowed us to perform an in-depth analysis and comparison of transcriptome profiles during infections of two animal models and conceptually identify host genes important in disease responses. This study provides new insights in understanding fungal pathogenesis mechanisms that potentially facilitate the identification of novel drug targets for the treatment of cryptococcal infection.",The paired-end dual RNA-seq was performed between Cryptococcus neoformans H99 and the rodent and primate host using three biological triplicates.,31329596;35621025,,,215561,GPL24689; GPL25833; GPL22523; GPL25832; GPL19057,Mus musculus; Macaca fascicularis; Cryptococcus neoformans H99,GSE,Expression profiling by high throughput sequencing,2019/06/28,21,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122785/,Unveil the transcriptional landscape at the Cryptococcus-host axis in mice and nonhuman primates.,PLoS neglected tropical diseases,2019 Jul,10.1371/journal.pntd.0007566,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
4,GSM3963441,0.9912915229797363,GSE134685,Transcriptomes of several organs of lean and obese mice infected with avian influenza,,,"Influenza A virus (IAV) causes a wide range of extra-respiratory complications, ranging from central nervous system disease to cardiac disease. Obesity/overweight has previously been identified as a susceptibility factor for both severe influenza and cardiac disease. We therefore sought to investigate the systemic pathogenesis of influenza in an obese mouse model with a focus on cardiac complications of influenza.","C57BL/6 mice were fed either a high-fat diet consisting of 40% calories from fat or a low-fat diet consisting of 12% calories from fat for 10 weeks and supplied with water ad libitum. The mice were then inoculated with influenza A/Auckland/09(H1N1). Lung, heart and brain was collected from naive or infected mice and subjected to RNA sequencing.",32246148,,,276934,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/04/14,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134685/,A High-Fat Diet Increases Influenza A Virus-Associated Cardiovascular Damage.,The Journal of infectious diseases,2020 Aug 4,10.1093/infdis/jiaa159,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
5,GSM5589190,0.9911813735961914,GSE184451,Elimination of radiation-induced senescence in the brain tumor microenvironment attenuates glioblastoma recurrence,,,We report gene expression changes in the brains of C57BL6/J mice 30 days after cranial irradiation with 10 Gy of X-rays,Examination of RNA profiles of brains of C57BL6/J mice at 30 days post irradiation compared to mock-irradiated mice (3 mice per group),34580063,,,550084,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/09/22,6,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184451/,Elimination of Radiation-Induced Senescence in the Brain Tumor Microenvironment Attenuates Glioblastoma Recurrence.,Cancer research,2021 Dec 1,10.1158/0008-5472.CAN-21-0752,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
6,GSM5352814,0.9911801218986511,GSE176018,Hybrid sequencing characterizes expression and function of mouse pseudogenes,,,"Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Identification of full-length pseudogene transcripts and subsequent quantification.,36348461,,,499783,GPL24247; GPL24198,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/18,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176018/,Evolution and function of developmentally dynamic pseudogenes in mammals.,Genome biology,2022 Nov 8,10.1186/s13059-022-02802-y,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
7,GSM6777810,0.9910160303115845,GSE219203,Hypoxia extends lifespan and neurological function in a mouse model of aging,,,"To investigate the effect of chronic continuous hypoxia (11%) oxygen on lifespan and neurological function in Ercc1 ∆/- mice. We performed bulk RNA-seq of the cerebellum from mice that were Ercc1 ∆/- normoxia, Ercc1 ∆/- hypoxia, wildtype normoxia, wildtype hypoxia.","Differential gene expression analysis of cerebellar bulk RNA-seq from the 4 groups above, taken at the time when the normoxic mutant of a birth cohort reached euthanasia criteria, ages 15-19 weeks.",37220109,,,714045,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/10,27,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE219nnn/GSE219203/,Hypoxia extends lifespan and neurological function in a mouse model of aging.,PLoS biology,2023 May,10.1371/journal.pbio.3002117,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
8,GSM4954637,0.9910028576850891,GSE162566,Infection with herpesviridae in pregnant dams alters midbrain dopaminergic signatures in adult offspring,,,"The adult offspring of MHV68 infected dams had a significantly decreased expression of genes linked to dopamine neurons (Th, lmx1b, and foxa1). Deconvolution analysis revealed that the proportion of dopamine neurons in the midbrain was reduced. Pathway analyses indicated mitochondrial dysfunction, with reductions in genes associated with ATP synthesis, mitochondrial respiratory chain, and mitochondrial translation in the offspring of dams infected with MHV68. TIGAR (a negative regulator of mitophagy) and SDHA (mitochondrial complex II subunit) protein levels were increased, and the levels of 3,4-dihydroxyphenylacetic acid (DOPAC) in the striatum were increased in these offspring. No such changes were observed in the offspring of dams infected with MCMV.","Pregnant dams were injected with murine cytomegalovirus (MCMV), murine gamma herpes virus (MHV68) or phosphate buffered saline (PBS) at embryonic day 8.5. The young adult offspring were sacrificed at eight weeks of age, and their midbrains processed for unbiased whole genome RNA sequencing as well as targeted protein expression and high-performance liquid chromatography of dopamine and its metabolites.",35417751,,,438006,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/04/14,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162566/,Maternal Herpesviridae infection during pregnancy alters midbrain dopaminergic signatures in adult offspring.,Neurobiology of disease,2022 Jul,10.1016/j.nbd.2022.105720,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
9,GSM5705638,0.9908422827720642,GSE203344,Brain transcriptome analysis of Arid1b heterozygote mutation and long-lasting effects of early chronic fluoxetine treatment for mutant mice,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,36030255,,,573804,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/21,66,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203344/,Early postnatal serotonin modulation prevents adult-stage deficits in Arid1b-deficient mice through synaptic transcriptional reprogramming.,Nature communications,2022 Aug 27,10.1038/s41467-022-32748-5,OSD-563|RR10_Cb_GC_WT_G1,Ground Control
