,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM5736997,0.9995225071907043,GSE190982,Imbalanced gut microbiota drives nonalcoholic fatty liver disease and nonalcoholic steatohepatitis in a fast-food diet mouse model,,,"This study employed low and high-fat purified diets containing two levels of added dietary cholesterol in conventionally raised, specific-pathogen free (SPF) mice harboring a full microbial community as compared to germ-free (GF) mice raised in complete absence of gut microbes on disease outcomes. It was hypothesized that FF-diets would lead to an earlier onset of gut dysbiosis, corresponding with elevated biomarkers of NAFLD and NASH. In the present study, we aimed to dissect the role of FF diet induced gut dysbiosis in order to mechanistically identify the underlying mechanism that influences gut-liver crosstalk between specific diet-induced bacterial populations and hepatic tissue to drive NAFLD/NASH onset and progression",Germ-free and SPF mice were fed one of four purified diets for either 8 or 24 weeks and saccrificed. NAFLD/NASH progression was evaluated via histology and biochemical analyses and concomitant changes in gut microbiota was assessed via 16S rRNA gene amplicon sequencing and shotgun metagenomics.,,,,578639,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/27,67,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190982/,,,,,OSD-463|RR23_LVR_FLT_F1,Space Flight
1,GSM5693003,0.9995156526565552,GSE189001,A mechanistic framework for cardiometabolic and coronary artery disease,,,RNA-seq data of livers from mice injected with endocrine candidates identified in the STARNET study,Recombinantly expressed endocrine candidates injected at 1 μg/g body weight at regimen of 3 times with 1 day intervals,36276926,,,571853,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/11/19,23,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189001/,A mechanistic framework for cardiometabolic and coronary artery diseases.,Nature cardiovascular research,2022 Jan,10.1038/s44161-021-00009-1,OSD-463|RR23_LVR_FLT_F1,Space Flight
2,GSM5815183,0.9995075464248657,GSE193627,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning,,,"Background & Aims  Non-alcoholic fatty liver disease (NAFLD) encompasses a wide spectrum of liver pathologies. However, not medical treatment has been approved for the disease so far. In our previous study, we found PKLR could be a potential target for treatment of NALFD. Here the aim is to investigate the effect of PKLR in in vivo model and reposition a drug which could be used for treatment of NAFLD.   Results  The Pklr KO reversed the increased hepatic triglyceride level in mice fed with high sucrose diet and partly recovered the transcriptomic changes in liver as well as other three tissues. Both liver and white adipose tissues exhibited dysregulated circadian transcriptomic profiles, and these dysregulations were reversed by hepatic knockout of Pklr. In addition, 10 small molecule drugs were identified as potential inhibitor of PKLR by the drug repositioning pipeline, and two of them significantly inhibited both the PKLR expression and triglyceride level in in vitro model. Finally, the two selected small molecule drugs were evaluated in in vivo rat models and it was demonstrated that these drugs attenuated hepatic steatosis without side effect on other tissues.  Conclusion: In conclusion, our study provided biological insights about the critical role of PKLR in NAFLD progression and proposed a treatment strategy for NAFLD patients, which could be validated in further clinical trials.","Eight male C57BL/6J mice wild-type mice and eight Pklr-/- mutant mice were fed a standard mouse chow diet and housed in a 12‐h light–dark cycle. From the age of 8 weeks, both the wild-type and mutant mice were then divided into two groups of 4 mice fed with chow diet, high-sucrose diet for another 8 weeks, respectively. At the age of 16 weeks, all mice are sacrificed and necropsies from liver, muscle, WAT and heart tissue were taken for RNA sequencing and lipid quantification.",35988463,,,592290,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/22,64,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193627/,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning.,EBioMedicine,2022 Sep,10.1016/j.ebiom.2022.104214,OSD-463|RR23_LVR_FLT_F1,Space Flight
3,GSM5815174,0.9994961023330688,GSE193627,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning,,,"Background & Aims  Non-alcoholic fatty liver disease (NAFLD) encompasses a wide spectrum of liver pathologies. However, not medical treatment has been approved for the disease so far. In our previous study, we found PKLR could be a potential target for treatment of NALFD. Here the aim is to investigate the effect of PKLR in in vivo model and reposition a drug which could be used for treatment of NAFLD.   Results  The Pklr KO reversed the increased hepatic triglyceride level in mice fed with high sucrose diet and partly recovered the transcriptomic changes in liver as well as other three tissues. Both liver and white adipose tissues exhibited dysregulated circadian transcriptomic profiles, and these dysregulations were reversed by hepatic knockout of Pklr. In addition, 10 small molecule drugs were identified as potential inhibitor of PKLR by the drug repositioning pipeline, and two of them significantly inhibited both the PKLR expression and triglyceride level in in vitro model. Finally, the two selected small molecule drugs were evaluated in in vivo rat models and it was demonstrated that these drugs attenuated hepatic steatosis without side effect on other tissues.  Conclusion: In conclusion, our study provided biological insights about the critical role of PKLR in NAFLD progression and proposed a treatment strategy for NAFLD patients, which could be validated in further clinical trials.","Eight male C57BL/6J mice wild-type mice and eight Pklr-/- mutant mice were fed a standard mouse chow diet and housed in a 12‐h light–dark cycle. From the age of 8 weeks, both the wild-type and mutant mice were then divided into two groups of 4 mice fed with chow diet, high-sucrose diet for another 8 weeks, respectively. At the age of 16 weeks, all mice are sacrificed and necropsies from liver, muscle, WAT and heart tissue were taken for RNA sequencing and lipid quantification.",35988463,,,592281,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/22,64,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193627/,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning.,EBioMedicine,2022 Sep,10.1016/j.ebiom.2022.104214,OSD-463|RR23_LVR_FLT_F1,Space Flight
4,GSM6398781,0.9994842410087585,GSE209823,Aging is associated with increased chromatin accessibility and reduced polymerase pausing in liver [RNA-seq],,,"Regulation of gene expression is linked to the organization of the genome. With age, chromatin alterations occur on all levels of genome organization, accompanied by changes in the gene expression profile. However, little is known about the changes on the level of transcriptional regulation. Here, we used a multi-omics approach and integrated ATAC-, RNA- and NET-seq to identify age-related changes in the chromatin landscape of murine liver and to investigate how these are linked to transcriptional regulation. We provide the first systematic inventory of the connection between aging, chromatin accessibility and transcriptional regulation in a whole tissue. Aging in murine liver is characterized by an increase in chromatin accessibility at promoter regions, but not in an increase of transcriptional output. Instead, aging is accompanied by a decrease of promoter-proximal pausing of RNA polymerase II (Pol II), while initiation of transcription is not decreased as assessed by RNA polymerase mapping using CUT&RUN. Based on the data reported we propose that these age-related changes in transcriptional regulation are due to a reduced stability of the pausing complex.","RNA-seq of murine liver tissue using 3 biological replicates per age group and 3 age groups (3,12  and 18 months)",36082605,,,659735,GPL21493,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/01,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209823/,Aging is associated with increased chromatin accessibility and reduced polymerase pausing in liver.,Molecular systems biology,2022 Sep,10.15252/msb.202211002,OSD-463|RR23_LVR_FLT_F1,Space Flight
5,GSM5815173,0.9994684457778931,GSE193627,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning,,,"Background & Aims  Non-alcoholic fatty liver disease (NAFLD) encompasses a wide spectrum of liver pathologies. However, not medical treatment has been approved for the disease so far. In our previous study, we found PKLR could be a potential target for treatment of NALFD. Here the aim is to investigate the effect of PKLR in in vivo model and reposition a drug which could be used for treatment of NAFLD.   Results  The Pklr KO reversed the increased hepatic triglyceride level in mice fed with high sucrose diet and partly recovered the transcriptomic changes in liver as well as other three tissues. Both liver and white adipose tissues exhibited dysregulated circadian transcriptomic profiles, and these dysregulations were reversed by hepatic knockout of Pklr. In addition, 10 small molecule drugs were identified as potential inhibitor of PKLR by the drug repositioning pipeline, and two of them significantly inhibited both the PKLR expression and triglyceride level in in vitro model. Finally, the two selected small molecule drugs were evaluated in in vivo rat models and it was demonstrated that these drugs attenuated hepatic steatosis without side effect on other tissues.  Conclusion: In conclusion, our study provided biological insights about the critical role of PKLR in NAFLD progression and proposed a treatment strategy for NAFLD patients, which could be validated in further clinical trials.","Eight male C57BL/6J mice wild-type mice and eight Pklr-/- mutant mice were fed a standard mouse chow diet and housed in a 12‐h light–dark cycle. From the age of 8 weeks, both the wild-type and mutant mice were then divided into two groups of 4 mice fed with chow diet, high-sucrose diet for another 8 weeks, respectively. At the age of 16 weeks, all mice are sacrificed and necropsies from liver, muscle, WAT and heart tissue were taken for RNA sequencing and lipid quantification.",35988463,,,592280,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/22,64,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193627/,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning.,EBioMedicine,2022 Sep,10.1016/j.ebiom.2022.104214,OSD-463|RR23_LVR_FLT_F1,Space Flight
6,GSM5736944,0.9994587898254395,GSE190982,Imbalanced gut microbiota drives nonalcoholic fatty liver disease and nonalcoholic steatohepatitis in a fast-food diet mouse model,,,"This study employed low and high-fat purified diets containing two levels of added dietary cholesterol in conventionally raised, specific-pathogen free (SPF) mice harboring a full microbial community as compared to germ-free (GF) mice raised in complete absence of gut microbes on disease outcomes. It was hypothesized that FF-diets would lead to an earlier onset of gut dysbiosis, corresponding with elevated biomarkers of NAFLD and NASH. In the present study, we aimed to dissect the role of FF diet induced gut dysbiosis in order to mechanistically identify the underlying mechanism that influences gut-liver crosstalk between specific diet-induced bacterial populations and hepatic tissue to drive NAFLD/NASH onset and progression",Germ-free and SPF mice were fed one of four purified diets for either 8 or 24 weeks and saccrificed. NAFLD/NASH progression was evaluated via histology and biochemical analyses and concomitant changes in gut microbiota was assessed via 16S rRNA gene amplicon sequencing and shotgun metagenomics.,,,,578586,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/04/27,67,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190982/,,,,,OSD-463|RR23_LVR_FLT_F1,Space Flight
7,GSM5815182,0.999455988407135,GSE193627,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning,,,"Background & Aims  Non-alcoholic fatty liver disease (NAFLD) encompasses a wide spectrum of liver pathologies. However, not medical treatment has been approved for the disease so far. In our previous study, we found PKLR could be a potential target for treatment of NALFD. Here the aim is to investigate the effect of PKLR in in vivo model and reposition a drug which could be used for treatment of NAFLD.   Results  The Pklr KO reversed the increased hepatic triglyceride level in mice fed with high sucrose diet and partly recovered the transcriptomic changes in liver as well as other three tissues. Both liver and white adipose tissues exhibited dysregulated circadian transcriptomic profiles, and these dysregulations were reversed by hepatic knockout of Pklr. In addition, 10 small molecule drugs were identified as potential inhibitor of PKLR by the drug repositioning pipeline, and two of them significantly inhibited both the PKLR expression and triglyceride level in in vitro model. Finally, the two selected small molecule drugs were evaluated in in vivo rat models and it was demonstrated that these drugs attenuated hepatic steatosis without side effect on other tissues.  Conclusion: In conclusion, our study provided biological insights about the critical role of PKLR in NAFLD progression and proposed a treatment strategy for NAFLD patients, which could be validated in further clinical trials.","Eight male C57BL/6J mice wild-type mice and eight Pklr-/- mutant mice were fed a standard mouse chow diet and housed in a 12‐h light–dark cycle. From the age of 8 weeks, both the wild-type and mutant mice were then divided into two groups of 4 mice fed with chow diet, high-sucrose diet for another 8 weeks, respectively. At the age of 16 weeks, all mice are sacrificed and necropsies from liver, muscle, WAT and heart tissue were taken for RNA sequencing and lipid quantification.",35988463,,,592289,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/22,64,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193627/,Discovery of therapeutic agents targeting PKLR for NAFLD using drug repositioning.,EBioMedicine,2022 Sep,10.1016/j.ebiom.2022.104214,OSD-463|RR23_LVR_FLT_F1,Space Flight
8,GSM6398787,0.9994546175003052,GSE209823,Aging is associated with increased chromatin accessibility and reduced polymerase pausing in liver [RNA-seq],,,"Regulation of gene expression is linked to the organization of the genome. With age, chromatin alterations occur on all levels of genome organization, accompanied by changes in the gene expression profile. However, little is known about the changes on the level of transcriptional regulation. Here, we used a multi-omics approach and integrated ATAC-, RNA- and NET-seq to identify age-related changes in the chromatin landscape of murine liver and to investigate how these are linked to transcriptional regulation. We provide the first systematic inventory of the connection between aging, chromatin accessibility and transcriptional regulation in a whole tissue. Aging in murine liver is characterized by an increase in chromatin accessibility at promoter regions, but not in an increase of transcriptional output. Instead, aging is accompanied by a decrease of promoter-proximal pausing of RNA polymerase II (Pol II), while initiation of transcription is not decreased as assessed by RNA polymerase mapping using CUT&RUN. Based on the data reported we propose that these age-related changes in transcriptional regulation are due to a reduced stability of the pausing complex.","RNA-seq of murine liver tissue using 3 biological replicates per age group and 3 age groups (3,12  and 18 months)",36082605,,,659741,GPL21493,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/01,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209823/,Aging is associated with increased chromatin accessibility and reduced polymerase pausing in liver.,Molecular systems biology,2022 Sep,10.15252/msb.202211002,OSD-463|RR23_LVR_FLT_F1,Space Flight
9,GSM8187351,0.9994515180587769,GSE263190,Effect of whole-body deletion of Gclc on the liver,,,"The rate-limiting step in glutathione (GSH) synthesis is controlled by glutamate-cysteine ligase catalytic subunit. To investigate the impact of GSH in vivo, we induced a deletion of Gclc using a Gclcf/f Rosa26-CreERT2 mouse model and harvested liver tissue for analysis.",Liver tissue was harvested from WT and KO mice approximately two weeks after treatment with tamoxifen to induce Cre activity and Gclc deletion.,39034312,,,854530,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/05/29,32,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263190/,Glutathione synthesis in the mouse liver supports lipid abundance through NRF2 repression.,Nature communications,2024 Jul 21,10.1038/s41467-024-50454-2,OSD-463|RR23_LVR_FLT_F1,Space Flight
