,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM4199537,0.9955287575721741,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314932,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
1,GSM6138792,0.9954763650894165,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637936,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
2,GSM6138752,0.9953556060791016,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637896,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
3,GSM6138797,0.9951099157333374,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637941,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
4,GSM5808344,0.9950156211853027,GSE193480,SUMOylation in adrenal cortex homeostasis,,,Identify genetic programs impacted by increasing protein SUMOylation and controlling adrenal cortex zonation,We used adrenal glands from pubescent female and male mice having a genetically induced global SUMOylation. The mutant mice bear adrenal-specific deletion of the Senp2-floxed conditional allele that encodes a deSUMOylase.,36543805,,,591886,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/11/22,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193480/,Loss of SUMO-specific protease 2 causes isolated glucocorticoid deficiency by blocking adrenal cortex zonal transdifferentiation in mice.,Nature communications,2022 Dec 21,10.1038/s41467-022-35526-5,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
5,GSM6138753,0.9949826002120972,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637897,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
6,GSM6138755,0.994896650314331,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637899,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
7,GSM5808336,0.9948632717132568,GSE193480,SUMOylation in adrenal cortex homeostasis,,,Identify genetic programs impacted by increasing protein SUMOylation and controlling adrenal cortex zonation,We used adrenal glands from pubescent female and male mice having a genetically induced global SUMOylation. The mutant mice bear adrenal-specific deletion of the Senp2-floxed conditional allele that encodes a deSUMOylase.,36543805,,,591878,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/11/22,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193480/,Loss of SUMO-specific protease 2 causes isolated glucocorticoid deficiency by blocking adrenal cortex zonal transdifferentiation in mice.,Nature communications,2022 Dec 21,10.1038/s41467-022-35526-5,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
8,GSM6138785,0.9947808980941772,GSE202940,Kinetic comparative analysis of gene expression in whole adrenal glands from Znrf3 cKO and control mice,,,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",These data analyse gene expression in whole adrenals from  wild-type control mice and mice with conditionnal ablation of Znrf3 (Znrf3 cKO = Sf1-Cre;Znrf3F/F) in steroidogenic cells of the adrenal cortex. Adrenals were collected at different timepoints to evaluate kinetic evolution of the phenotype and in both males and females to evaluate sexual dimorphism. Wild-type and Znrf3 cKO mice were littermates.,36240276,,,637929,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/15,73,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202940/,Sexually dimorphic activation of innate antitumor immunity prevents adrenocortical carcinoma development.,Science advances,2022 Oct 14,10.1126/sciadv.add0422,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
9,GSM4199718,0.994722306728363,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,315106,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-161|Mmus_BAL-TAL_ADR_BSL_Rep1_B1,Basal Control
