,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM4200072,0.9929546117782593,GSE141259,Longitudinal single-cell transcriptomics analysis of mouse lung upon bleomycin-induced injury,,,"Two single-cell RNA sequencing data sets were generated called ""Whole lung"" and ""High Resolution"". The ""Whole lung"" single-cell mRNAseq libraries were generated with Drop-Seq from whole mouse lungs upon bleomycin-induced injury and followed over time. Samples were taken at days 3 (n = 3), 7 (n = 5), 10 (n = 3), 14 (n = 4), 21 (n = 4) and 28 (n = 2). Control samples (n = 7) were administered saline only, also indicated with PBS or day0. The ""High resolution"" single-cell mRNAseq libraries were generated with Drop-Seq from the epithelial compartment of mouse lungs upon bleomycin-induced injury and followed over time. Samples were taken daily for two weeks and at days 21, 28, 36, 54 after injury. Control samples (n = 2) were administered saline only, also indicated with PBS or day0.",Single-cell transcriptomics time-course experiment.,32678092,,,315253,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/12/02,60,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141259/,Alveolar regeneration through a Krt8+ transitional stem cell state that persists in human lung fibrosis.,Nature communications,2020 Jul 16,10.1038/s41467-020-17358-3,OSD-421|RR9_TMS_GC_G1,Ground Control
1,GSM8196070,0.9910099506378174,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854738,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,OSD-421|RR9_TMS_GC_G1,Ground Control
2,GSM8196067,0.9908703565597534,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854735,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,OSD-421|RR9_TMS_GC_G1,Ground Control
3,GSM2816898,0.9906424283981323,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134678,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,OSD-421|RR9_TMS_GC_G1,Ground Control
4,GSM2816897,0.9902030229568481,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134677,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,OSD-421|RR9_TMS_GC_G1,Ground Control
5,GSM2816836,0.9901816248893738,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134618,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,OSD-421|RR9_TMS_GC_G1,Ground Control
6,GSM2816835,0.990041196346283,GSE105049,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,,,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.","Cohorts of leukemic mice were treated with vehicle, chemotherapy, [Low]DXR, clinical-dose DXR or chemotherapy + [Low]DXR as in Figure S4. At 10 days post-treatment (day 1 = start of treatment), blast cells, LSCs, and HSPCs were sorted using stringent gates (see Figure 5A) for these populations. For each population, two biological replicates were made with 1-3 technical replicates each.  Each biological replicate was a pool of sorted cells from 4-5 male and 4-5 female mice.  Technical replicates were samples of sorted cells from each biological replicate. 1,000 cells per sample were sorted into 96-well plates with 7 ul lysis buffer containing RNase inhibitor (2 U/μl) from BM. First-strand cDNA synthesis and cDNA libraries were constructed using the SMARTer ultra low input RNA kit for sequencing - v3 (Clontech) following the manufacturer’s instructions. cDNA quality was determined by Agilent high sensitivity DNA kit on Agilent 2100 BioAnalyzer (Agilent Technologies). Libraries were sequenced at 50bp on the Illumina HiSeq 2500.  Reads were aligned to UCSC mm10 with Tophat 2.1.1 [Kim et al 2013], using gene models from Ensembl 80.  Read counts per gene were obtained with HTSeq-count 0.6.0 [Simon et al 2014].  Analysis was done in R with the EdgeR package [Robinson et al 2010] using default methods. Significantly changed genes were determined at FDR<1e-3 and fold change exceeding ±1.5. GO analysis was generated using significantly changed genes by Metascape (www.metascape.org). Kim D, Pertea G, Trapnell C, Pimentel H, Kelley R, Salzberg SL. TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions. . Genome Biology 2013, 14:R36 Simon Anders, Paul Theodor Pyl, Wolfgang Huber. HTSeq — A Python framework to work with high-throughput sequencing data. Bioinformatics (2014), in print, online at doi:10.1093/bioinformatics/btu638 Robinson MD, McCarthy DJ and Smyth GK (2010). “edgeR: a Bioconductor package for differential expression analysis of digital gene expression data.” Bioinformatics, 26, pp. -1.",32313104,,,134617,GPL19057; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2020/04/01,87,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105049/,Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.,Nature cell biology,2020 Jun,10.1038/s41556-020-0507-y,OSD-421|RR9_TMS_GC_G1,Ground Control
7,GSM8196053,0.9894133806228638,GSE263655,Apobec-Mediated Retroviral Hypermutation In Vivo is Dependent on Mouse Strain [RNA-seq],,,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.","Each of two mouse mammary tumor virus (MMTV) strains (TBLV-WT = Rem-expressing or TBLV-SD = lacks Rem expression) was used to generate tumors in C57BL/6 (B6) mice or AID-knockout B6 mice. For RNAseq, we extracted four or five tumors induced by infection with TBLV-WT (Rem+) or TBLV-SD (Rem-) either in wild-type B6 mice or AID-knockout mice. Total RNA was extracted separately from each tumor for analysis and used for library preparation prior to sequencing.",,,,854721,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/15,19,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE263nnn/GSE263655/,,,,,OSD-421|RR9_TMS_GC_G1,Ground Control
8,GSM7014081,0.9892506003379822,GSE224146,A pairwise cytokine code explains the organism-wide response to sepsis,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,38191855;42065235,,,733159,GPL21626; GPL24247; GPL30172,Mus musculus,GSE,Expression profiling by high throughput sequencing; Other,2024/01/08,2196,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224146/,A pairwise cytokine code explains the organism-wide response to sepsis.,Nature immunology,2024 Feb,10.1038/s41590-023-01722-8,OSD-421|RR9_TMS_GC_G1,Ground Control
9,GSM4219483,0.9891940951347351,GSE142068,Predicting Human Clinical Outcomes using Mouse Multi-Organ Transcriptome,,,"Approximately 90% of pre-clinically validated drugs fail in clinical trials due to unanticipated clinical outcomes, costing over several hundred million US dollars per drug. Despite such critical importance, translating pre-clinical data to clinical outcomes remain a major challenge. Herein, we designed a modality-independent and unbiased approach to predict clinical outcomes of drugs. The approach exploits their multi-organ transcriptome patterns induced in mice and a unique mouse-transcriptome database “humanized” by machine learning algorithms and human clinical outcome datasets. The cross-validation with small-molecule, antibody and peptide drugs shows effective and efficient identification of the previously known outcomes of 5,519 adverse events and 11,312 therapeutic indications. In addition, the approach is adaptable to deducing potential molecular mechanisms underlying these outcomes. Furthermore, the approach identifies previously unsuspected repositioning targets. These results, together with the fact that it requires no prior structural or mechanistic information of drugs, illustrate its versatile applications to drug development process.",mRNA profiles of drug-treated or no-treated mice were generated by deep sequencing in duplicate or quadruplicate using Illumina NextSeq 500.,31928967,,,317976,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/01/09,868,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142068/,Predicting Human Clinical Outcomes Using Mouse Multi-Organ Transcriptome.,iScience,2020 Feb 21,10.1016/j.isci.2019.100791,OSD-421|RR9_TMS_GC_G1,Ground Control
