,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
0,GSM7806213,0.9992995262145996,GSE244072,TFEB drives mTORC1 hyperactivation and kidney disease in Tuberous Sclerosis Complex,,,"Tuberous Sclerosis Complex (TSC) is caused by germline TSC1 or TSC2 mutations, leading to hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) and tumors in multiple organs including the brain, heart, lung (lymphangioleiomyomatosis), and kidney (angiomyolipoma and renal cell carcinoma). Previously, we found that TFEB is constitutively active in models of TSC. To determine the impact of TFEB in vivo, we generated two novel mouse models of TSC, resulting in premature death, in which kidney pathology was the primary phenotype. RNA sequencing revealed that lysosomal and proteasomal gene pathways were the most highly upregulated in the TSC2-deficient kidneys. Knockout of TFEB rescued both kidney pathology and overall survival in both models, indicating that TFEB is the primary driver of renal disease in TSC. Importantly, mTORC1 activity, which was elevated in the TSC2 knockout kidneys, was normalized by TFEB knockout.  Knockdown of Rheb or treatment of TSC2-deficient cells with Rapamycin paradoxically increases TFEB phosphorylation at the mTORC1-site (S211) and relocalizes TFEB from the nucleus to the cytoplasm via a Rag-dependent mechanism. Accordingly, treatment of TSC2 knockout mice with Rapamycin normalized lysosomal gene expression, similar to TFEB knockout, suggesting that the beneficial effects of Rapamycin in TSC are TFEB-dependent. These results change the view of the mechanisms leading to mTORC1 hyperactivation in TSC and may lead to novel therapeutic avenues for the treatment of TSC.","To investigate the effects of Tfeb inactivation in the setting of Tsc2 deficiency in vivo we created two distinct mouse models: whole-body tamoxifen inducible CaggCre model and kidney-specific KSPCre, both in BL/6 background. Main comparison groups in both models included control mice (group 1), mice with inactivation of Tsc2 (group 2), mice with inactivation of Tfeb (group 3) and mice with inactivation of both Tsc2 and Tfeb (group 4). Gene expression changes were analyzed using RNA-sequencing in three biological replicates per experimental group in both models. Kidneys from CaggCre groups were harvested at P30; kidneys from KSPCre groups were harvested at P50. In addition, gene expression changes induced by pharmacologic inhibition of mTOR versus Tfeb inactivation were assesed in KSPCre model using 6 separate groups and 3 biological replicates per group: control mice treated with vehicle control (group 1); control mice treated with Rapamycin (1mg/kg/3 times per week, starting at P25 for a total of 11 injections) (group 2); mice with inactivation of Tsc2 treated with Vehicle control (group 3); mice with inactivation of Tsc2 treated with Rapamycin as in group 2 (group 4); mice with inactivation of both Tsc2 and Tfeb treated with Vehicle control (group 5); mice with inactivation of both Tsc2 and Tfeb treated with Rapamycin as in group 2 (group 6).",38195686,,,818042,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/09/28,42,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE244nnn/GSE244072/,TFEB drives mTORC1 hyperactivation and kidney disease in Tuberous Sclerosis Complex.,Nature communications,2024 Jan 9,10.1038/s41467-023-44229-4,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
1,GSM5993871,0.9992897510528564,GSE199929,Reversal of the renal hyperglycemic memory by targeting sustained tubular p21 expression,,,"A major obstacle in diabetes is the metabolic or hyperglycemic memory, which lacks specific therapies. Here we show that glucose-mediated changes in gene expression largely persist in diabetic kidney disease (DKD) despite reversing hyperglycemia. The senescence-associated cyclin-dependent kinase inhibitor p21 (Cdkn1a) was the top hit among genes persistently induced by hyperglycemia and was associated with induction of the p53-p21 pathway. Persistent p21 induction was confirmed in various animal models, human samples and in vitro models. Tubular and urinary p21-levels were associated with DKD severity and remained elevated despite improved blood glucose levels in humans. Mechanistically, glucose-induced and sustained tubular p21 expression is linked to demethylation of its promoter and reduced DNMT1 expression. Exploiting signaling of the disease resolving protease activated protein C (3K3A-aPC, parmodulin-2) reversed sustained tubular p21 expression, tubular senescence, and DKD. Thus, p21-dependent tubular senescence is a pathway contributing to the hyperglycemic memory, which can be therapeutically targeted.","In wild-type mice (C57BL/6, age 8-10 weeks) mice hyperglycemia was induced using low dose streptozotocin (STZ) injection (intraperitoneally, 60 mg/kg body weight, for 5 consecutive days). Subsets of mice were treated with a sodium-glucose co-transporter 2 inhibitor (SGLT-2i, Dapagliflozin®, 25 mg/kg body weight, in the drinking water .  Mice were sacrificed at the end of study period and kidney samples were isolated and RNAseq was performed.",36030260,,,619365,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/06/28,7,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199929/,Reversal of the renal hyperglycemic memory in diabetic kidney disease by targeting sustained tubular p21 expression.,Nature communications,2022 Aug 27,10.1038/s41467-022-32477-9,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
2,GSM3825517,0.999287486076355,GSE131894,Renal circadian rhythm dysregulation in lupus nephritis,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,34488619,,,257884,GPL21103; GPL6885,Mus musculus,GSE,Expression profiling by array; Expression profiling by high throughput sequencing,2021/09/14,117,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131894/,Reversible dysregulation of renal circadian rhythm in lupus nephritis.,"Molecular medicine (Cambridge, Mass.)",2021 Sep 6,10.1186/s10020-021-00361-9,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
3,GSM7806222,0.9992784261703491,GSE244072,TFEB drives mTORC1 hyperactivation and kidney disease in Tuberous Sclerosis Complex,,,"Tuberous Sclerosis Complex (TSC) is caused by germline TSC1 or TSC2 mutations, leading to hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) and tumors in multiple organs including the brain, heart, lung (lymphangioleiomyomatosis), and kidney (angiomyolipoma and renal cell carcinoma). Previously, we found that TFEB is constitutively active in models of TSC. To determine the impact of TFEB in vivo, we generated two novel mouse models of TSC, resulting in premature death, in which kidney pathology was the primary phenotype. RNA sequencing revealed that lysosomal and proteasomal gene pathways were the most highly upregulated in the TSC2-deficient kidneys. Knockout of TFEB rescued both kidney pathology and overall survival in both models, indicating that TFEB is the primary driver of renal disease in TSC. Importantly, mTORC1 activity, which was elevated in the TSC2 knockout kidneys, was normalized by TFEB knockout.  Knockdown of Rheb or treatment of TSC2-deficient cells with Rapamycin paradoxically increases TFEB phosphorylation at the mTORC1-site (S211) and relocalizes TFEB from the nucleus to the cytoplasm via a Rag-dependent mechanism. Accordingly, treatment of TSC2 knockout mice with Rapamycin normalized lysosomal gene expression, similar to TFEB knockout, suggesting that the beneficial effects of Rapamycin in TSC are TFEB-dependent. These results change the view of the mechanisms leading to mTORC1 hyperactivation in TSC and may lead to novel therapeutic avenues for the treatment of TSC.","To investigate the effects of Tfeb inactivation in the setting of Tsc2 deficiency in vivo we created two distinct mouse models: whole-body tamoxifen inducible CaggCre model and kidney-specific KSPCre, both in BL/6 background. Main comparison groups in both models included control mice (group 1), mice with inactivation of Tsc2 (group 2), mice with inactivation of Tfeb (group 3) and mice with inactivation of both Tsc2 and Tfeb (group 4). Gene expression changes were analyzed using RNA-sequencing in three biological replicates per experimental group in both models. Kidneys from CaggCre groups were harvested at P30; kidneys from KSPCre groups were harvested at P50. In addition, gene expression changes induced by pharmacologic inhibition of mTOR versus Tfeb inactivation were assesed in KSPCre model using 6 separate groups and 3 biological replicates per group: control mice treated with vehicle control (group 1); control mice treated with Rapamycin (1mg/kg/3 times per week, starting at P25 for a total of 11 injections) (group 2); mice with inactivation of Tsc2 treated with Vehicle control (group 3); mice with inactivation of Tsc2 treated with Rapamycin as in group 2 (group 4); mice with inactivation of both Tsc2 and Tfeb treated with Vehicle control (group 5); mice with inactivation of both Tsc2 and Tfeb treated with Rapamycin as in group 2 (group 6).",38195686,,,818051,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/09/28,42,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE244nnn/GSE244072/,TFEB drives mTORC1 hyperactivation and kidney disease in Tuberous Sclerosis Complex.,Nature communications,2024 Jan 9,10.1038/s41467-023-44229-4,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
4,GSM6327005,0.9992653131484985,GSE207957,Effect of global Caspase-1 (Casp1) knockout (KO) on kidney gene expression in an orthologous mouse model of polycystic kidney disease (PKD),,,"We examined the effects of global Caspase-1 KO on kidney gene expression in an orthologous mouse model of PKD, which carries a homozygous knockin missense mutation, Pkd1RC/RC , that matches a human disease allele, PKD1 p.R3277C (""RC"").","Comparative gene expression profiling analysis of RNA-seq data from kidneys of 6 month-old wild-type (C57BL/6J), RC, and RC-Casp1KO mice (4 animals in each group).",36523654,,,657130,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/30,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207957/,Caspase-1 and the inflammasome promote polycystic kidney disease progression.,Frontiers in molecular biosciences,2022,10.3389/fmolb.2022.971219,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
5,GSM7048770,0.9992530941963196,GSE225447,Dual antagonism of the endothelin A and angiotensin II type 1 receptors protects from glomerular hypercellularity in a model of IgA nephropathy,,,"IgA nephropathy (IgAN), the most common primary glomerulonephritis worldwide, is characterized by glomerular deposition of immune complexes (IC) consisting of IgA1 with some O-glycans deficient in galactose (Gd-IgA1) and Gd-IgA1-specific IgG autoantibodies. These IC induce kidney injury, and in the absence of disease-specific therapy, up to 40% of IgAN patients progress to kidney failure. IgA1 with its clustered O-glycans is unique to humans, which hampered development of small-animal models of IgAN. To address this issue, we developed a model wherein engineered IC (EIC) formed from human Gd-IgA1 and recombinant IgG autoantibody are injected into nude mice to induce glomerular injury mimicking human IgAN. Here, we used this animal model to assess the protective effects of sparsentan, a single-molecule dual antagonist of endothelin A receptor (ETAR) and angiotensin II type 1 receptor (AT1R) (DEARA). Oral administration of sparsentan (60 or 120 mg/kg) to mice intravenously injected with EIC attenuated the EIC-induced glomerular hypercellularity.","In vitro formed immune complexes were intravenously (i.v.) injected into the lateral tail vein of NCr nude mice, every other day for a total of six injections. Kidneys were harvested the day after last injection for immunohistochemistry and NGS.",38511222,,,735523,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/02/29,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE225nnn/GSE225447/,Sparsentan ameliorates glomerular hypercellularity and inflammatory-gene networks induced by IgA1-IgG immune complexes in a mouse model of IgA nephropathy.,American journal of physiology. Renal physiology,2024 May 1,10.1152/ajprenal.00253.2023,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
6,GSM2876261,0.9992483854293823,GSE107705,iRhom2 Promotes Lupus Nephritis through ADAM17-Dependent TNF-α and EGFR Signaling,,,"Lupus nephritis (LN) often results in progressive renal dysfunction. The inactive Rhomboid 2 (iRhom2) is a newly identified key regulator of A disintegrin and metalloprotease 17 (ADAM17), whose substrates, such as TNF-α and heparin-binding EGF (HB-EGF), have been implicated in the pathogenesis of chronic kidney disease. Here we demonstrate that deficiency of iRhom2 protects the lupus-prone Fcgr2b-/- mice from developing severe kidney damage without altering anti-double stranded (ds) DNA Ab production, by simultaneously blocking the HB-EGF/EGFR and the TNF-α signaling in the kidney tissues. Unbiased transcriptome profiling of kidneys and kidney macrophages revealed that TNF-α and HB-EGF/EGFR signaling pathways are highly upregulated in Fcgr2b-/- mice; alterations that were diminished in the absence of iRhom2. Pharmacological blockade of either TNF-α or EGFR signaling protected Fcgr2b-/- mice from severe renal damage. Finally, kidneys from LN patients showed increased iRhom2 and HB-EGF expression, with interstitial HB-EGF expression significantly associated with chronicity indices. Our data suggest that activation of iRhom2/ADAM17-dependent TNF-α and EGFR signaling plays a crucial role in mediating irreversible kidney damage in LN, thereby uncovering a novel target for selective and simultaneous dual inhibition of two major pathological pathways in the effector arm of the disease.","[1] Analysis of total kidney transcriptomes in Fcgr2b-/- mice, Rhbdf2-/- mice; Rhbdf2 -/- Fcgr2b-/- mice and the wildtype control. [2] Analysis of CD45+F4/80hiCD11b+Ly6G-Ly6C- kidney macrophages transcriptomes in Fcgr2b-/- mice, Rhbdf2-/- mice; Rhbdf2 -/- Fcgr2b-/- mice and the wildtype control.",,,,138511,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/01/01,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107705/,,,,,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
7,GSM6327006,0.999244213104248,GSE207957,Effect of global Caspase-1 (Casp1) knockout (KO) on kidney gene expression in an orthologous mouse model of polycystic kidney disease (PKD),,,"We examined the effects of global Caspase-1 KO on kidney gene expression in an orthologous mouse model of PKD, which carries a homozygous knockin missense mutation, Pkd1RC/RC , that matches a human disease allele, PKD1 p.R3277C (""RC"").","Comparative gene expression profiling analysis of RNA-seq data from kidneys of 6 month-old wild-type (C57BL/6J), RC, and RC-Casp1KO mice (4 animals in each group).",36523654,,,657131,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/30,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207957/,Caspase-1 and the inflammasome promote polycystic kidney disease progression.,Frontiers in molecular biosciences,2022,10.3389/fmolb.2022.971219,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
8,GSM2260474,0.9992381930351257,GSE85209,Silencing SMOC2 protects from kidney fibrosis by inhibiting Fibroblast to Myofibroblast Transformation,,,Secreted MOdular Calcium-binding protein-2 (SMOC2) belongs to the SPARC (Secreted Protein Acidic and Rich in Cysteines) family of matricellular proteins whose members are known for their secretion into the extracellular space to modulate cell-cell and cel,mRNA sequencing of mouse kidney of wildtype and Smoc2 transgenic mice with and without 7 day unilateral uretal obstruction intervention,28422762,,,75108,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/07/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85209/,Silencing SMOC2 ameliorates kidney fibrosis by inhibiting fibroblast to myofibroblast transformation.,JCI insight,2017 Apr 20,10.1172/jci.insight.90299,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
9,GSM6321568,0.9992252588272095,GSE207865,RNA sequencing of liver and kidney tissues from mice treated with rapamycin during development,,,"RNA sequencing of mouse liver and kidney. UMHET pups were treated with diet containing encapsulated rapamycin or encapsulating material as a control from birth to 45 days of age, and tissues were collected at 2, 20-22 and 27-29 months of age from both males and females, and 3-5 samples per age, sex and treatment were sequenced.",Comparative gene expression profiling analysis of RNA-seq data for mice treated with rapamycin or control diet during postnatal development.,36112674,,,656890,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/07/13,97,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207865/,Rapamycin treatment during development extends life span and health span of male mice and Daphnia magna.,Science advances,2022 Sep 16,10.1126/sciadv.abo5482,OSD-771|RRRM2_R-KDN_BSL_ISS-T_OLD_BO11,Basal Control
