Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM5352823,0.9992221593856812,GSE176018,Hybrid sequencing characterizes expression and function of mouse pseudogenes,,"cell type: cardiomyocytes,tissue: Left Atrium,gender: male,genotype/variation: WT,treatment: TCDD AHR WT CTRL","Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Identification of full-length pseudogene transcripts and subsequent quantification.,36348461,,,499792,GPL24247; GPL24198,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/18,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176018/,Evolution and function of developmentally dynamic pseudogenes in mammals.,Genome biology,2022 Nov 8,10.1186/s13059-022-02802-y,Basal Control
1,GSM5352829,0.99920916557312,GSE176018,Hybrid sequencing characterizes expression and function of mouse pseudogenes,,"cell type: cardiomyocytes,tissue: Left Atrium,gender: female,genotype/variation: KO,treatment: TCDD AHR KO","Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Identification of full-length pseudogene transcripts and subsequent quantification.,36348461,,,499798,GPL24247; GPL24198,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/18,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176018/,Evolution and function of developmentally dynamic pseudogenes in mammals.,Genome biology,2022 Nov 8,10.1186/s13059-022-02802-y,Basal Control
2,GSM2700830,0.9990728497505188,GSE101301,Pathophysiology and therapeutics of arrhythmogenic right ventricular cardiomyopathy 5,,sample type: uninfected mouse heart,"Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC) is an inherited cardiac disease characterized by fibro-fatty replacement of the myocardium that causes heart failure and sudden cardiac death. The most aggressive subtype of ARVC is ARVC type 5 (ARVC5), caused by a p.S358L mutation in TMEM43. The function and localization of TMEM43 and the mechanism by which the p.S358L mutation causes the disease, are unknown.","RNA was isolated from the left ventricle of hearts from WT mice, mice overexpressing the human form of TMEM43 (TMEM43wt) and mice expressing the human p.S358L mutant form of TMEM43 (TMEM43mut) under Myosin Heavy Chain 6 (Myh6) promoter gene. Myh6:hTMEM constructs have been inserted randomly in the genome.",31567019,,,117540,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/07/12,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101301/,Severe Cardiac Dysfunction and Death Caused by Arrhythmogenic Right Ventricular Cardiomyopathy Type 5 Are Improved by Inhibition of Glycogen Synthase Kinase-3β.,Circulation,2019 Oct,10.1161/CIRCULATIONAHA.119.040366,Basal Control
3,GSM2700829,0.9990187883377076,GSE101301,Pathophysiology and therapeutics of arrhythmogenic right ventricular cardiomyopathy 5,,"strain: WT,tissue: Heart,delevopmental stage: Adult (4 months old)","Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC) is an inherited cardiac disease characterized by fibro-fatty replacement of the myocardium that causes heart failure and sudden cardiac death. The most aggressive subtype of ARVC is ARVC type 5 (ARVC5), caused by a p.S358L mutation in TMEM43. The function and localization of TMEM43 and the mechanism by which the p.S358L mutation causes the disease, are unknown.","RNA was isolated from the left ventricle of hearts from WT mice, mice overexpressing the human form of TMEM43 (TMEM43wt) and mice expressing the human p.S358L mutant form of TMEM43 (TMEM43mut) under Myosin Heavy Chain 6 (Myh6) promoter gene. Myh6:hTMEM constructs have been inserted randomly in the genome.",31567019,,,117539,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/07/12,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101301/,Severe Cardiac Dysfunction and Death Caused by Arrhythmogenic Right Ventricular Cardiomyopathy Type 5 Are Improved by Inhibition of Glycogen Synthase Kinase-3β.,Circulation,2019 Oct,10.1161/CIRCULATIONAHA.119.040366,Basal Control
4,GSM7890240,0.9990047216415404,GSE247457,Effect of HDAC1/2 Inhibitor compound 60 (Cmpd60) on multiple organ systems in aged Mice,,"strain: WT,tissue: Heart,delevopmental stage: Adult (4 months old)","In the current work, we performed multiple in silico drug screens using transcriptional profiles of 2837 small molecules testing their ability to mimic known genetic longevity interventions. We identified one compound that was most commonly found to mimic the transcriptional profile of the genetic longevity interventions. This benzamide-based small molecule, termed compound 60 (Cmpd60; aka Merck60 or BRD 692), is a selective histone deacetylase 1 and 2 (HDAC1/2) inhibitor.  Here, we used a combination of molecular, phenotypic, and bioinformatic analyses in multiple disease cell models and mouse models for age-related disease to establish if Cmpd60 acts as a geroprotector.","Aged mice: Natural aged, approx. 20 months old, male BL6 mice were acquired from Taconic and single housed under a 12:12-hour light-dark cycle in a room set to 23°C (+/- 0.2°C). All animals were fed a regular chow diet. Mice received daily i.p. injections with either Cmpd60 (n=6) or vehicle (n=7) for 14 days total. Body weight was monitored every 5 days to adjust i.p. volumes to body weight. Cmpd60 treated animals received a dose of 22.5 mg/kg with an i.p. volume of 7.5 ml/kg. Cmpd60 was dissolved in 2% DMSO, 49% PEG400, and 49% saline solution (= vehicle) resulting in a 3 mg/ml concentration. APPSWE-1349 mice: The APPSWE-1349 mice62 (BL6 background) were acquired from Taconic. The transgenic mice possess a transgene coding for the 695-amino acid isoform of human Alzheimer β-amyloid (Aβ) precursor protein carrying the Swedish mutation. Animals (~6-7 months old) were single housed under a 12:12-hour light-dark cycle in a room set to 23°C (+/- 0.2°C). All animals were fed a regular chow diet. Mice received daily i.p. injections with either Cmpd60 (n=12) or vehicle (n=12) for 14 days total. Body weight was monitored every 5 days to adjust i.p. volumes to body weight. Cmpd60 treated animals received a dose of 22.5 mg/kg with an i.p. volume of 7.5 ml/kg. Cmpd60 was dissolved in 2% DMSO, 49% PEG400, and 49% saline solution (= vehicle) resulting in a 3 mg/ml concentration.",38269100,,,832982,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/11/13,54,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE247nnn/GSE247457/,HDAC1/2 inhibitor therapy improves multiple organ systems in aged mice.,iScience,2024 Jan 19,10.1016/j.isci.2023.108681,Basal Control
5,GSM5510314,0.9990038275718688,GSE181749,Activation of STING pathway contributed to cisplatin-induced cardiac dysfunction via promoting the activation of TNF-α-AP-1 signal pathway,,"disease state: normal,transgene over expression: none,genotype/variation: control","In this study, cisplatin activated cGAS-STING signal pathway and deficiency of STING attenuated cisplatin-induced cardiotoxicity in vivo and in vitro. Mechanistically, STING-TNF-α-AP-1 axis contributed to cisplatin-induced cardiotoxicity by triggering cardiomyocyte apoptosis.","Mice were randomly divided into four groups: saline group (Saline, n=6), cisplatin group (CDDP, n=6), STING-/- group (STING-/-, n=6), STING-/-+cisplatin group (STING-/-+CDDP, n=6). Cisplatin (6 mg/kg) in 0.9% normal saline was administered by intraperitoneal injection on 1th day, 8th day and 15th day as previously reported",34483919,,,532697,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/08/12,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181749/,Activation of STING Pathway Contributed to Cisplatin-Induced Cardiac Dysfunction via Promoting the Activation of TNF-α-AP-1 Signal Pathway.,Frontiers in pharmacology,2021,10.3389/fphar.2021.711238,Basal Control
6,GSM7890247,0.9990005493164062,GSE247457,Effect of HDAC1/2 Inhibitor compound 60 (Cmpd60) on multiple organ systems in aged Mice,,"strain: C57BL/6,tissue: cardiac muscle,treatment: uninjured,time point: day 21 after injury","In the current work, we performed multiple in silico drug screens using transcriptional profiles of 2837 small molecules testing their ability to mimic known genetic longevity interventions. We identified one compound that was most commonly found to mimic the transcriptional profile of the genetic longevity interventions. This benzamide-based small molecule, termed compound 60 (Cmpd60; aka Merck60 or BRD 692), is a selective histone deacetylase 1 and 2 (HDAC1/2) inhibitor.  Here, we used a combination of molecular, phenotypic, and bioinformatic analyses in multiple disease cell models and mouse models for age-related disease to establish if Cmpd60 acts as a geroprotector.","Aged mice: Natural aged, approx. 20 months old, male BL6 mice were acquired from Taconic and single housed under a 12:12-hour light-dark cycle in a room set to 23°C (+/- 0.2°C). All animals were fed a regular chow diet. Mice received daily i.p. injections with either Cmpd60 (n=6) or vehicle (n=7) for 14 days total. Body weight was monitored every 5 days to adjust i.p. volumes to body weight. Cmpd60 treated animals received a dose of 22.5 mg/kg with an i.p. volume of 7.5 ml/kg. Cmpd60 was dissolved in 2% DMSO, 49% PEG400, and 49% saline solution (= vehicle) resulting in a 3 mg/ml concentration. APPSWE-1349 mice: The APPSWE-1349 mice62 (BL6 background) were acquired from Taconic. The transgenic mice possess a transgene coding for the 695-amino acid isoform of human Alzheimer β-amyloid (Aβ) precursor protein carrying the Swedish mutation. Animals (~6-7 months old) were single housed under a 12:12-hour light-dark cycle in a room set to 23°C (+/- 0.2°C). All animals were fed a regular chow diet. Mice received daily i.p. injections with either Cmpd60 (n=12) or vehicle (n=12) for 14 days total. Body weight was monitored every 5 days to adjust i.p. volumes to body weight. Cmpd60 treated animals received a dose of 22.5 mg/kg with an i.p. volume of 7.5 ml/kg. Cmpd60 was dissolved in 2% DMSO, 49% PEG400, and 49% saline solution (= vehicle) resulting in a 3 mg/ml concentration.",38269100,,,832989,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/11/13,54,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE247nnn/GSE247457/,HDAC1/2 inhibitor therapy improves multiple organ systems in aged mice.,iScience,2024 Jan 19,10.1016/j.isci.2023.108681,Basal Control
7,GSM5982044,0.9989885091781616,GSE199702,"Transcriptomics analysis of heart, kidney, and liver tissues from 58 Collaborative Cross strains",,"strain: C57BL/6,tissue: cardiac muscle,treatment: uninjured,time point: day 21 after injury","We report transcriptomic profiling from bulk heart, kidney, and liver tissues for 58 strains of the inbred mouse Collaborative Cross (CC). Each strain is represented by a male/female pair. Reads were first aligned to the pooled transcriptomes of the eight founder strains of the CC and then total gene counts were quantified using the EMASE and GBRS software tools. Total read counts can be further normalized for use in differential gene expression analysis, expression quantitative trait locus (eQTL) analysis, and integrative analyses with other -omic data sets measured on the same samples, including proteomics and phosphoproteomics.","RNA profiling of heart, kidney, and liver bulk tissues of male/female pairs from 58 Collaborative Cross (CC) mouse strains",,,,617659,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/02/05,348,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199702/,,,,,Basal Control
8,GSM5266926,0.9989874362945556,GSE173384,MeRIP sequencing,,"strain: C57BL/6,tissue: heart,age: 16 weeks old,genotype: UT-B+/+","In this study, we aimed to systematically profile global RNA N6-methyladenosine (m6A) modification patterns in a mouse model of diabetic cardiomyopathy (DCM). Patterns of m6A in DCM and normal hearts were analyzed via m6A-specific methylated RNA immunoprecipitation followed by high-throughput sequencing (MeRIP-seq) and RNA sequencing (RNA-seq). A total of 973 m6A peaks were detected in DCM samples and 296 differentially methylated sites were selected for further study, including 106 hypermethylated and 190 hypomethylated m6A sites (fold change (FC) > 2, p < 0.05). Gene ontology and KEGG Pathway analyses indicated that unique m6A-modified transcripts in DCM were closely linked to cardiac fibrosis, myocardial hypertrophy, and myocardial energy metabolism. Overall, m6A modification patterns were altered in DCM, and modification of epitranscriptomic processes, such as m6A, is a potentially interesting therapeutic approach.",To establishe a transcriptome-wide m6A methylome profile of diabetic cardiomyopathy and healthy heart,,,,494295,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing; Other,2021/05/25,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE173nnn/GSE173384/,,,,,Basal Control
9,GSM1902658,0.9989640116691588,GSE73787,Disruption of Ah Receptor Signaling during Mouse Development Leads to Abnormal Cardiac Structure and Function in the Adult,,"strain: C57BL/6,tissue: heart,age: 16 weeks old,genotype: UT-B+/+","The Developmental Origins of Health and Disease (DOHaD) Theory proposes that the environment encountered during fetal life and infancy permanently shapes tissue physiology and homeostasis such that damage resulting from maternal stress, poor nutrition or exposure to environmental agents may be at the heart of adult onset disease. Interference with endogenous developmental functions of the aryl hydrocarbon receptor (AHR), either by gene ablation or by exposure in utero to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), a potent AHR ligand, causes structural, molecular and functional cardiac abnormalities and altered heart physiology in mouse embryos. To test if embryonic effects progress into an adult phenotype, we investigated whether Ahr ablation or TCDD exposure in utero resulted in cardiac abnormalities in adult mice long after removal of the agent. Ten-months old adult Ahr-/- and in utero TCDD-exposed Ahr+/+ mice showed sexually dimorphic abnormal cardiovascular phenotypes characterized by echocardiographic findings of hypertrophy, ventricular dilation and increased heart weight, resting heart rate and systolic and mean blood pressure, and decreased exercise tolerance. Underlying these effects, genes in signaling networks related to cardiac hypertrophy and mitochondrial function were differentially expressed. Cardiac dysfunction in mouse embryos resulting from AHR signaling disruption seems to progresses into abnormal cardiac structure and function that predispose adults to cardiac disease, but while embryonic dysfunction is equally robust in males and females, the adult abnormalities are more prevalent in females, with the highest severity in Ahr-/- females. The findings reported here underscore the conclusion that AHR signaling in the developing heart is one potential target of environmental factors associated with cardiovascular disease.",TCDD treatment and control samples during mouse embryoning development mesuared in triplicate by RNA-seq at nine months of age.,,,,50149,GPL15103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2015/10/07,72,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73787/,,,,,Basal Control
