Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM2495278,0.9978782534599304,GSE95056,Differential requirement for functional telomeres in neurons,,"strain: C57BL/6,tissue: cortex,genotype/variation: control",RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Hippocampus and Contex of 3 months old mice were isolated to perform RNAseq. Two cohorts were used: WT and TRF2-DCX-cre,28428263,,,96817,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95056/,Different requirements of functional telomeres in neural stem cells and terminally differentiated neurons.,Genes & development,2017 Apr 1,10.1101/gad.295402.116,Ground Control
1,GSM2495283,0.9978266954421996,GSE95056,Differential requirement for functional telomeres in neurons,,"strain: C57BL/6,tissue: cortex,genotype/variation: control",RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Hippocampus and Contex of 3 months old mice were isolated to perform RNAseq. Two cohorts were used: WT and TRF2-DCX-cre,28428263,,,96822,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95056/,Different requirements of functional telomeres in neural stem cells and terminally differentiated neurons.,Genes & development,2017 Apr 1,10.1101/gad.295402.116,Ground Control
2,GSM3356260,0.9977977275848388,GSE118989,KCNH2-3.1 mediates aberrant complement activation to impair hippocampal-medial prefrontal pathway associated with schizophrenia,,"strain: C57BL/6,tissue: cortex,genotype/variation: TRF2 depleted","Although elevated KCNH2-3.1 potassium channel expression is associated with cognitive dysfunctions and with schizophrenia, little is known about the pathophysiology of synapses in patient neurons and how elevated levels of KCNH2-3.1 potassium channel could lead to synaptic deficits in humans. Here, we identified specific and delayed disruption of hippocampal-mPFC synaptic transmission and connection unexpectedly associated with age-dependent reduction of SERPING1, CFH and CD74 in the KCNH2-3.1 overexpression transgenic mice, and dysfunctional interactions between hippocampus and prefrontal cortex in the fMRI coupling signal during working memory encoding in healthy subjects carrying schizophrenia-associated risk alleles of KCNH2 potassium channel. These three genes are enriched in neurons or microglia, and reduced expression of these genes dysregulates the complement cascade activation underlying impaired synaptic connectivity of hippocampal-mPFC projections. Knockdown of these genes’ expression impairs synapse formation, and replenishing reduced CFH gene expression rescues KCNH2-3.1-induced impaired synaptogenesis. Our results uncover a previously unrecognized role of truncated KCNH2-3.1 potassium channel mediating reduced expression of three genes mentioned above, which enhances aberrant complement cascade activation during development. These results direct an important conceptual advance that truncated KCNH2-3.1 causes synapse loss mediated by abnormally activated complement system, rather than aberrant neuronal firing, may represent the therapeutic targets for a number of patients with schizophrenia.","In this study, we employed multifaceted approaches to investigate whether there are impaired functional or/and structural connectivity between the hippocampus and the PFC with schizophrenia-like behavior deficits in a transgenic KCNH2-3.1 mouse model and human subjects with schizophrenia-associated risk-alleles in KCNH2, and what molecular mechanisms of hippocampus-PFC disruption are in the transgenic KCNH2-3.1 mice.",31570775,,,194984,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/08/23,69,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118989/,KCNH2-3.1 mediates aberrant complement activation and impaired hippocampal-medial prefrontal circuitry associated with working memory deficits.,Molecular psychiatry,2020 Jan,10.1038/s41380-019-0530-1,Ground Control
3,GSM2495279,0.9976047873497008,GSE95056,Differential requirement for functional telomeres in neurons,,"strain: C57BL/6,tissue: cortex,genotype/variation: TRF2 depleted",RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Hippocampus and Contex of 3 months old mice were isolated to perform RNAseq. Two cohorts were used: WT and TRF2-DCX-cre,28428263,,,96818,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95056/,Different requirements of functional telomeres in neural stem cells and terminally differentiated neurons.,Genes & development,2017 Apr 1,10.1101/gad.295402.116,Ground Control
4,GSM5666968,0.9975346326828004,GSE187010,Autism risk gene POGZ promotes chromatin accessibility and expression of clustered synaptic genes,,"strain: C57BL/6,tissue: cortex,genotype/variation: TRF2 depleted","Deleterious genetic variants in POGZ, which encodes the chromatin regulator Pogo Transposable Element with ZNF Domain protein, are strongly associated with autism spectrum disorder (ASD). Although it is a high confidence ASD risk gene, the neurodevelopmental functions of POGZ remain unclear. Here we reveal the genomic binding of POGZ in the developing forebrain at euchromatic loci and gene regulatory elements (REs). We profile chromatin accessibility and gene expression in Pogz-/- mice and show that POGZ promotes the active chromatin state and transcription of clustered synaptic genes. We further demonstrate that POGZ forms a nuclear complex and co-occupies loci with ADNP, another high-confidence ASD risk gene, and provide evidence that POGZ regulates other neurodevelopmental disorder risk genes as well. Our results reveal a neurodevelopmental function of an ASD risk gene and identify molecular targets that may elucidate its function in ASD.","ATAC-seq, and ChIP-seq, and RNA-seq in POGZ knockout and wildtype telencephalic tissues at E13.5.  CUT&RUN for POGZ, ADNP, and HP1gamma in E13.5 wildtype mouse telencephalic tissue.",34879283,,,559341,GPL21103; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other,2021/11/05,62,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187010/,Autism risk gene POGZ promotes chromatin accessibility and expression of clustered synaptic genes.,Cell reports,2021 Dec 7,10.1016/j.celrep.2021.110089,Ground Control
5,GSM2495281,0.9973614811897278,GSE95056,Differential requirement for functional telomeres in neurons,,"genotype: Control,age: 6WK,gender: Male,tissue: Prefrontal cortex tissue",RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Hippocampus and Contex of 3 months old mice were isolated to perform RNAseq. Two cohorts were used: WT and TRF2-DCX-cre,28428263,,,96820,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95056/,Different requirements of functional telomeres in neural stem cells and terminally differentiated neurons.,Genes & development,2017 Apr 1,10.1101/gad.295402.116,Ground Control
6,GSM2495282,0.9973081350326538,GSE95056,Differential requirement for functional telomeres in neurons,,"genotype: KCNH2-3.1,age: 6WK,gender: Male,tissue: Prefrontal cortex tissue",RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Hippocampus and Contex of 3 months old mice were isolated to perform RNAseq. Two cohorts were used: WT and TRF2-DCX-cre,28428263,,,96821,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/08/31,14,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95056/,Different requirements of functional telomeres in neural stem cells and terminally differentiated neurons.,Genes & development,2017 Apr 1,10.1101/gad.295402.116,Ground Control
7,GSM5666964,0.9972997903823853,GSE187010,Autism risk gene POGZ promotes chromatin accessibility and expression of clustered synaptic genes,,"Sex: Male,selected line: High Drinker,tissue: Dissected Tissue (Brain) - Pre-Frontal Cortex","Deleterious genetic variants in POGZ, which encodes the chromatin regulator Pogo Transposable Element with ZNF Domain protein, are strongly associated with autism spectrum disorder (ASD). Although it is a high confidence ASD risk gene, the neurodevelopmental functions of POGZ remain unclear. Here we reveal the genomic binding of POGZ in the developing forebrain at euchromatic loci and gene regulatory elements (REs). We profile chromatin accessibility and gene expression in Pogz-/- mice and show that POGZ promotes the active chromatin state and transcription of clustered synaptic genes. We further demonstrate that POGZ forms a nuclear complex and co-occupies loci with ADNP, another high-confidence ASD risk gene, and provide evidence that POGZ regulates other neurodevelopmental disorder risk genes as well. Our results reveal a neurodevelopmental function of an ASD risk gene and identify molecular targets that may elucidate its function in ASD.","ATAC-seq, and ChIP-seq, and RNA-seq in POGZ knockout and wildtype telencephalic tissues at E13.5.  CUT&RUN for POGZ, ADNP, and HP1gamma in E13.5 wildtype mouse telencephalic tissue.",34879283,,,559337,GPL21103; GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other,2021/11/05,62,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187010/,Autism risk gene POGZ promotes chromatin accessibility and expression of clustered synaptic genes.,Cell reports,2021 Dec 7,10.1016/j.celrep.2021.110089,Ground Control
8,GSM6588172,0.997201919555664,GSE213500,Transcriptome from mouse Ts65Dn adult hippocampi and entorhinal cortices,,"Sex: Male,selected line: High Drinker,tissue: Dissected Tissue (Brain) - Pre-Frontal Cortex","We have created the Ts66Yah a new model for Down syndrome or T21, derived from the Ts65Dn. Ts66Yah does not contain a set of  genes present in 3 copies that are not linked to T21. On this model (Ts66), we performed an RNA seq analysis on 2 structures (hippocampus and entorhinal cortex, ref: S18276) and we have done the same experiment on the Ts65Dn line to compare the 2 models. For this we sampled the hippocampus (hippo) and the entorhinal cortex (EntCortex) from 6 wild-type control male littermate animals and 6 males trisomic individual (Ts66 or Ts65).","12 individuals, 6 control and 6 Ts, 2 brain regions Hippocampus and Entorhinal cortex",36374158,,,679398,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/09/20,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213500/,"Ts66Yah, a mouse model of Down syndrome with improved construct and face validity.",Disease models & mechanisms,2022 Dec 1,10.1242/dmm.049721,Ground Control
9,GSM3356270,0.9972015619277954,GSE118989,KCNH2-3.1 mediates aberrant complement activation to impair hippocampal-medial prefrontal pathway associated with schizophrenia,,"experiment: RNAseq,age: P28,tissue: medial prefrontal cortex,replicate: Rep3,genotype: POGZ +/-,strain background: C57BL/6,protocol used: Protocol 3","Although elevated KCNH2-3.1 potassium channel expression is associated with cognitive dysfunctions and with schizophrenia, little is known about the pathophysiology of synapses in patient neurons and how elevated levels of KCNH2-3.1 potassium channel could lead to synaptic deficits in humans. Here, we identified specific and delayed disruption of hippocampal-mPFC synaptic transmission and connection unexpectedly associated with age-dependent reduction of SERPING1, CFH and CD74 in the KCNH2-3.1 overexpression transgenic mice, and dysfunctional interactions between hippocampus and prefrontal cortex in the fMRI coupling signal during working memory encoding in healthy subjects carrying schizophrenia-associated risk alleles of KCNH2 potassium channel. These three genes are enriched in neurons or microglia, and reduced expression of these genes dysregulates the complement cascade activation underlying impaired synaptic connectivity of hippocampal-mPFC projections. Knockdown of these genes’ expression impairs synapse formation, and replenishing reduced CFH gene expression rescues KCNH2-3.1-induced impaired synaptogenesis. Our results uncover a previously unrecognized role of truncated KCNH2-3.1 potassium channel mediating reduced expression of three genes mentioned above, which enhances aberrant complement cascade activation during development. These results direct an important conceptual advance that truncated KCNH2-3.1 causes synapse loss mediated by abnormally activated complement system, rather than aberrant neuronal firing, may represent the therapeutic targets for a number of patients with schizophrenia.","In this study, we employed multifaceted approaches to investigate whether there are impaired functional or/and structural connectivity between the hippocampus and the PFC with schizophrenia-like behavior deficits in a transgenic KCNH2-3.1 mouse model and human subjects with schizophrenia-associated risk-alleles in KCNH2, and what molecular mechanisms of hippocampus-PFC disruption are in the transgenic KCNH2-3.1 mice.",31570775,,,194994,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/08/23,69,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118989/,KCNH2-3.1 mediates aberrant complement activation and impaired hippocampal-medial prefrontal circuitry associated with working memory deficits.,Molecular psychiatry,2020 Jan,10.1038/s41380-019-0530-1,Ground Control
