Unnamed: 0,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
0,GSM8012885,0.9954283237457277,GSE253045,IMPDH2 filaments protect from neurodegeneration in AMPD2 deficiency,,"strain: MeCP2 flox/flox mice (B6;129P2-Mecp2tm1Bird/J, Jackson Laboratories) crossed with B6.Cg-Tg(UBC::cre/ERT2)1Ejb/1J, Jackson Laboratories).,age: 22 weeks,genotype/variation: wild type,tissue: Brain - Cerebellum (CB)","Metabolic dysregulation is one of the most common causes of pediatric neurodegenerative disorders. However, how the disruption of ubiquitous and essential metabolic pathways predominantly affect neural tissue remains unclear. Here we use a mouse model of AMPD2 deficiency to study cellular and molecular mechanisms that lead to selective neuronal vulnerability to purine metabolism imbalance. We show that AMPD deficiency in mice primarily leads to hippocampal dentate gyrus degeneration despite causing a generalized reduction of brain GTP levels. Remarkably, we uncover that neurodegeneration resistant regions of the hippocampus accumulate micron sized filaments of IMPDH2, the rate limiting enzyme in GTP synthesis. In contrast, IMPDH2 filaments are barely detectable in the dentate gyrus, which show a progressively neuroinflammation and neurodegeneration. Furthermore, using a human AMPD2 neural cell culture model, we show that blocking IMPDH2 polymerization with a dominant negative IMPDH2 variant impairs AMPD2 deficient neural progenitor growth.  Together, our findings suggest that IMPDH2 polymerization prevents detrimental GTP deprivation caused by AMPD2 deficiency, providing resistance to neurodegeneration. This data opens the possibility of exploring the involvement of IMPDH2 assembly as a therapeutic intervention for neurodegeneration.","To determine why the hippocampus is more vulnerable to GTP depletion and IMPDH2 assembly in dKO mice, we conducted a mRNA sequencing (RNAseq) analysis of the three brain regions exhibiting different degrees of neurodegeneration and IMPDH2 aggregation: the hippocampus showing neurodegeneration and IMPDH2 filaments, the cerebral cortex with apparently no neurodegeneration and low density of IMPDH2 filaments and the cerebellum with no degeneration or IMPDH2 filaments.",38328116;39075237,,,837683,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/01/16,18,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE253nnn/GSE253045/,IMPDH2 filaments protect from neurodegeneration in AMPD2 deficiency.,bioRxiv : the preprint server for biology,2024 Jan 22,10.1101/2024.01.20.576443,Ground Control
1,GSM3454882,0.9952250719070436,GSE122099,Molecular pathway analysis towards understanding tissue vulnerability in spinocerebellar ataxia type 1,,"strain: MeCP2 flox/flox mice (B6;129P2-Mecp2tm1Bird/J, Jackson Laboratories) crossed with B6.Cg-Tg(UBC::cre/ERT2)1Ejb/1J, Jackson Laboratories).,age: 22 weeks,genotype/variation: wild type,tissue: Brain - Cerebellum (CB)","Purpose: The goals of this study were to identify the molecular alterations in the SCA1 inferior olive, and determine whether these changes are found in other affected tissues. Methods: mRNA profiling was conducted in two different SCA1 mouse models (Atxn1 154Q/2Q KI and ATXN1-82Q Tg), in two different affected tisues (inferior olive and cerebellum) during early disease initiation and progression (5 week and 12 week time-points). All analyses were conducted relative to appropriate wild-type controls. TopHat2 v2.1.0 was utilized to align reads to the mouse reference genome (mm10) before quantification and differential expression analysis with Cufflinks v2.2.1. Normalized expression values were generated using Cuffnorm. Results: Differentially regulated genes identified in the SCA1 inferior olive segregated into several enriched biological pathways, including the Defense Response at 12 weeks of age. Our study demonstrates that vulnerable tissues in SCA1 are not uniform in their gene expression changes, and express discrete and commonly enriched biological pathways. In addition, we found that brain region-specific differences occur early in disease initiation and progression at 5 weeks of age. Conclusions: The findings from this study suggest that different mechanisms of neurodegeneration are at work in the SCA1 inferior olive and cerebellum.","mRNA profiling was conducted on an Illumina HiSeq 2500. Three biological replicates were sequenced for each genotype (Atxn1 154Q/2Q KI mice and wild-type controls; ATXN1-82Q Tg mice and wild-type controls) in each brain region (inferior olive and cerebellum) at each time-point (5 weeks old and 12 weeks old), yielding a total of 48 biological samples.",30507379,,,213855,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/12/04,48,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122099/,Molecular pathway analysis towards understanding tissue vulnerability in spinocerebellar ataxia type 1.,eLife,2018 Dec 3,10.7554/eLife.39981,Ground Control
2,GSM7329499,0.9950891733169556,GSE232368,Transcriptomic approach reveals splicing dysregulation in spinocerebellar ataxia type 1,,"strain: MeCP2 flox/flox mice (B6;129P2-Mecp2tm1Bird/J, Jackson Laboratories) crossed with B6.Cg-Tg(UBC::cre/ERT2)1Ejb/1J, Jackson Laboratories).,age: 22 weeks,genotype/variation: MECP2 conditional KO,tissue: Brain - Cerebellum (CB)","Spinocerebellar ataxia type 1 (SCA1) is caused by a polyglutamine expansion in the ATXN1 gene leading to an expanded polyglutamine tract in the ATAXIN-1 protein. Ataxin-1 is broadly expressed throughout the brain and is known to be involved in regulating gene expression; however, it is not yet determined if mutant ataxin-1 regulates alternative splicing events. Utilizing SCA1 mouse models, we performed bulk RNA sequencing and looked for misregulated alternative splicing (mAS) events in SCA1 mouse cerebella. We found that mutant ataxin-1 causes mAS events to occur in the SCA1 mouse cerebella. Furthermore, we showed that abnormal splicing events predominantly occur in cell types that express mutant ataxin-1. Less than 25% of the mAS events were also differentially expressed genes (DEGs) and therefore their transcriptional dysregulation was previously unknown in the context of SCA1. We show through gene ontology analysis that mAS events reveal new biological pathways: mAS events showed changes in structural morphogenesis whereas DEGs showed changes in ion channel and transmembrane transport. We also report that mutant ataxin-1 causes dysregulation of expression of other ataxia-causing genes, providing evidence for molecular basis of clinical similarity among otherwise heterogeneous inherited cerebellar ataxias. We also identified the potential mechanism by which mutant ATXN1 causes mAS through its interaction with RBFOX1.","Comparative transcriptomic analysis of RNA-seq data for mouse cerebella extracted from WT FVB/NJ and Atxn1-82Q transgenic FVB/NJ mice. Samples were collected from 5-, 12-, 20-, and 52-week old mice with four biological replicates collected from 5-week old and three biological replicates collected from 12-, 20-, and 52-week old mice.",37802886,,,779171,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/10/20,26,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE232nnn/GSE232368/,Dysregulation of alternative splicing in spinocerebellar ataxia type 1.,Human molecular genetics,2024 Jan 7,10.1093/hmg/ddad170,Ground Control
3,GSM6642071,0.9950824975967408,GSE215834,Altered lipid homeostasis underlies selective neurodegeneration in SNX14 deficiency.,,"tissue: cerebellum,strain: C57BL/6J,genotype: Atxn1[82Q],age (weeks): 18,treatment: treated with vehicle (no anti-sense oligonucleotide)",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,38625743,,,694660,GPL24247; GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/04/29,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE215nnn/GSE215834/,Altered lipid homeostasis is associated with cerebellar neurodegeneration in SNX14 deficiency.,JCI insight,2024 Apr 16,10.1172/jci.insight.168594,Ground Control
4,GSM3146999,0.9948586225509644,GSE114674,Therapeutic effects of ASO-mediated reduction of Atxn1 in a SCA1 Mouse Mode: Proof of concept with distinct disease-associated transcriptome profiles in cerebellum and medulla,,"strain: FVB/NJ,tissue: cerebellum,age: 12 weeks old,genotype: ATXN1-82Q Tg","RNA-targeting approaches have improved disease symptoms in preclinical rodent models of several neurological diseases. Spinocerebellar ataxia type 1 (SCA1) is a dominantly inherited ataxia caused by expansion of a polyglutamine tract in the encoded protein Ataxin-1 (ATXN1). Despite advances in understanding this CAG repeat/polyglutamine expansion disease, there are still no therapies to alter its progressive fatal course. Here we investigate the therapeutic capability of an antisense oligonucleotide (ASO) targeting mouse Atxn1 in Atxn 1 154Q/2Q knockin mice that manifest motor deficits and premature lethality. Following a single ASO treatment at 5 weeks of age, mice demonstrated rescue of these disease-associated phenotypes. In addition, RNA-seq on vehicle-treated Atxn1 154Q/2Q and ASO-treated Atxn1 154Q/2Q mice were used to demonstrate molecular differences between SCA1 pathogenesis in the cerebellum that underlies ataxia with disease in the medulla associated with lethality. Together, these findings support the efficacy and therapeutic importance of directly targeting ATXN1 expression as a strategy to rescue both motor deficits and lethality seen in SCA1.",Medulla and pons (18 and 28 week mice) and cerebella (18 week only) mRNA profiles of wild type (WT) and Atxn1[82Q] knockin mice  were generated by deep sequencing using Illumina HiSeq 2500. Atxn1[82Q] knockin mice mRNA profiles were assessed with and without treatment with an anti-sense oligonucleotide targeting Atxn1.,32818920,,,174081,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/05/31,65,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114674/,Antisense Oligonucleotide Therapeutic Approach for Suppression of Ataxin-1 Expression: A Safety Assessment.,Molecular therapy. Nucleic acids,2020 Sep 4,10.1016/j.omtn.2020.07.030,Ground Control
5,GSM3712190,0.9947802424430848,GSE129387,Gene expression of blood and cerebellum of Mecp2-null and WT male mice,,"strain: FVB/NJ,tissue: cerebellum,age: 12 weeks old,genotype: ATXN1-82Q Tg","In order to find a relationship between gene expression of blood and brain in Rett Syndrome (RTT), we performed RNA sequencing on from cerebella and blood of 7 week-old male Mecp2-null mice (a model of RTT) and WT controls.","Transcriptional profiles were generated from cerebellum and blood of 3 Mecp2-null and 3 WT 7 week-old male mice, by RNAseq performed on an Illumina HiSeq 2000 System, generating approximately 60 million 2x75bp paired-end reads/sample. Blood and cerebellum samples originate from the same animal",31110484,,,251151,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2019/04/29,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129387/,Transcriptomic Analysis of Mecp2 Mutant Mice Reveals Differentially Expressed Genes and Altered Mechanisms in Both Blood and Brain.,Frontiers in psychiatry,2019,10.3389/fpsyt.2019.00278,Ground Control
6,GSM3075925,0.9947298169136048,GSE112663,Transcriptome analysis of a MECP2 conditional KO mouse model,,"strain: C57BL/6J,genotype: WT,tissue: Cerebellum,age: 7 weeks","Rett syndrome is a severe neurodevelopmental condition that rsults primarily from mutations in the MECP2 gene. MECP2 is known to function as both a transcriptional activator and transcriptional repressor. However, it remains unclear how transcriptional dysregulation resulting from MECP2 mutations lead to the Rett syndrome phenotype. Multiple mouse models have been generated to investigate the function of MECP2 in vivo. Remarkably, despite the neurodevelopmental phenotype characteristic of Rett syndrome, temporal conditional MECP2 knock-out mouse models with MECP2 deletion induced postnatally recapitulate the Rett-syndrome-like phenotype in mouse. Here we investigated gene expression changes in 22-weeks old mice following conditional MECP knock-out at 12 weeks by RNA-sequencing. Consistent with previous data, we identify mild gene expression changes following MECP2 knock-out. These data could prove valuable in future studies comparing conditional MECP2 knock-out at distinct time points and in additional brain regions, and can also serve for investigating alternative splicing changes resulting from MECP2 conditional deletion.",RNA-samples from the cerebellum (CB ) and cerebral cortex (CTX) of 4 wild-type and 4 conditional MECP2-KO mice were analysed by RNA-seq.,,,,159966,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/04/05,16,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112663/,,,,,Ground Control
7,GSM8076423,0.9945871829986572,GSE255633,Region-specific pathogenesis and dissipation of intraregional heterogeneity in cerebellar neurodegeneration,,"strain: C57BL/6J,genotype: Mecp2-null,tissue: Cerebellum,age: 7 weeks","Heterogeneity and selective vulnerability are among the key features of the healthy and diseased brain. Cerebellum contains majority of brain cells, and is thought to be relatively uniform in structure. We explore heterogeneity in the context of healthy cerebellum and during selective vulnerability in cerebellar disease.",RNA-seq of cerebellar tissues in WT and SCA1 mice.,38750673,,,850969,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2024/05/16,49,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE255nnn/GSE255633/,Cerebellar Heterogeneity and Selective vulnerability in Spinocerebellar Ataxia Type 1 (SCA1).,Neurobiology of disease,2024 Jul,10.1016/j.nbd.2024.106530,Ground Control
8,GSM4199657,0.9945427775382996,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,"genotype: Pdgfb ret/ret,brain region: Cortex,strain: C57BL/6,age: 4months,animal id: f,tissue: Brain",We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,315045,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,Ground Control
9,GSM4239758,0.9945380091667176,GSE142760,GDF11 rejuvenates neural stem cells via Smad2/3-PI3K-AKT-mTOR and reverses aged-dependent cognitive decline,,"strain: C57BL/6J,Sex: male,organ: Cerebellum,age (months): 18,pfu (influenza): 0,mouse_id: 21,replicate_id: 6",This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,,,,330038,GPL11154; GPL13112; GPL14954,Macaca mulatta; Homo sapiens; Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/31,184,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142760/,,,,,Ground Control
